num_games,num_games_ranked,num_votes_total,avg_rating,num_votes_dummy,min_mse,commit,datetime
93412,18760,15485865,7.02271620053578,1555.0449222325824,2.903082011883869,32d63038065c4055a9ab3e0e24d1d237a653ae9c,2020-04-21 02:32:59+00:00
93404,18759,15471839,7.022888681640883,1554.207759910014,2.901104458335701,f950dd25dfb102d5462a9585b3f80567aaff1827,2020-04-20 02:15:20+00:00
93390,18759,15466819,7.02291212225733,1553.4482836722873,2.894251665065913,7110c99ba449f37c8f0649ded86f70326370fabc,2020-04-19 02:20:05+00:00
93384,18754,15464538,7.022949051431733,1553.2275253906391,2.892336074049257,5be5a60257dc6af8bfd2ce229e1206f1dc29b025,2020-04-18 02:35:47+00:00
93379,18753,15463665,7.022991040962799,1553.2039701938174,2.8914538886161156,c1c8d89cf3fea649df8cbbae6e44f23555526d2d,2020-04-17 03:04:53+00:00
93377,18744,15462985,7.023042095359983,1553.183645009949,2.8908984310776544,a612986361af9497a5388dcc90b7df45b0367731,2020-04-16 02:53:02+00:00
93369,18743,15461309,7.022984852527687,1553.1454056500927,2.8906878911580702,f5446002414ff9e395acfa4fe74251fdf922ba25,2020-04-15 01:41:46+00:00
93330,18741,15458919,7.0229938249453285,1553.0009729787253,2.889222254366214,519e180b62cd0370a8cf8d7f49476c619aea8cd7,2020-04-14 02:38:56+00:00
93266,18739,15452592,7.022725060107068,1552.8338484465621,2.886177110106751,549d36261b5a1a2b02e5186cc9090f1db1cf68a2,2020-04-13 02:39:50+00:00
93259,18734,15450533,7.022719868135293,1552.7795787900232,2.8854825720035304,f8aa7c84ba180b4c2340559f063221c42f58ce55,2020-04-12 01:40:23+00:00
93252,18725,15449941,7.022747462293221,1552.7262181028618,2.884578029254851,88552527b9ff1af32d2450f6b833bede1a94cc67,2020-04-11 01:01:34+00:00
93249,18722,15436195,7.022468617615286,1552.0927160977863,2.882763691172143,57d44e4adb6f8ae40ebde3e0238509a34b48b1dd,2020-04-10 01:42:21+00:00
93162,18716,15423890,7.022143121616531,1551.4397032558463,2.880933681497894,4ab92620ccbeeeaf8c28143ef7e19fba4251b812,2020-04-09 03:05:18+00:00
93145,18716,15421640,7.022182148530247,1550.4689723252789,2.8822665997736476,be34c15039641afed9c22bca6dbe5af6ce821ffb,2020-04-08 02:27:24+00:00
93140,18715,15420465,7.022193688445193,1550.1937390304647,2.881031964916434,5a6500590d29cbd3066294be3ceb54e026559fe5,2020-04-07 02:30:11+00:00
93136,18710,15416425,7.02199359285178,1550.0334620468038,2.8804205083226635,3ccd7a0c4d632844a950b5182dfda6ea41fe0a98,2020-04-06 01:15:19+00:00
93131,18707,15415857,7.022028271014059,1549.8830966650985,2.882461446734454,b8cf5eeb527fad7c01f9a3b98d83b2082e93db43,2020-04-05 01:50:59+00:00
93117,18700,15414945,7.022059608462437,1549.5570808677712,2.8840531415624655,dccfc07156e99855e17454ad31d05d43c6f7d912,2020-04-04 01:43:57+00:00
93115,18698,15391849,7.021585909349812,1547.7556049823306,2.88860485256546,e9009f907bab2b235eea96fb5efc886aab64396c,2020-04-03 01:50:03+00:00
93064,18697,15369834,7.02122854472989,1541.425138758268,2.9095100327306427,721c1ddca2a217495cc80048e17ea9c910334e70,2020-04-02 02:17:12+00:00
93060,18697,15364908,7.02133539940493,1539.4339367746852,2.913813614248522,976949e8a47f7b944c17e643798be06afd984ab9,2020-04-01 02:34:00+00:00
93050,18694,15363432,7.021379022732029,1539.3243774771236,2.912770712075367,affd66ea96129e30b53c8fdaf4e64cd045b794b5,2020-03-31 01:43:33+00:00
93049,18694,15362878,7.0213942112382846,1539.283010369354,2.9121526708690495,dfabf99b237036f2efc40a049f7f960114c9415d,2020-03-30 06:43:34+00:00
93046,18689,15362317,7.021420982973466,1539.2588436601272,2.911604764154393,dcbee1498b7bb59e04df579ddf5968f43e5454be,2020-03-29 06:16:00+00:00
93029,18687,15360734,7.021378606679213,1539.2438472251797,2.9110737019366626,3513fc344128e4d7a37d77121e2b81fd074daead,2020-03-28 05:16:46+00:00
93028,18686,15360438,7.021405831125387,1539.2460331320308,2.91099595588952,088a7bc71e47a40313140a59cbcef946e25c353a,2020-03-27 03:01:35+00:00
93014,18685,15357882,7.021316248289966,1539.2299294413078,2.910637838886359,7fbb19724a11e879692904f749a85cda9bdce772,2020-03-26 04:04:28+00:00
92933,18685,15356009,7.021347108014849,1539.0684247016452,2.9103294184102277,7feb57ade2ed76a1f98a68e18945b55b3e7fd90a,2020-03-25 03:30:30+00:00
92919,18685,15350598,7.021160637870915,1539.0001416205905,2.907519075842387,17fa3b709fb6ce0c666b36aeddb8a6d855785a3e,2020-03-24 03:00:12+00:00
92917,18685,15349926,7.021148425799577,1538.9492422341846,2.906594657709613,32beb67157219f67f4c78a395ebb3e746e933bb1,2020-03-23 04:33:55+00:00
92881,18680,15347201,7.021057063910871,1538.8968653976463,2.905006603901732,7eb9d92074694b30d14bacf014a1a180b3cb9ed3,2020-03-22 04:16:52+00:00
92878,18680,15347033,7.021076624911148,1538.8991653451285,2.9049445159680904,37935d8441dd54c73e17631574a451276f74546c,2020-03-21 04:06:16+00:00
92881,18679,15346987,7.021076165577647,1538.8989805941947,2.9049429017975936,57ccbc47dfda29444bbebceb5d01937d376bc9e3,2020-03-20 03:52:57+00:00
92877,18676,15344611,7.020980368260884,1538.7760102748416,2.904644914852311,d515b648300a5714be357d94d13e20ea48a07fc8,2020-03-19 03:34:45+00:00
92799,18675,15323555,7.020508169901175,1538.0854604765318,2.901533896047955,daad84fcbd288d3d98def1c38566e2e9975eb4ec,2020-03-18 04:44:57+00:00
92792,18669,15315299,7.020694973916605,1537.4661264940642,2.8975440733630973,5d15d8c57bf759523b8ce1210ae49fa675fbf12a,2020-03-17 04:13:48+00:00
92789,18665,15312185,7.02079201477255,1537.2483370883401,2.894666974113849,176551d3a428be23f2c75e184bff6bb73198d230,2020-03-16 03:44:36+00:00
92739,18660,15310373,7.020815963440602,1537.1605872860073,2.8932716350330954,e838742c5323fe87f4e17a4e199296108315e499,2020-03-15 03:13:50+00:00
92741,18650,15305884,7.020679730908061,1537.1135294436954,2.892511864727716,ff66dec89f33a0db81141a1bd81975d002f185f8,2020-03-14 02:44:00+00:00
92739,18650,15305514,7.020720876062706,1537.1091213069576,2.8924956290438018,949a78d62463cc79edc25c19e868a98f7451ed70,2020-03-13 08:46:55+00:00
92707,18648,15304885,7.020728497641113,1537.1098414064818,2.892489698374225,83f54ada6d1d4656303f8c2f4b4a6e540af949b2,2020-03-13 03:41:11+00:00
