bgg_id,len,p_games
310076,92,0.000003501531
396995,92,0.000003501531
255291,92,0.000003501531
310880,92,0.000003501531
272598,92,0.000003501531
261984,92,0.000003501531
96310,92,0.000003501531
235653,92,0.000003501531
8751,92,0.000003501531
112462,92,0.000003501531
379977,92,0.000003501531
299105,92,0.000003501531
266102,92,0.000003501531
11821,92,0.000003501531
188124,92,0.000003501531
116422,92,0.000003501531
207378,92,0.000003501531
20580,92,0.000003501531
310267,92,0.000003501531
345027,92,0.000003501531
24013,92,0.000003501531
41844,92,0.000003501531
29107,92,0.000003501531
1192,92,0.000003501531
250406,92,0.000003501531
18788,92,0.000003501531
38578,92,0.000003501531
3970,92,0.000003501531
3985,92,0.000003501531
21012,92,0.000003501531
374026,92,0.000003501531
327107,92,0.000003501531
223971,92,0.000003501531
428457,92,0.000003501531
22090,92,0.000003501531
203788,92,0.000003501531
217671,92,0.000003501531
12280,92,0.000003501531
175864,92,0.000003501531
348216,92,0.000003501531
174959,92,0.000003501531
7457,92,0.000003501531
350610,92,0.000003501531
8103,92,0.000003501531
7329,92,0.000003501531
382217,92,0.000003501531
396749,92,0.000003501531
148000,92,0.000003501531
5519,92,0.000003501531
11429,92,0.000003501531
349491,92,0.000003501531
35137,92,0.000003501531
3036,92,0.000003501531
263236,92,0.000003501531
2116,92,0.000003501531
323118,92,0.000003501531
313159,92,0.000003501531
1729,92,0.000003501531
197435,92,0.000003501531
31070,92,0.000003501531
108429,92,0.000003501531
65565,92,0.000003501531
378737,92,0.000003501531
4623,92,0.000003501531
302057,92,0.000003501531
415843,92,0.000003501531
377704,92,0.000003501531
37394,92,0.000003501531
6374,92,0.000003501531
3358,92,0.000003501531
223573,92,0.000003501531
347568,92,0.000003501531
13978,92,0.000003501531
25158,92,0.000003501531
156224,92,0.000003501531
286147,92,0.000003501531
625,92,0.000003501531
154006,92,0.000003501531
125832,92,0.000003501531
297139,92,0.000003501531
176071,91,0.000003463471
37633,91,0.000003463471
209741,91,0.000003463471
401505,91,0.000003463471
75382,91,0.000003463471
17578,91,0.000003463471
415921,91,0.000003463471
220248,91,0.000003463471
3472,91,0.000003463471
205960,91,0.000003463471
282527,91,0.000003463471
165737,91,0.000003463471
135598,91,0.000003463471
126550,91,0.000003463471
11978,91,0.000003463471
361208,91,0.000003463471
168265,91,0.000003463471
251364,91,0.000003463471
109005,91,0.000003463471
35219,91,0.000003463471
230130,91,0.000003463471
203266,91,0.000003463471
24209,91,0.000003463471
163186,91,0.000003463471
4952,91,0.000003463471
191095,91,0.000003463471
7203,91,0.000003463471
153745,91,0.000003463471
23304,91,0.000003463471
137498,91,0.000003463471
25037,91,0.000003463471
361259,91,0.000003463471
5923,91,0.000003463471
96608,91,0.000003463471
240423,91,0.000003463471
296113,91,0.000003463471
286544,91,0.000003463471
159685,91,0.000003463471
187719,91,0.000003463471
2681,91,0.000003463471
3080,91,0.000003463471
4363,91,0.000003463471
188818,91,0.000003463471
24704,91,0.000003463471
191081,91,0.000003463471
260931,91,0.000003463471
23400,91,0.000003463471
12795,91,0.000003463471
195508,91,0.000003463471
200096,91,0.000003463471
250963,91,0.000003463471
7549,91,0.000003463471
261982,91,0.000003463471
392694,91,0.000003463471
192814,91,0.000003463471
17285,91,0.000003463471
31454,91,0.000003463471
25925,91,0.000003463471
308532,91,0.000003463471
287474,91,0.000003463471
313835,91,0.000003463471
40005,91,0.000003463471
258761,91,0.000003463471
296644,91,0.000003463471
225481,91,0.000003463471
149069,91,0.000003463471
169246,91,0.000003463471
286834,91,0.000003463471
393531,91,0.000003463471
14314,91,0.000003463471
161913,91,0.000003463471
1890,91,0.000003463471
298261,91,0.000003463471
8321,91,0.000003463471
241761,91,0.000003463471
403240,91,0.000003463471
9506,91,0.000003463471
253319,91,0.000003463471
202223,91,0.000003463471
331056,91,0.000003463471
270632,91,0.000003463471
218610,91,0.000003463471
182960,91,0.000003463471
4561,91,0.000003463471
362800,91,0.000003463471
40619,91,0.000003463471
10346,91,0.000003463471
30261,91,0.000003463471
221367,91,0.000003463471
11001,91,0.000003463471
381825,91,0.000003463471
21749,91,0.000003463471
251131,91,0.000003463471
249166,91,0.000003463471
350793,90,0.000003425411
38437,90,0.000003425411
160470,90,0.000003425411
67144,90,0.000003425411
92046,90,0.000003425411
123635,90,0.000003425411
424442,90,0.000003425411
208419,90,0.000003425411
136089,90,0.000003425411
1105,90,0.000003425411
131144,90,0.000003425411
144110,90,0.000003425411
26906,90,0.000003425411
339545,90,0.000003425411
297345,90,0.000003425411
266968,90,0.000003425411
9117,90,0.000003425411
231315,90,0.000003425411
105864,90,0.000003425411
298018,90,0.000003425411
2171,90,0.000003425411
231574,90,0.000003425411
262770,90,0.000003425411
208801,90,0.000003425411
265039,90,0.000003425411
26999,90,0.000003425411
156097,90,0.000003425411
217298,90,0.000003425411
650,90,0.000003425411
252579,90,0.000003425411
246398,90,0.000003425411
209447,90,0.000003425411
160560,90,0.000003425411
256911,90,0.000003425411
249578,90,0.000003425411
244216,90,0.000003425411
808,90,0.000003425411
4336,90,0.000003425411
346995,90,0.000003425411
15081,90,0.000003425411
151947,90,0.000003425411
7605,90,0.000003425411
7748,90,0.000003425411
21277,90,0.000003425411
255512,90,0.000003425411
146451,90,0.000003425411
242317,90,0.000003425411
377185,90,0.000003425411
97469,90,0.000003425411
302887,90,0.000003425411
193278,90,0.000003425411
344438,90,0.000003425411
8475,90,0.000003425411
220675,90,0.000003425411
218460,90,0.000003425411
21051,90,0.000003425411
358053,90,0.000003425411
3753,90,0.000003425411
126313,90,0.000003425411
4048,90,0.000003425411
238935,90,0.000003425411
3533,90,0.000003425411
30248,90,0.000003425411
1547,90,0.000003425411
11765,90,0.000003425411
9160,90,0.000003425411
302268,90,0.000003425411
169755,90,0.000003425411
141980,90,0.000003425411
360090,90,0.000003425411
73288,90,0.000003425411
3554,90,0.000003425411
63868,90,0.000003425411
286804,90,0.000003425411
324,90,0.000003425411
423307,90,0.000003425411
17211,90,0.000003425411
4778,90,0.000003425411
197069,90,0.000003425411
29924,90,0.000003425411
4379,90,0.000003425411
302584,90,0.000003425411
336936,90,0.000003425411
84864,90,0.000003425411
244268,90,0.000003425411
10304,90,0.000003425411
231960,90,0.000003425411
72050,90,0.000003425411
192237,90,0.000003425411
295159,90,0.000003425411
28388,90,0.000003425411
217425,90,0.000003425411
140986,90,0.000003425411
135213,90,0.000003425411
414176,90,0.000003425411
205790,90,0.000003425411
397926,90,0.000003425411
125549,90,0.000003425411
8247,90,0.000003425411
8756,90,0.000003425411
364643,90,0.000003425411
56604,90,0.000003425411
6553,90,0.000003425411
166972,90,0.000003425411
246147,90,0.000003425411
391165,89,0.000003387350
2757,89,0.000003387350
353401,89,0.000003387350
164778,89,0.000003387350
38678,89,0.000003387350
296666,89,0.000003387350
90730,89,0.000003387350
255478,89,0.000003387350
296517,89,0.000003387350
357992,89,0.000003387350
182225,89,0.000003387350
81691,89,0.000003387350
330208,89,0.000003387350
334695,89,0.000003387350
1626,89,0.000003387350
139388,89,0.000003387350
245025,89,0.000003387350
367344,89,0.000003387350
2153,89,0.000003387350
3070,89,0.000003387350
344017,89,0.000003387350
8706,89,0.000003387350
349242,89,0.000003387350
2823,89,0.000003387350
349918,89,0.000003387350
173100,89,0.000003387350
4919,89,0.000003387350
263809,89,0.000003387350
269466,89,0.000003387350
133246,89,0.000003387350
5181,89,0.000003387350
3270,89,0.000003387350
96602,89,0.000003387350
28678,89,0.000003387350
3901,89,0.000003387350
3389,89,0.000003387350
7575,89,0.000003387350
420876,89,0.000003387350
42216,89,0.000003387350
366267,89,0.000003387350
358666,89,0.000003387350
279884,89,0.000003387350
225653,89,0.000003387350
187347,89,0.000003387350
5018,89,0.000003387350
119194,89,0.000003387350
114228,89,0.000003387350
364356,89,0.000003387350
5453,89,0.000003387350
5834,89,0.000003387350
21566,89,0.000003387350
332886,89,0.000003387350
260264,89,0.000003387350
11500,89,0.000003387350
286738,89,0.000003387350
121987,89,0.000003387350
352164,89,0.000003387350
19902,89,0.000003387350
399378,89,0.000003387350
287325,89,0.000003387350
8517,89,0.000003387350
146937,89,0.000003387350
6534,89,0.000003387350
131982,89,0.000003387350
194231,89,0.000003387350
177061,89,0.000003387350
25455,89,0.000003387350
200957,89,0.000003387350
24779,89,0.000003387350
65559,89,0.000003387350
178285,89,0.000003387350
202026,89,0.000003387350
331267,89,0.000003387350
231367,89,0.000003387350
109718,89,0.000003387350
186020,89,0.000003387350
1443,89,0.000003387350
14990,89,0.000003387350
322624,89,0.000003387350
313070,89,0.000003387350
24053,89,0.000003387350
11465,89,0.000003387350
15791,89,0.000003387350
147920,89,0.000003387350
85004,89,0.000003387350
100447,89,0.000003387350
149885,89,0.000003387350
56943,89,0.000003387350
10581,89,0.000003387350
25104,89,0.000003387350
129053,89,0.000003387350
15806,89,0.000003387350
154878,89,0.000003387350
2840,89,0.000003387350
394094,89,0.000003387350
120547,89,0.000003387350
11632,89,0.000003387350
162777,89,0.000003387350
42066,89,0.000003387350
7065,89,0.000003387350
106929,89,0.000003387350
153077,89,0.000003387350
31053,89,0.000003387350
189123,89,0.000003387350
11531,89,0.000003387350
25155,89,0.000003387350
302269,89,0.000003387350
9146,89,0.000003387350
203560,89,0.000003387350
309721,89,0.000003387350
266071,89,0.000003387350
129086,89,0.000003387350
236459,89,0.000003387350
151416,88,0.000003349290
31068,88,0.000003349290
19418,88,0.000003349290
2367,88,0.000003349290
209220,88,0.000003349290
121122,88,0.000003349290
286031,88,0.000003349290
8140,88,0.000003349290
255651,88,0.000003349290
402714,88,0.000003349290
120000,88,0.000003349290
9504,88,0.000003349290
343121,88,0.000003349290
255696,88,0.000003349290
6375,88,0.000003349290
95128,88,0.000003349290
97751,88,0.000003349290
345622,88,0.000003349290
230910,88,0.000003349290
373915,88,0.000003349290
265771,88,0.000003349290
141636,88,0.000003349290
160664,88,0.000003349290
1680,88,0.000003349290
380784,88,0.000003349290
49010,88,0.000003349290
1963,88,0.000003349290
11508,88,0.000003349290
13881,88,0.000003349290
4092,88,0.000003349290
175265,88,0.000003349290
249730,88,0.000003349290
170555,88,0.000003349290
11166,88,0.000003349290
388668,88,0.000003349290
282224,88,0.000003349290
251832,88,0.000003349290
3547,88,0.000003349290
388677,88,0.000003349290
665,88,0.000003349290
171124,88,0.000003349290
10916,88,0.000003349290
9865,88,0.000003349290
24826,88,0.000003349290
39382,88,0.000003349290
348972,88,0.000003349290
6355,88,0.000003349290
180157,88,0.000003349290
5959,88,0.000003349290
11047,88,0.000003349290
304021,88,0.000003349290
270113,88,0.000003349290
283353,88,0.000003349290
163565,88,0.000003349290
190700,88,0.000003349290
378013,88,0.000003349290
84783,88,0.000003349290
346677,88,0.000003349290
240906,88,0.000003349290
100795,88,0.000003349290
4316,88,0.000003349290
13915,88,0.000003349290
136,88,0.000003349290
934,88,0.000003349290
791,88,0.000003349290
3825,88,0.000003349290
81297,88,0.000003349290
305564,88,0.000003349290
294,88,0.000003349290
369549,88,0.000003349290
284107,88,0.000003349290
5549,88,0.000003349290
118561,88,0.000003349290
27042,88,0.000003349290
138869,88,0.000003349290
122598,88,0.000003349290
8479,88,0.000003349290
216895,88,0.000003349290
245060,88,0.000003349290
7169,88,0.000003349290
8470,88,0.000003349290
359644,88,0.000003349290
1649,88,0.000003349290
136029,88,0.000003349290
371333,88,0.000003349290
28567,88,0.000003349290
187420,88,0.000003349290
286534,88,0.000003349290
31711,88,0.000003349290
378142,88,0.000003349290
296353,88,0.000003349290
3540,87,0.000003311230
8679,87,0.000003311230
233080,87,0.000003311230
401258,87,0.000003311230
369800,87,0.000003311230
6,87,0.000003311230
13779,87,0.000003311230
357873,87,0.000003311230
8402,87,0.000003311230
3174,87,0.000003311230
25968,87,0.000003311230
182228,87,0.000003311230
331902,87,0.000003311230
312243,87,0.000003311230
1599,87,0.000003311230
98352,87,0.000003311230
563,87,0.000003311230
66641,87,0.000003311230
5958,87,0.000003311230
358561,87,0.000003311230
38050,87,0.000003311230
127324,87,0.000003311230
320136,87,0.000003311230
2811,87,0.000003311230
8036,87,0.000003311230
1215,87,0.000003311230
173344,87,0.000003311230
290378,87,0.000003311230
10525,87,0.000003311230
179629,87,0.000003311230
148204,87,0.000003311230
4273,87,0.000003311230
365534,87,0.000003311230
351651,87,0.000003311230
9918,87,0.000003311230
344958,87,0.000003311230
417696,87,0.000003311230
287002,87,0.000003311230
39447,87,0.000003311230
406591,87,0.000003311230
127533,87,0.000003311230
424809,87,0.000003311230
188204,87,0.000003311230
318392,87,0.000003311230
5220,87,0.000003311230
153388,87,0.000003311230
8531,87,0.000003311230
3434,87,0.000003311230
316850,87,0.000003311230
220630,87,0.000003311230
280143,87,0.000003311230
244076,87,0.000003311230
157452,87,0.000003311230
315671,87,0.000003311230
8787,87,0.000003311230
324963,87,0.000003311230
157449,87,0.000003311230
257316,87,0.000003311230
33701,87,0.000003311230
130603,87,0.000003311230
103328,87,0.000003311230
22203,87,0.000003311230
49454,87,0.000003311230
5173,87,0.000003311230
348463,87,0.000003311230
34276,87,0.000003311230
7522,87,0.000003311230
11753,87,0.000003311230
18699,87,0.000003311230
131416,87,0.000003311230
43196,87,0.000003311230
383479,87,0.000003311230
150831,87,0.000003311230
118051,87,0.000003311230
188952,87,0.000003311230
5051,87,0.000003311230
279581,87,0.000003311230
134477,87,0.000003311230
420091,87,0.000003311230
21072,87,0.000003311230
123604,87,0.000003311230
393492,87,0.000003311230
336206,87,0.000003311230
4310,87,0.000003311230
256778,87,0.000003311230
8267,87,0.000003311230
291550,87,0.000003311230
13114,87,0.000003311230
172509,87,0.000003311230
254322,87,0.000003311230
3161,87,0.000003311230
26363,87,0.000003311230
217344,87,0.000003311230
8008,87,0.000003311230
289427,87,0.000003311230
25866,87,0.000003311230
10807,87,0.000003311230
1095,87,0.000003311230
7112,87,0.000003311230
349494,87,0.000003311230
25988,87,0.000003311230
161553,87,0.000003311230
167975,87,0.000003311230
420443,87,0.000003311230
324104,87,0.000003311230
6499,87,0.000003311230
3885,87,0.000003311230
2051,87,0.000003311230
162223,87,0.000003311230
2295,87,0.000003311230
254230,87,0.000003311230
33259,87,0.000003311230
187000,87,0.000003311230
2584,87,0.000003311230
245203,87,0.000003311230
136285,87,0.000003311230
25167,87,0.000003311230
8491,87,0.000003311230
114405,87,0.000003311230
2337,87,0.000003311230
378279,87,0.000003311230
33292,87,0.000003311230
373084,86,0.000003273170
267036,86,0.000003273170
155465,86,0.000003273170
258783,86,0.000003273170
359442,86,0.000003273170
10912,86,0.000003273170
158487,86,0.000003273170
530,86,0.000003273170
383725,86,0.000003273170
294969,86,0.000003273170
340465,86,0.000003273170
266003,86,0.000003273170
8965,86,0.000003273170
289720,86,0.000003273170
709,86,0.000003273170
220674,86,0.000003273170
311541,86,0.000003273170
186212,86,0.000003273170
337863,86,0.000003273170
72298,86,0.000003273170
858,86,0.000003273170
289363,86,0.000003273170
391892,86,0.000003273170
379554,86,0.000003273170
276001,86,0.000003273170
118342,86,0.000003273170
142205,86,0.000003273170
124648,86,0.000003273170
313649,86,0.000003273170
35910,86,0.000003273170
99880,86,0.000003273170
252323,86,0.000003273170
4568,86,0.000003273170
217322,86,0.000003273170
182869,86,0.000003273170
6840,86,0.000003273170
13926,86,0.000003273170
246723,86,0.000003273170
231125,86,0.000003273170
144346,86,0.000003273170
11404,86,0.000003273170
94140,86,0.000003273170
15212,86,0.000003273170
272655,86,0.000003273170
383053,86,0.000003273170
319223,86,0.000003273170
158122,86,0.000003273170
267832,86,0.000003273170
145549,86,0.000003273170
25993,86,0.000003273170
36616,86,0.000003273170
300094,86,0.000003273170
244121,86,0.000003273170
190104,86,0.000003273170
91440,86,0.000003273170
39290,86,0.000003273170
9514,86,0.000003273170
990,86,0.000003273170
107181,86,0.000003273170
154901,86,0.000003273170
256620,86,0.000003273170
298278,86,0.000003273170
244166,86,0.000003273170
36789,86,0.000003273170
373544,86,0.000003273170
281680,86,0.000003273170
11110,86,0.000003273170
233969,86,0.000003273170
124759,86,0.000003273170
329641,86,0.000003273170
2616,86,0.000003273170
197911,86,0.000003273170
310774,86,0.000003273170
20432,86,0.000003273170
233070,86,0.000003273170
8803,86,0.000003273170
5769,86,0.000003273170
3673,86,0.000003273170
6049,86,0.000003273170
242818,86,0.000003273170
248439,86,0.000003273170
54457,86,0.000003273170
3340,86,0.000003273170
242550,86,0.000003273170
9610,86,0.000003273170
164566,86,0.000003273170
286983,86,0.000003273170
291434,86,0.000003273170
344400,86,0.000003273170
313100,86,0.000003273170
5335,86,0.000003273170
253575,86,0.000003273170
173093,86,0.000003273170
90968,86,0.000003273170
177080,86,0.000003273170
322705,86,0.000003273170
64735,86,0.000003273170
6020,86,0.000003273170
179956,86,0.000003273170
196328,86,0.000003273170
88190,86,0.000003273170
1718,85,0.000003235110
142615,85,0.000003235110
320505,85,0.000003235110
268846,85,0.000003235110
24783,85,0.000003235110
311990,85,0.000003235110
9319,85,0.000003235110
334278,85,0.000003235110
80503,85,0.000003235110
17697,85,0.000003235110
8283,85,0.000003235110
2495,85,0.000003235110
6053,85,0.000003235110
16792,85,0.000003235110
2784,85,0.000003235110
301099,85,0.000003235110
346625,85,0.000003235110
285028,85,0.000003235110
194575,85,0.000003235110
358016,85,0.000003235110
204802,85,0.000003235110
284111,85,0.000003235110
135577,85,0.000003235110
307182,85,0.000003235110
256708,85,0.000003235110
16435,85,0.000003235110
19621,85,0.000003235110
7950,85,0.000003235110
342987,85,0.000003235110
29848,85,0.000003235110
366463,85,0.000003235110
163144,85,0.000003235110
77148,85,0.000003235110
10564,85,0.000003235110
307191,85,0.000003235110
322158,85,0.000003235110
12142,85,0.000003235110
207848,85,0.000003235110
180570,85,0.000003235110
379158,85,0.000003235110
357671,85,0.000003235110
230916,85,0.000003235110
157014,85,0.000003235110
338164,85,0.000003235110
781,85,0.000003235110
103402,85,0.000003235110
156350,85,0.000003235110
4294,85,0.000003235110
6000,85,0.000003235110
39834,85,0.000003235110
7995,85,0.000003235110
6700,85,0.000003235110
312762,85,0.000003235110
243707,85,0.000003235110
312259,85,0.000003235110
313965,85,0.000003235110
24254,85,0.000003235110
14685,85,0.000003235110
233590,85,0.000003235110
69232,85,0.000003235110
19842,85,0.000003235110
231801,85,0.000003235110
139660,85,0.000003235110
21149,85,0.000003235110
148047,85,0.000003235110
11699,85,0.000003235110
2806,85,0.000003235110
124589,85,0.000003235110
119474,85,0.000003235110
10300,85,0.000003235110
3488,85,0.000003235110
161820,85,0.000003235110
282287,85,0.000003235110
109143,85,0.000003235110
276121,85,0.000003235110
5203,85,0.000003235110
33907,85,0.000003235110
4977,85,0.000003235110
29099,85,0.000003235110
208543,85,0.000003235110
8109,85,0.000003235110
356115,85,0.000003235110
377873,85,0.000003235110
249692,85,0.000003235110
6007,85,0.000003235110
3667,85,0.000003235110
217177,85,0.000003235110
6266,85,0.000003235110
324937,85,0.000003235110
11950,85,0.000003235110
367024,85,0.000003235110
24264,85,0.000003235110
351956,85,0.000003235110
367027,85,0.000003235110
177502,85,0.000003235110
72630,85,0.000003235110
28063,85,0.000003235110
342801,85,0.000003235110
145675,85,0.000003235110
3051,85,0.000003235110
84453,85,0.000003235110
14585,85,0.000003235110
374024,85,0.000003235110
9360,85,0.000003235110
310578,85,0.000003235110
275086,85,0.000003235110
2036,85,0.000003235110
350072,85,0.000003235110
306687,85,0.000003235110
26033,85,0.000003235110
232874,85,0.000003235110
182409,85,0.000003235110
84230,85,0.000003235110
349161,85,0.000003235110
613,85,0.000003235110
401177,85,0.000003235110
17691,85,0.000003235110
172998,85,0.000003235110
220331,85,0.000003235110
211146,85,0.000003235110
245483,85,0.000003235110
162012,85,0.000003235110
4567,85,0.000003235110
8509,85,0.000003235110
268185,85,0.000003235110
2864,85,0.000003235110
367704,84,0.000003197050
109612,84,0.000003197050
320383,84,0.000003197050
1581,84,0.000003197050
340813,84,0.000003197050
298607,84,0.000003197050
3698,84,0.000003197050
13645,84,0.000003197050
160592,84,0.000003197050
85472,84,0.000003197050
155203,84,0.000003197050
10102,84,0.000003197050
192324,84,0.000003197050
348581,84,0.000003197050
394193,84,0.000003197050
164808,84,0.000003197050
337833,84,0.000003197050
237171,84,0.000003197050
336791,84,0.000003197050
9093,84,0.000003197050
194688,84,0.000003197050
32429,84,0.000003197050
137179,84,0.000003197050
227254,84,0.000003197050
271288,84,0.000003197050
1653,84,0.000003197050
96703,84,0.000003197050
209667,84,0.000003197050
168250,84,0.000003197050
1656,84,0.000003197050
265286,84,0.000003197050
136566,84,0.000003197050
265682,84,0.000003197050
194102,84,0.000003197050
41004,84,0.000003197050
35508,84,0.000003197050
5494,84,0.000003197050
294788,84,0.000003197050
158586,84,0.000003197050
12699,84,0.000003197050
1936,84,0.000003197050
421299,84,0.000003197050
165044,84,0.000003197050
153516,84,0.000003197050
35023,84,0.000003197050
4381,84,0.000003197050
104775,84,0.000003197050
414648,84,0.000003197050
320283,84,0.000003197050
5200,84,0.000003197050
255962,84,0.000003197050
100089,84,0.000003197050
13584,84,0.000003197050
218996,84,0.000003197050
303548,84,0.000003197050
53557,84,0.000003197050
367247,84,0.000003197050
341178,84,0.000003197050
346442,84,0.000003197050
288361,84,0.000003197050
32109,84,0.000003197050
156101,84,0.000003197050
251642,84,0.000003197050
28444,84,0.000003197050
238012,84,0.000003197050
12057,84,0.000003197050
260592,84,0.000003197050
322865,84,0.000003197050
675,84,0.000003197050
381726,84,0.000003197050
14451,84,0.000003197050
351581,84,0.000003197050
313695,84,0.000003197050
10551,84,0.000003197050
27712,84,0.000003197050
272683,84,0.000003197050
2920,84,0.000003197050
10673,84,0.000003197050
378731,84,0.000003197050
160773,84,0.000003197050
9640,84,0.000003197050
26697,84,0.000003197050
19349,84,0.000003197050
379306,84,0.000003197050
232210,84,0.000003197050
177053,84,0.000003197050
202723,84,0.000003197050
10578,84,0.000003197050
283208,84,0.000003197050
3504,84,0.000003197050
246129,84,0.000003197050
143487,84,0.000003197050
225526,84,0.000003197050
1405,84,0.000003197050
342,84,0.000003197050
6940,84,0.000003197050
18724,84,0.000003197050
7982,84,0.000003197050
394940,84,0.000003197050
349194,84,0.000003197050
103922,84,0.000003197050
783,84,0.000003197050
345633,84,0.000003197050
146253,84,0.000003197050
180599,84,0.000003197050
104351,83,0.000003158990
344877,83,0.000003158990
287219,83,0.000003158990
297821,83,0.000003158990
151952,83,0.000003158990
385770,83,0.000003158990
206591,83,0.000003158990
312633,83,0.000003158990
101463,83,0.000003158990
297318,83,0.000003158990
171090,83,0.000003158990
424225,83,0.000003158990
852,83,0.000003158990
202581,83,0.000003158990
258137,83,0.000003158990
195477,83,0.000003158990
287895,83,0.000003158990
159455,83,0.000003158990
150797,83,0.000003158990
211641,83,0.000003158990
394893,83,0.000003158990
4139,83,0.000003158990
243757,83,0.000003158990
76487,83,0.000003158990
282700,83,0.000003158990
121715,83,0.000003158990
175464,83,0.000003158990
1778,83,0.000003158990
5994,83,0.000003158990
350764,83,0.000003158990
88608,83,0.000003158990
12309,83,0.000003158990
146388,83,0.000003158990
282581,83,0.000003158990
286264,83,0.000003158990
378292,83,0.000003158990
8903,83,0.000003158990
129224,83,0.000003158990
361503,83,0.000003158990
9293,83,0.000003158990
12577,83,0.000003158990
282721,83,0.000003158990
383791,83,0.000003158990
787,83,0.000003158990
19416,83,0.000003158990
117997,83,0.000003158990
424577,83,0.000003158990
286309,83,0.000003158990
37777,83,0.000003158990
229297,83,0.000003158990
333136,83,0.000003158990
294723,83,0.000003158990
166661,83,0.000003158990
9368,83,0.000003158990
4518,83,0.000003158990
314376,83,0.000003158990
295646,83,0.000003158990
224992,83,0.000003158990
43693,83,0.000003158990
24025,83,0.000003158990
124958,83,0.000003158990
131282,83,0.000003158990
330668,83,0.000003158990
189610,83,0.000003158990
129311,83,0.000003158990
4917,83,0.000003158990
151078,83,0.000003158990
5322,83,0.000003158990
403150,83,0.000003158990
141679,83,0.000003158990
367521,83,0.000003158990
26315,83,0.000003158990
285208,83,0.000003158990
1303,83,0.000003158990
256391,83,0.000003158990
2089,83,0.000003158990
247316,83,0.000003158990
212610,83,0.000003158990
313945,83,0.000003158990
347517,83,0.000003158990
40514,83,0.000003158990
417629,83,0.000003158990
227318,83,0.000003158990
231620,83,0.000003158990
1193,83,0.000003158990
364276,83,0.000003158990
257722,83,0.000003158990
165447,83,0.000003158990
84989,83,0.000003158990
248695,83,0.000003158990
138589,83,0.000003158990
380821,83,0.000003158990
130997,83,0.000003158990
251083,83,0.000003158990
320534,83,0.000003158990
9086,83,0.000003158990
30582,83,0.000003158990
263168,83,0.000003158990
288317,83,0.000003158990
167850,83,0.000003158990
242312,83,0.000003158990
371687,83,0.000003158990
358995,83,0.000003158990
142829,83,0.000003158990
260015,83,0.000003158990
217270,83,0.000003158990
218842,83,0.000003158990
14383,83,0.000003158990
369341,83,0.000003158990
426767,83,0.000003158990
5234,83,0.000003158990
182198,83,0.000003158990
4293,83,0.000003158990
23970,83,0.000003158990
297663,83,0.000003158990
70499,83,0.000003158990
1673,83,0.000003158990
158198,83,0.000003158990
163048,83,0.000003158990
344841,83,0.000003158990
6008,83,0.000003158990
37743,83,0.000003158990
86919,82,0.000003120930
160601,82,0.000003120930
14553,82,0.000003120930
400058,82,0.000003120930
149323,82,0.000003120930
403601,82,0.000003120930
4353,82,0.000003120930
357989,82,0.000003120930
215154,82,0.000003120930
75668,82,0.000003120930
6988,82,0.000003120930
7399,82,0.000003120930
28100,82,0.000003120930
194438,82,0.000003120930
174556,82,0.000003120930
14119,82,0.000003120930
410625,82,0.000003120930
217015,82,0.000003120930
8736,82,0.000003120930
30363,82,0.000003120930
8459,82,0.000003120930
6360,82,0.000003120930
141249,82,0.000003120930
136286,82,0.000003120930
250718,82,0.000003120930
209423,82,0.000003120930
100758,82,0.000003120930
39536,82,0.000003120930
5199,82,0.000003120930
146245,82,0.000003120930
129313,82,0.000003120930
186489,82,0.000003120930
351937,82,0.000003120930
239982,82,0.000003120930
5479,82,0.000003120930
268948,82,0.000003120930
6024,82,0.000003120930
196612,82,0.000003120930
9174,82,0.000003120930
13208,82,0.000003120930
378271,82,0.000003120930
167238,82,0.000003120930
116124,82,0.000003120930
168840,82,0.000003120930
126771,82,0.000003120930
372037,82,0.000003120930
247107,82,0.000003120930
359443,82,0.000003120930
326264,82,0.000003120930
11955,82,0.000003120930
5265,82,0.000003120930
359961,82,0.000003120930
237800,82,0.000003120930
111855,82,0.000003120930
2011,82,0.000003120930
20771,82,0.000003120930
288572,82,0.000003120930
2264,82,0.000003120930
247950,82,0.000003120930
9663,82,0.000003120930
182274,82,0.000003120930
396335,82,0.000003120930
200257,82,0.000003120930
351643,82,0.000003120930
24189,82,0.000003120930
141896,82,0.000003120930
239435,82,0.000003120930
9916,82,0.000003120930
4405,82,0.000003120930
4676,82,0.000003120930
281945,82,0.000003120930
330555,82,0.000003120930
269756,82,0.000003120930
3140,82,0.000003120930
153213,82,0.000003120930
258457,82,0.000003120930
154931,82,0.000003120930
21343,82,0.000003120930
648,82,0.000003120930
1184,82,0.000003120930
6686,82,0.000003120930
30936,82,0.000003120930
155208,82,0.000003120930
24127,82,0.000003120930
394960,82,0.000003120930
198855,82,0.000003120930
403133,82,0.000003120930
237572,82,0.000003120930
19834,82,0.000003120930
272692,82,0.000003120930
143073,82,0.000003120930
235071,82,0.000003120930
203997,82,0.000003120930
367194,82,0.000003120930
248430,82,0.000003120930
401168,82,0.000003120930
1232,82,0.000003120930
375712,82,0.000003120930
11581,82,0.000003120930
5028,82,0.000003120930
63011,82,0.000003120930
21061,82,0.000003120930
231972,82,0.000003120930
231573,82,0.000003120930
1396,82,0.000003120930
13829,82,0.000003120930
104553,82,0.000003120930
361195,82,0.000003120930
