phase,commit,commit_date,elo_snapshot_date,n_results_fixed,commit_subject,team_id,team_name,model_p_winner,market_p_winner
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),MX,Mexico,0.007220,0.014064
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),JP,Japan,0.008340,0.016004
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),FR,France,0.171200,0.178952
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),BE,Belgium,0.005470,0.016004
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),NO,Norway,0.013920,0.025703
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),US,United States,0.006530,0.021823
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),MA,Morocco,0.001680,0.022793
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),NL,Netherlands,0.016830,0.038312
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),EN,England,0.102570,0.124636
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),BR,Brazil,0.028330,0.064500
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),DE,Germany,0.015000,0.054801
group_stage,9d7fce3e,2026-06-18T12:20:23+03:00,2026-06-18T07:06:06Z,24,wc26: conditional refresh after matchday 1 (24 results),PT,Portugal,0.023260,0.079049
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),AR,Argentina,0.275140,0.114802
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),ES,Spain,0.255220,0.139228
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),CO,Colombia,0.046200,0.014167
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),TR,Turkey,0.000000,0.000000
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),TN,Tunisia,0.000000,0.000000
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),HT,Haiti,0.000000,0.000000
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),IR,Iran,0.000120,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),DZ,Algeria,0.000070,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),UZ,Uzbekistan,0.000010,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),CZ,Czech Republic,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),PA,Panama,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),JO,Jordan,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),BA,Bosnia and Herzegovina,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),CV,Cape Verde,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),SA,Saudi Arabia,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),NZ,New Zealand,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),IQ,Iraq,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),GH,Ghana,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),ZA,South Africa,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),CW,Curaçao,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),QA,Qatar,0.000000,0.000489
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),PY,Paraguay,0.000670,0.001466
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),EC,Ecuador,0.000520,0.001466
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),AT,Austria,0.002080,0.003420
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),SQ,Scotland,0.000090,0.001466
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),HR,Croatia,0.002970,0.004397
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),CD,DR Congo,0.000000,0.001466
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),AU,Australia,0.000520,0.002443
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),CH,Switzerland,0.005270,0.007328
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),KR,South Korea,0.000230,0.002443
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),EG,Egypt,0.000040,0.002443
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),SE,Sweden,0.000040,0.002443
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),CA,Canada,0.000650,0.003420
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),UY,Uruguay,0.002520,0.005374
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),MX,Mexico,0.009740,0.013190
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),SN,Senegal,0.001070,0.005374
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),CI,Ivory Coast,0.000040,0.004397
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),BE,Belgium,0.004380,0.013190
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),NO,Norway,0.013780,0.022960
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),JP,Japan,0.009430,0.021006
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),MA,Morocco,0.002720,0.021983
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),US,United States,0.017350,0.037616
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),NL,Netherlands,0.026770,0.054226
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),FR,France,0.163160,0.192965
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),BR,Brazil,0.028020,0.058134
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),EN,England,0.090680,0.122618
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),DE,Germany,0.019510,0.052272
group_stage,4b7e29a2,2026-06-21T23:43:55+03:00,2026-06-21T19:58:18Z,37,wc26: conditional refresh after matchday 2 (37 results),PT,Portugal,0.020980,0.064973
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),AR,Argentina,0.292260,0.118728
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),ES,Spain,0.266130,0.137606
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),CO,Colombia,0.043530,0.014406
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),TR,Turkey,0.000000,0.000000
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),TN,Tunisia,0.000000,0.000000
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),HT,Haiti,0.000000,0.000000
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),IR,Iran,0.000160,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),DZ,Algeria,0.000080,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),UZ,Uzbekistan,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),CZ,Czech Republic,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),PA,Panama,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),JO,Jordan,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),BA,Bosnia and Herzegovina,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),SA,Saudi Arabia,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),IQ,Iraq,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),NZ,New Zealand,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),ZA,South Africa,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),CW,Curaçao,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),QA,Qatar,0.000000,0.000497
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),UY,Uruguay,0.000700,0.001490
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),PY,Paraguay,0.000550,0.001490
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),EC,Ecuador,0.000520,0.001490
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),AT,Austria,0.002170,0.003477
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),SQ,Scotland,0.000080,0.001490
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),CD,DR Congo,0.000000,0.001490
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),CV,Cape Verde,0.000000,0.001490
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),GH,Ghana,0.000000,0.001490
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),CH,Switzerland,0.004810,0.006458
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),HR,Croatia,0.002720,0.004471
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),AU,Australia,0.000420,0.002484
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),KR,South Korea,0.000210,0.002484
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),EG,Egypt,0.000050,0.002484
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),SE,Sweden,0.000040,0.002484
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),CA,Canada,0.000570,0.003477
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),MX,Mexico,0.008610,0.012419
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),SN,Senegal,0.001040,0.005464
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),CI,Ivory Coast,0.000040,0.004471
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),NO,Norway,0.012870,0.019374
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),BE,Belgium,0.002750,0.010432
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),JP,Japan,0.008790,0.023348
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),MA,Morocco,0.002490,0.021361
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),US,United States,0.016350,0.035271
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),NL,Netherlands,0.025110,0.054148
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),BR,Brazil,0.026310,0.057129
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),DE,Germany,0.018210,0.054148
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),EN,England,0.086920,0.124690
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),FR,France,0.155930,0.196225
group_stage,852349a8,2026-06-22T20:51:38+03:00,2026-06-22T07:26:30Z,40,wc26: conditional refresh after more group matches (40 results),PT,Portugal,0.019570,0.066071
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",AR,Argentina,0.291760,0.132131
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",ES,Spain,0.266130,0.135056
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",CO,Colombia,0.043650,0.015115
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",TR,Turkey,0.000000,0.000000
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",TN,Tunisia,0.000000,0.000000
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",HT,Haiti,0.000000,0.000000
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",IR,Iran,0.000150,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",DZ,Algeria,0.000080,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",UZ,Uzbekistan,0.000010,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",CZ,Czech Republic,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",PA,Panama,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",JO,Jordan,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",SA,Saudi Arabia,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",BA,Bosnia and Herzegovina,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",IQ,Iraq,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",NZ,New Zealand,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",ZA,South Africa,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",CW,Curaçao,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",QA,Qatar,0.000000,0.000488
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",UY,Uruguay,0.000700,0.001463
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",PY,Paraguay,0.000560,0.001463
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",EC,Ecuador,0.000520,0.001463
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",AT,Austria,0.002170,0.003413
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",SQ,Scotland,0.000080,0.001463
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",CD,DR Congo,0.000000,0.001463
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",CV,Cape Verde,0.000000,0.001463
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",GH,Ghana,0.000000,0.001463
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",CH,Switzerland,0.004810,0.006338
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",AU,Australia,0.000410,0.002438
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",KR,South Korea,0.000220,0.002438
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",EG,Egypt,0.000100,0.002438
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",SE,Sweden,0.000030,0.002438
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",HR,Croatia,0.002720,0.005363
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",CA,Canada,0.000570,0.003413
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",MX,Mexico,0.008640,0.012189
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",SN,Senegal,0.001040,0.005363
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",CI,Ivory Coast,0.000030,0.004388
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",BE,Belgium,0.002790,0.010239
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",NO,Norway,0.012890,0.021941
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",JP,Japan,0.008770,0.020965
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",MA,Morocco,0.002490,0.019990
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",US,United States,0.016340,0.034617
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",BR,Brazil,0.026370,0.054120
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",NL,Netherlands,0.025040,0.053145
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",EN,England,0.087110,0.122379
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",FR,France,0.156050,0.192589
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",DE,Germany,0.018160,0.055095
group_stage,5449e4b5,2026-06-22T21:14:10+03:00,2026-06-22T17:52:22Z,40,"wc26: conditional refresh on fresh Elo (40 results, plots excluded)",PT,Portugal,0.019600,0.065822
group_stage,458da3c7,2026-06-23T11:30:25+03:00,2026-06-23T07:30:44Z,44,wc26: conditional refresh after more group matches (44 results),AR,Argentina,0.339150,0.139822
group_stage,458da3c7,2026-06-23T11:30:25+03:00,2026-06-23T07:30:44Z,44,wc26: conditional refresh after more group matches (44 results),ES,Spain,0.265240,0.136858
