rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
13618,2716,Suzerain,1993,15581,5.943,6.237,0.294,5.535,1963
13619,236827,Vudulhu,2017,14534,6.089,6.256,0.167,5.535,915
13620,376029,Panchayat,2023,16735,8.167,8.001,-0.165,5.535,3115
13621,336893,The Market: A Pocket Game,2021,16999,7.776,7.929,0.152,5.535,3378
13622,40843,Krysis,2009,13408,6.001,5.825,-0.176,5.535,-214
13623,80908,4 Monkeys,2010,18736,5.715,6.081,0.366,5.535,5113
13624,368340,Dark Tomb,2023,12940,6.764,6.492,-0.271,5.535,-684
13625,2907,James Clavell's Tai-Pan,1981,19512,5.913,6.826,0.914,5.535,5887
13626,220558,Ancient Civilizations of the Inner Sea,2019,5058,6.615,5.675,-0.940,5.535,-8568
13627,38755,College Basketball Dynasty,2008,13789,6.966,7.040,0.074,5.535,162
13628,310198,Escape: Roll & Write,2021,9180,6.327,5.887,-0.440,5.535,-4448
13629,595,Escape from Elba,1999,22692,5.477,6.025,0.548,5.535,9063
13630,171665,Scotland Yard Junior,2014,17527,5.789,6.175,0.386,5.535,3897
13631,282505,Peruke,2015,17050,6.789,7.301,0.512,5.535,3419
13632,366466,Murder Party Pocket: The Curtain Falls,2023,14494,6.850,7.159,0.309,5.535,862
13633,15159,Coloretto,1993,17401,6.662,7.565,0.903,5.535,3768
13634,129309,"Caesar's War: The Conquest of Gaul, 58-52 BC",2012,12099,6.412,6.287,-0.125,5.535,-1535
13635,7779,Heart of Oak: Naval Miniatures Rules for the Age of Fighting Sail,1978,13181,7.406,7.127,-0.279,5.535,-454
13636,203266,Cortex Challenge GEO,2016,17732,5.997,6.458,0.461,5.535,4096
13637,266744,Rick and Morty: Look Who's Purging Now Card Game,2019,17661,6.144,6.513,0.369,5.535,4024
13638,260922,Deblockle,2018,12395,6.521,6.184,-0.336,5.535,-1243
13639,138338,Continental Divide,2013,7537,6.700,5.935,-0.765,5.535,-6102
13640,12876,Cranium Balloon Lagoon,2004,24034,5.203,6.055,0.852,5.535,10394
13641,180006,Fram R'lyeh,2015,14529,6.097,6.398,0.302,5.535,888
13642,118452,Die Tore der Welt: Das Kartenspiel,2012,12187,6.075,6.036,-0.039,5.535,-1455
13643,295254,The Toledo War,2019,11037,6.645,6.315,-0.330,5.535,-2606
13644,32414,Manimals: Europa 1,2007,15141,6.643,7.378,0.735,5.535,1497
13645,284987,Lumeria: War of the Gods,2021,12670,7.179,6.279,-0.900,5.535,-975
13646,38504,Hurry'Cup!,2008,23827,5.454,5.774,0.320,5.535,10181
13647,21447,Brother against Brother,1997,14986,7.250,7.464,0.214,5.535,1339
13648,164446,Way of the Fighter: Super,2018,9996,7.445,6.353,-1.092,5.535,-3652
13649,8352,Turning the Tables,1998,13010,7.033,6.885,-0.148,5.535,-639
13650,312726,Bubble King,2020,16588,5.982,6.321,0.339,5.535,2938
13651,263421,Enigma: Beyond Code,2020,11402,6.646,6.285,-0.361,5.535,-2249
13652,264157,Star Trek: Conflick in the Neutral Zone,2019,14879,6.353,6.445,0.092,5.535,1227
13653,292394,DIE in the Dungeon!,2020,13039,6.596,6.387,-0.209,5.535,-614
13654,260931,Go Go Eskimo,2018,15225,6.231,6.691,0.460,5.535,1571
13655,56604,Veto! Szlachecka Gra Karciana 2 edycja (2ed),2007,12856,6.624,6.434,-0.189,5.535,-799
13656,12111,Grand National,2001,15181,7.263,7.558,0.296,5.535,1525
13657,290872,Monty's Gamble: Market Garden (Second Edition),2019,10663,7.858,6.691,-1.167,5.535,-2994
13658,185028,Giraffometer,2015,19509,5.697,6.209,0.512,5.535,5851
13659,250834,Anomia Kids,2017,15900,6.368,6.819,0.451,5.535,2241
13660,199530,Commissioner Victor: The lost painting case,2016,14127,6.094,6.270,0.176,5.535,467
13661,305270,Chronicles of Waral,2020,14037,7.128,7.033,-0.095,5.535,376
13662,181615,Nitro Glyxerol,2015,19874,5.822,6.320,0.498,5.535,6212
13663,9973,"Cauldron: Battle of Gazala, May 1942",1976,17345,6.355,7.152,0.797,5.535,3682
13664,260348,Gobi,2018,13074,6.425,6.290,-0.134,5.535,-590
13665,358053,Click! The Great Wall,2022,13646,6.881,6.706,-0.175,5.535,-19
13666,250525,Paleolithic,2018,14833,7.001,7.151,0.150,5.535,1167
13667,246346,Cat'astrophes,2018,18719,5.967,6.359,0.393,5.535,5052
13668,246757,Long Cow,2018,19065,5.843,6.250,0.407,5.535,5397
13669,145027,Pentos,2013,16582,5.731,5.962,0.232,5.535,2913
13670,284192,Fairy Season,2019,14637,6.692,6.777,0.085,5.535,967
13671,23598,Mother Sheep,2006,22503,5.359,6.030,0.672,5.535,8832
13672,25749,Gangster,2006,15360,6.038,6.142,0.104,5.535,1688
13673,406684,Sonic Roll,2024,18112,8.669,8.138,-0.531,5.535,4439
13674,349369,Tabriz,2023,12932,7.400,7.289,-0.111,5.535,-742
13675,193577,Star Traders,2017,15175,7.683,7.551,-0.131,5.535,1500
13676,13886,The Princess and the Pea,2004,24405,5.302,5.946,0.645,5.535,10729
13677,281663,Smile Life,2018,16262,6.252,6.431,0.179,5.535,2585
13678,197783,Get Rich Quick,2016,11981,6.471,6.383,-0.087,5.535,-1697
13679,374039,Tiny Epic Crimes,2023,9897,7.095,6.310,-0.785,5.535,-3782
13680,276019,Goons,2021,13368,7.496,7.055,-0.441,5.535,-312
13681,103328,LIXO?,2011,16509,6.031,6.461,0.430,5.535,2828
13682,1019,Le Gang des Traction-Avant,1984,18863,6.346,7.601,1.254,5.535,5181
13683,70222,7TV,2010,13185,7.931,7.499,-0.432,5.535,-498
13684,18330,Dragon Noir 1: L'Exil,1990,13964,6.939,6.999,0.060,5.535,280
13685,227326,Gruff: Rage of the Trolls,2017,10748,8.107,6.638,-1.469,5.535,-2937
13686,9597,Vier zu mir!,1996,18955,5.997,6.923,0.927,5.535,5269
13687,68876,Boots on the Ground,2010,11485,6.335,6.006,-0.329,5.535,-2202
13688,361841,Pearladöra,2022,13134,7.113,7.113,0.000,5.535,-554
13689,127721,Airborne In Your Pocket,2019,10431,6.701,6.127,-0.574,5.535,-3258
13690,322204,Word Capture,2021,13938,6.882,7.113,0.230,5.535,248
13691,37,Dragon Masters,1991,20148,5.802,6.064,0.262,5.535,6457
13692,139728,MCS,2013,19279,6.988,6.773,-0.215,5.535,5587
13693,374200,Celtae,2023,10356,7.717,6.876,-0.841,5.535,-3337
13694,2264,Isaac Asimov's Super Quiz,1982,22027,5.748,6.528,0.780,5.535,8333
13695,17313,Auf Zack!!,2003,19269,6.138,6.717,0.579,5.535,5574
13696,378731,Fictions: Memoirs of a Gangster,2023,11703,7.185,6.684,-0.501,5.535,-1993
13697,6983,Jungle,1981,18848,6.138,7.405,1.266,5.535,5151
13698,375659,Fibonachos,2023,14742,7.514,7.768,0.254,5.535,1044
13699,407233,Tenby,2024,17087,8.617,8.215,-0.402,5.535,3388
13700,319365,World War I: Deluxe Edition,2015,12173,7.629,6.970,-0.659,5.535,-1527
13701,172598,H.I.D.E.: Hidden Identity Dice Espionage,2015,16537,5.783,5.953,0.171,5.535,2836
13702,277481,Little Battle,2019,16262,6.462,6.831,0.369,5.535,2560
13703,63014,Mapominoes: Asia & Australasia,2008,17059,6.519,7.244,0.725,5.535,3356
13704,192731,Skiwampus,2016,15658,6.452,6.920,0.467,5.535,1954
13705,208663,Godforsaken Scavengers,2017,14653,6.116,5.974,-0.143,5.535,948
13706,3827,Creature Castle,1975,19741,6.487,7.649,1.162,5.535,6035
13707,367421,Featherlight,2022,12217,6.598,6.307,-0.291,5.535,-1490
13708,9022,Im Reich des weißen Bären,1991,20424,5.669,6.896,1.226,5.535,6716
13709,195515,The Chosin Few,2016,11741,6.695,6.300,-0.396,5.535,-1968
13710,355730,Spectrum,2022,15302,7.427,7.705,0.278,5.535,1592
13711,333144,Stronghold: Undead (Second Edition),2021,8536,7.208,6.198,-1.009,5.535,-5175
13712,341005,One Earth,2022,12543,7.825,7.541,-0.284,5.535,-1169
13713,20906,Nature of the Beast: Farm vs. Forest,2005,12464,6.438,6.299,-0.139,5.535,-1249
13714,232501,Stacked,2020,17388,7.202,7.540,0.339,5.535,3674
13715,35635,Get to the Chopper!!!,2006,15722,6.589,7.048,0.459,5.535,2007
13716,353290,Sherlock Mittelalter: Die holde Maid,2021,11739,6.727,6.329,-0.399,5.535,-1977
13717,399375,For One: Schwarze Rosen,2023,12640,7.077,7.047,-0.030,5.535,-1077
13718,392694,SPY x FAMILY: Mission for Peanuts,2023,15858,7.189,7.444,0.254,5.535,2140
13719,255955,The Damsel's Tale,2020,14584,6.828,6.787,-0.040,5.535,865
13720,230081,Pizza Master,2017,13810,7.224,6.992,-0.231,5.535,90
13721,173755,Aquaducts,2015,13468,6.795,6.893,0.098,5.535,-253
13722,313537,Something Wild! Mickey and Friends,2020,16541,6.309,6.648,0.339,5.535,2819
13723,136813,Midgard: The Card Game,2013,14253,7.065,6.827,-0.238,5.535,530
13724,3030,Baggage Claim,1987,23376,5.199,6.575,1.377,5.535,9652
13725,53279,Wo war's?,2009,22200,5.649,6.369,0.720,5.535,8475
13726,295020,"Detective Stories: Demo ""Gattardo""",2019,12169,6.656,6.477,-0.179,5.535,-1557
13727,172550,Harry Hopper,2015,17562,6.520,7.018,0.498,5.535,3835
13728,29,Terrain Vague,1993,12421,6.652,6.679,0.027,5.535,-1307
13729,70488,GloBall,2010,19551,5.766,6.336,0.569,5.535,5822
13730,244910,Brainwaves: The Astute Goose,2018,16427,6.444,6.617,0.173,5.535,2697
13731,16466,Across the Pacific,2010,12392,7.893,6.965,-0.928,5.535,-1339
13732,9319,The Train Game,1997,19765,5.763,6.487,0.725,5.535,6033
13733,278304,Fief: France Edition,2021,8442,7.497,6.225,-1.272,5.535,-5291
13734,1512,Hexagony,1977,21083,5.659,6.102,0.443,5.535,7349
13735,374595,Kelp,2024,13356,7.641,7.104,-0.538,5.535,-379
13736,18931,Emira,2006,7731,5.915,5.635,-0.280,5.535,-6005
13737,238915,Dragoon: Heads Will Roll,2018,18943,6.651,7.044,0.393,5.535,5206
13738,25758,Trüffel-Schnüffel,2006,19117,6.025,6.728,0.703,5.535,5379
13739,59602,Upwords Deluxe,2007,17986,5.825,6.127,0.302,5.535,4247
13740,13771,Hellfire Pass,1985,15865,6.487,6.804,0.317,5.535,2125
13741,394961,Penny Black,2023,12376,7.397,7.272,-0.125,5.535,-1365
13742,30438,Tous au dodo,2006,17637,6.342,7.133,0.791,5.535,3895
13743,18701,Ludus Gladiatorius,2005,17105,6.123,6.546,0.424,5.535,3362
13744,20899,Settlers of Catan: Rockman Edition,2005,16050,7.020,7.351,0.331,5.535,2306
13745,314336,The Quest Kids: Matching Adventure,2021,14514,7.169,7.484,0.315,5.535,769
13746,350764,Fluxx Remixx,2022,12109,7.107,6.803,-0.304,5.535,-1637
13747,5118,Deduction,1976,19829,6.149,7.754,1.605,5.535,6082
13748,391561,Disney Villainous: Introduction to Evil,2023,13353,6.982,6.710,-0.273,5.535,-395
13749,276205,Philosophia: Dare to be Wise,2020,9972,6.811,6.149,-0.662,5.535,-3777
13750,4349,Jutland: Duel of the Dreadnoughts,1991,15737,6.469,6.558,0.089,5.535,1987
13751,31516,Phenomena,2007,14535,6.577,6.691,0.115,5.535,784
13752,356796,1944: D-Day to the Rhine,2022,11009,7.672,6.675,-0.997,5.535,-2743
13753,30952,The Witcher: The Adventure Card Game,2007,23237,5.609,5.817,0.207,5.535,9484
13754,284072,Shiloh 1862,2020,11934,7.586,6.762,-0.824,5.535,-1820
13755,89927,Ramses Return,2011,24710,5.356,5.988,0.632,5.535,10955
13756,19074,Ostia: The Harbor of Rome,2005,11229,5.799,5.689,-0.111,5.535,-2527
13757,355978,Untamed: Feral Factions – Spirit Strike edition,2022,13069,7.538,7.268,-0.270,5.535,-688
13758,11404,LetterFlip,2004,18671,5.826,6.484,0.658,5.535,4913
13759,391985,Enemy Anemone,2023,11376,7.298,6.984,-0.314,5.535,-2383
13760,343056,Dungeons Of Draggmar,2022,18267,6.599,6.301,-0.298,5.535,4507
13761,252962,Sports Dice: Football,2018,15906,6.565,6.958,0.393,5.535,2145
13762,3946,Pyramid,1978,20235,5.867,7.067,1.200,5.535,6473
13763,260923,Titan,2022,7722,7.061,5.980,-1.081,5.535,-6041
13764,67499,Schlafmütze,2003,19020,5.917,6.800,0.882,5.535,5256
13765,226506,Rambo: The Board Game,2020,11394,6.858,6.100,-0.758,5.535,-2371
13766,95893,The Impossible Machine,2011,25296,5.374,5.800,0.426,5.535,11530
13767,235767,Sorcerer & Stones,2017,9005,6.416,5.919,-0.497,5.535,-4762
13768,419202,Barbascura X: Evolversi Male,2024,14807,6.959,6.741,-0.217,5.535,1039
13769,188527,Stramash,2011,15818,6.942,7.386,0.444,5.535,2049
13770,258752,Bitcoin Hackers,2018,22757,6.121,6.300,0.179,5.535,8987
13771,8335,Say What!?!,2003,22404,5.430,6.307,0.877,5.535,8633
13772,18083,Anno Domini: Münzen,2002,16537,6.251,7.159,0.908,5.535,2765
13773,380189,Le Grand Voyage,2023,14665,7.007,7.065,0.058,5.535,892
13774,207828,Nightlancer,2021,13662,7.357,6.818,-0.539,5.535,-112
13775,283713,Final Fantasy XIV: Gold Saucer Cactpot Party,2019,13474,6.761,6.839,0.078,5.535,-301
13776,329175,4Mation,2021,14450,6.521,6.655,0.134,5.535,674
13777,1640,Blockbusters,1982,22463,5.463,6.817,1.355,5.535,8686
13778,346603,Hungry Little Demons,2021,23911,7.636,7.945,0.308,5.535,10133
13779,355326,Heroes of Might & Magic III: The Board Game,2023,12514,7.347,6.132,-1.214,5.535,-1265
13780,18902,Sputnik,2005,22627,5.535,6.005,0.470,5.535,8847
13781,131416,C.O.A.L.: Combat-Oriented Armored League,2013,13384,6.748,6.481,-0.267,5.535,-397
13782,344454,Business Walrus: A Party Game,2021,17030,6.429,6.758,0.329,5.535,3248
13783,1530,Dark Age: Feudal Lords,1996,13627,6.345,6.214,-0.130,5.535,-156
13784,197451,Rail Raiders Infinite,2017,23276,5.523,5.746,0.223,5.535,9492
13785,39034,North Pole,2011,15539,6.361,6.670,0.309,5.535,1754
13786,357873,The Old King's Crown,2024,12200,8.325,7.341,-0.984,5.535,-1586
13787,38462,Palago,2008,11198,6.533,6.160,-0.373,5.535,-2589
13788,151367,Heads Up!: Party Game,2013,24597,5.351,5.924,0.573,5.534,10809
13789,205226,Chocobo's Crystal Hunt,2016,24060,5.345,5.799,0.454,5.534,10271
13790,140097,Imagem & Ação: No Limite,2008,17964,6.496,7.262,0.766,5.534,4174
13791,3249,Rescue from the Hive,1981,17551,5.837,6.022,0.185,5.534,3760
13792,29656,Athens & Sparta,2007,9376,6.511,5.926,-0.586,5.534,-4416
13793,19732,Berserker Halflings from the Dungeon of Dragons,2005,16912,5.789,5.971,0.182,5.534,3119
13794,369765,Clash of Decks: Submersion,2022,13326,7.651,7.381,-0.270,5.534,-468
13795,5958,"NATO, Nukes & Nazis",1990,11290,7.065,6.469,-0.596,5.534,-2505
13796,369082,The Texas Chainsaw Massacre Board Game,2023,12186,7.054,6.669,-0.386,5.534,-1610
13797,3000,1806: Rossbach Avenged,1998,10859,7.016,6.407,-0.610,5.534,-2938
13798,46957,Square Shooters,2010,21138,5.662,5.909,0.246,5.534,7340
13799,1616,Remember the Alamo!,1982,19375,5.952,6.621,0.669,5.534,5576
13800,277565,Ashes to Ashes,2021,23882,6.823,7.030,0.207,5.534,10082
13801,34245,Wizards of Mickey CCG,2008,16227,6.608,6.773,0.165,5.534,2426
13802,385292,One Page War,2023,12453,7.440,7.119,-0.321,5.534,-1349
13803,245532,18GB: The Railways of Great Britain,2018,8265,7.690,6.405,-1.285,5.534,-5538
13804,343699,TrollFest,2022,13285,7.868,7.619,-0.249,5.534,-519
13805,154681,Flizz & Miez,2014,18080,5.830,6.377,0.547,5.534,4275
13806,65521,Chaos,2010,15163,5.935,5.987,0.052,5.534,1357
13807,6221,Caper,1970,19972,6.306,8.088,1.782,5.534,6165
13808,361140,Heroes & Wizards,2022,16572,7.236,7.513,0.278,5.534,2764
13809,4139,Rommel's Panzers,1980,18817,5.922,6.488,0.566,5.534,5008
13810,200871,Hanna Honeybee,2016,16358,6.038,6.310,0.272,5.534,2548
13811,400566,Blades & Rose,2023,14866,7.330,7.293,-0.037,5.534,1055
13812,387105,Axe-A-Lot-L,2024,16781,7.442,7.375,-0.067,5.534,2969
13813,8434,Extinction: The Game Of Ecology,1970,17843,6.733,8.171,1.438,5.534,4030
13814,309,Arabana-Ikibiti,1997,15543,6.162,6.536,0.373,5.534,1729
13815,90730,Dungeon in a Tin,2011,14469,6.503,6.443,-0.059,5.534,654
13816,329151,Draconic Dice,2021,16088,6.611,6.831,0.220,5.534,2272
13817,11925,Quizzle,1978,17115,6.535,7.463,0.928,5.534,3298
13818,204892,You Gotta Be Kitten Me!,2016,18050,5.731,6.022,0.292,5.534,4232
13819,358126,Smoki,2020,12729,7.391,7.730,0.339,5.534,-1090
13820,10403,Ascension,1982,18796,6.694,8.084,1.391,5.534,4976
13821,7082,Battles of the Ancient World Volume III,2000,14852,6.588,6.769,0.182,5.534,1031
13822,70653,Monopoly: Nintendo Collector's Edition,2010,25262,5.432,5.962,0.530,5.534,11440
13823,121429,Ascari: African Battles of the Italian Army 1890-1895,2012,11393,7.476,6.809,-0.667,5.534,-2430
13824,145897,Choose One!,2013,16837,5.983,6.366,0.383,5.534,3013
13825,1936,Paparazzo,1994,19098,5.800,6.475,0.675,5.534,5273
13826,187104,4 Gods,2016,6725,5.957,5.617,-0.340,5.534,-7101
13827,63779,Shake 'n Take,2011,17888,5.914,6.534,0.620,5.534,4061
13828,124918,Raid the Pantry,2012,16360,7.055,7.052,-0.002,5.534,2532
13829,34866,Crossword,1978,22769,5.541,7.145,1.604,5.534,8940
13830,1193,The Bottom Line,1985,22145,5.486,6.521,1.035,5.534,8315
13831,244528,The Mysterious Magical Lake,2018,14992,6.530,6.729,0.199,5.534,1161
13832,72242,Bridgetown Races,2010,12860,6.125,6.127,0.003,5.534,-972
13833,293728,Inner Compass,2020,12797,6.432,6.265,-0.168,5.534,-1036
13834,186089,Sapotagem,2015,17500,6.329,6.827,0.498,5.534,3666
13835,7549,Stone Soup,1996,23552,5.412,6.451,1.039,5.534,9717
13836,148939,A Night in Deepwail Manor,2013,14888,6.919,7.081,0.162,5.534,1052
13837,24122,Greentown,2006,11297,6.267,6.106,-0.161,5.534,-2540
13838,275518,Histórias de Pescador,2019,15800,7.463,7.853,0.390,5.534,1962
13839,97521,Disaster on K2,2011,13912,6.780,6.968,0.188,5.534,73
13840,213301,Murder at Blood Mansion,2017,15656,6.776,6.644,-0.131,5.534,1816
13841,363039,13 Words,2022,13976,5.962,6.046,0.084,5.534,135
13842,36623,Second World War at Sea: Coral Sea,2010,10609,7.359,6.364,-0.995,5.534,-3233
13843,297139,Potato Pirates: Enter the Spudnet,2020,12906,6.835,6.544,-0.290,5.534,-937
13844,67609,Way of the Dragon,2010,19505,5.651,5.947,0.295,5.534,5661
13845,63433,Tantrix Gobble,2009,16528,6.441,6.941,0.499,5.534,2683
13846,876,Tennis Masters,2000,19861,5.683,6.381,0.698,5.534,6015
13847,228550,Blueshift,2018,12456,7.269,6.825,-0.444,5.534,-1391
13848,7956,Formel 1 Nürburgring,1985,18682,6.317,7.784,1.467,5.534,4834
13849,203002,Zampa La Granja,2017,17105,6.381,6.804,0.423,5.534,3256
13850,21987,Doktor Schlüsselbart,2006,17700,6.060,6.709,0.649,5.534,3850
13851,316290,Exceed: BlazBlue – Noel Box,2021,12359,7.952,7.408,-0.544,5.534,-1492
13852,7089,Afrika Korps: The Desert War – Platoon Level Combat in World War II: A Panzer Grenadier Game,2002,10079,6.410,5.950,-0.459,5.534,-3773
13853,164091,Reis de Portugal,2014,17264,6.280,6.708,0.428,5.534,3411
13854,331390,Suspects: The MacGuffin Affair,2021,12225,6.684,6.569,-0.115,5.534,-1629
13855,1120,Silver Mine,1992,17935,5.892,6.763,0.871,5.534,4080
13856,5468,Snap: The Interlocking Dragon-Making Game,2002,24146,5.259,5.863,0.604,5.534,10290
13857,185057,Lock 'n Load Tactical: Heroes Against the Red Star,2017,9854,8.084,6.583,-1.501,5.534,-4003
13858,118051,Spinnengift und Krötenschleim,2012,16435,6.123,6.428,0.305,5.534,2577
13859,225976,Emperor's Choice,2017,9163,6.976,6.230,-0.746,5.534,-4696
13860,292509,The Shadow Planet: The Board Game,2022,11251,6.936,6.230,-0.706,5.534,-2609
13861,14361,Trivial Pursuit: Disney – The Animated Picture Edition,1999,23241,5.410,6.125,0.715,5.534,9380
13862,336374,Sandwich Wars,2021,12602,7.490,6.844,-0.646,5.534,-1260
13863,88006,Patton's First Victory: Tunisia,2010,12751,6.956,6.743,-0.213,5.534,-1112
13864,168653,Wilderness Empires,2015,12859,6.974,6.516,-0.458,5.534,-1005
13865,182593,Deterrence 2X62,2015,13401,6.630,6.370,-0.260,5.534,-464
13866,329521,Chiefdom,2021,13226,7.541,7.074,-0.467,5.534,-640
13867,175327,Wrathborne Champions,2019,12966,7.085,6.625,-0.460,5.534,-901
13868,5862,Frigate: Sea War in the Age of Sail,1974,18520,5.960,6.223,0.263,5.534,4652
13869,229909,Dungeon of Darkness,2017,17859,7.110,7.547,0.437,5.534,3990
13870,292364,Here be Dragons: Into the Unknown,2020,16863,7.212,7.044,-0.168,5.534,2993
13871,129322,Kaijudo,2012,17941,6.064,6.304,0.240,5.534,4070
13872,286544,Dali The Fox,2020,16493,6.278,6.609,0.332,5.534,2621
13873,8160,Illuminati: Crime Lords,2004,13485,5.868,5.847,-0.021,5.534,-388
13874,18310,Dragon Noir 2: L'Epreuve,1993,13056,7.330,7.204,-0.126,5.534,-818
13875,133842,Four,2012,13415,7.583,7.714,0.131,5.534,-460
13876,232106,Legends of Sleepy Hollow,2022,9735,7.058,6.303,-0.755,5.534,-4141
13877,56759,Tricky Trek,2009,18125,5.758,6.369,0.611,5.534,4248
13878,277930,Freezing Death: Finnish Winter War,2019,10389,7.430,6.705,-0.725,5.534,-3489
13879,81691,Lino,2010,11229,6.749,6.436,-0.313,5.534,-2650
13880,275715,Paras,2019,13709,7.310,7.401,0.092,5.534,-171
13881,149970,Outer Earth,2013,13440,6.595,6.527,-0.068,5.534,-441
13882,297735,Disciple Detective,2020,12605,7.321,7.168,-0.153,5.534,-1277
13883,954,Pony Express,1991,22672,5.303,6.161,0.858,5.534,8789
13884,254632,Hyperspace,2023,10168,7.336,6.467,-0.869,5.534,-3716
13885,137173,Cairo Corridor,2013,13105,7.062,6.885,-0.177,5.534,-780
13886,4983,Der Herr der Ringe: Die Zwei Türme,2002,16823,5.841,6.128,0.287,5.534,2937
13887,369011,Lion Rampant: Medieval Wargaming Rules Second Edition,2022,13446,8.774,8.061,-0.713,5.534,-441
13888,384150,Djinn,2023,10514,7.812,6.984,-0.828,5.534,-3374
13889,16538,The Battle of Five Armies,2005,9600,7.089,6.151,-0.938,5.534,-4289
13890,240175,VITA MORS,2017,11762,6.738,6.325,-0.414,5.534,-2128
13891,20204,Drunter und Drüber,1973,18323,6.343,7.398,1.055,5.534,4432
13892,260733,The Final Flicktier,2019,14203,6.934,6.776,-0.158,5.534,311
13893,212883,Tzulan Quest,2016,15196,6.296,6.309,0.013,5.534,1303
13894,357912,Chachapoya (Second Edition),2022,14581,7.606,7.905,0.298,5.534,687
13895,186624,Pacal's Rocket,2015,13681,6.373,6.357,-0.015,5.534,-214
13896,291429,Cthulhu: Age of Madness,2023,21260,8.312,7.978,-0.335,5.534,7364
13897,271645,Skora,2020,13185,6.403,6.316,-0.088,5.534,-712
13898,69973,Ticked Off,2011,18678,5.749,6.340,0.591,5.534,4780
13899,103638,The Bridge to Treasure Cave,2011,19571,5.697,6.117,0.420,5.534,5672
13900,8329,"Pegasus Bridge: The Beginning of D-Day – June 6, 1944",1988,15412,6.034,6.084,0.050,5.534,1512
13901,5733,Star Wars Lightsaber Dueling,1988,15642,6.017,6.285,0.268,5.534,1741
13902,288087,Berridos,2019,15903,7.030,7.393,0.362,5.534,2001
13903,302753,Swatch: The Abstract Game of Art,2022,12467,7.118,6.717,-0.402,5.534,-1436
13904,89319,Gardens of Mars,2011,15375,7.229,7.231,0.001,5.534,1471
13905,110570,Black Stories 7,2011,18384,5.964,6.618,0.654,5.534,4479
13906,4878,How to Host a Murder: Grapes of Frath,1985,18075,6.455,7.064,0.609,5.534,4169
13907,413948,Festival,2024,15977,6.511,6.735,0.224,5.534,2070
13908,2341,Confrontation,1974,16199,6.724,7.392,0.668,5.534,2291
13909,5166,Express Monopoly Card Game,1993,23965,5.027,6.158,1.131,5.534,10056
13910,148138,Mat Goceng,2013,16350,6.544,6.927,0.383,5.534,2440
13911,154890,Click & Crack,2013,15433,6.119,6.298,0.180,5.534,1522
13912,362710,Mushroom Cats!,2022,16691,7.070,7.348,0.278,5.534,2779
13913,29386,"Maori Wars: The New Zealand Land Wars, 1845-1872",2018,11040,7.243,6.410,-0.833,5.534,-2873
13914,372824,Aventureros y el Medallón de Ra,2022,15552,7.249,7.533,0.285,5.534,1638
13915,34255,Deukalion,2008,13910,5.911,5.890,-0.021,5.534,-5
13916,25593,Der Prestel Kunstmarkt,2006,14669,6.495,6.902,0.407,5.534,753
13917,230240,Cuckooo!,2017,14660,6.400,6.560,0.160,5.534,743
13918,6197,The Sun of Austerlitz,2003,10555,7.307,6.337,-0.970,5.534,-3363
13919,299106,Fractal: Beyond the Void,2023,10074,8.222,6.559,-1.663,5.534,-3845
13920,184351,Honey Wars,2015,18574,6.199,6.616,0.417,5.534,4654
13921,282216,Wolves of Mercia,2019,15821,6.771,6.329,-0.442,5.534,1900
13922,38866,Im Wald da sind die Räuber,2008,16555,5.962,6.223,0.261,5.534,2633
13923,356952,Empire's End,2023,10113,7.035,6.329,-0.706,5.534,-3810
13924,66643,Uncle Chestnut's Table Gype,2010,13563,6.064,5.992,-0.072,5.534,-361
13925,23654,Scurvy Musketeers of the Spanish Main,2006,14664,6.058,6.194,0.136,5.534,739
13926,365122,DOUC IN DANGER,2023,16435,7.618,7.304,-0.314,5.534,2509
13927,169544,Bright Future,2015,9402,6.655,5.867,-0.788,5.534,-4525
13928,3512,Doorways to Adventure,1986,21093,5.814,7.061,1.247,5.534,7165
13929,7033,Kadesh: Mobile Warfare in the Ancient Middle East,1991,12811,6.537,6.283,-0.254,5.534,-1118
13930,300399,Mixtape Massacre: Escape From Tall Oaks,2020,15240,7.444,7.824,0.380,5.534,1310
13931,959,Luftschiff,1996,11329,7.225,6.519,-0.706,5.534,-2602
13932,5935,Drive on Frankfurt,1987,14447,6.846,6.876,0.030,5.534,515
13933,195275,Ghostbusters: The Board Game II,2017,10335,6.576,5.974,-0.602,5.534,-3598
13934,256967,Shuffle Grand Prix,2019,17600,6.004,6.205,0.200,5.534,3666
13935,251685,Tinian: The Forgotten Battle,2019,10989,8.088,6.899,-1.189,5.534,-2946
13936,11094,Holiday,1981,22051,6.497,8.044,1.547,5.534,8115
13937,4780,Der Herr der Ringe: Die Zwei Türme – das Kartenspiel,2002,17161,5.781,5.917,0.137,5.534,3224
13938,33962,Match of the Season,2008,20457,5.979,6.177,0.197,5.534,6519
13939,101685,Dead Fellas,2011,18821,5.916,6.379,0.463,5.534,4882
13940,245644,Kobold,2018,15519,7.007,7.224,0.217,5.534,1579
13941,257378,East Indiaman,2018,10276,6.922,6.247,-0.675,5.534,-3665
13942,343383,Unlock!: Star Wars – Eine unerwartete Verzögerung,2021,14108,6.630,6.676,0.046,5.534,166
13943,201455,Assault of the Giants,2017,4804,6.676,5.667,-1.009,5.534,-9139
