wikipedia_url,bgg_id,lang
https://de.wikipedia.org/wiki/Portobello_Market,27356,de
https://de.wikipedia.org/wiki/Toledo_(Spiel),34599,de
https://de.wikipedia.org/wiki/Die_Siedler_von_Catan_%E2%80%93_Limitierte_Edition_in_3D,17419,de
https://de.wikipedia.org/wiki/Pirate_Plank,63900,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_Junior,184842,de
https://de.wikipedia.org/wiki/Whisky-Siedler,5549,de
https://de.wikipedia.org/wiki/Nauticus_(Spiel),144415,de
https://ja.wikipedia.org/wiki/%E3%81%AF%E3%81%81%E3%81%A3%E3%81%A6%E8%A8%80%E3%81%86%E3%82%B2%E3%83%BC%E3%83%A0,274023,ja
https://de.wikipedia.org/wiki/Der_Schwarm_(Spiel),38735,de
https://de.wikipedia.org/wiki/Die_Siedler_von_N%C3%BCrnberg,189,de
https://de.wikipedia.org/wiki/Guatemala_Caf%C3%A9,23053,de
https://de.wikipedia.org/wiki/Das_Fundament_der_Ewigkeit_(Spiel),217949,de
https://de.wikipedia.org/wiki/Anasazi_(Spiel),24224,de
https://de.wikipedia.org/wiki/Abilene_(Spiel),906,de
https://de.wikipedia.org/wiki/Alcazar_(Spiel),45319,de
https://de.wikipedia.org/wiki/Die_Siedler_von_Catan_%E2%80%93_Das_schnelle_Kartenspiel,91534,de
https://de.wikipedia.org/wiki/De_Kolonisten_van_de_Lage_Landen,52825,de
https://zh.wikipedia.org/wiki/%E8%B2%AB%E7%8F%A0%E6%A3%8B,10889,zh
https://de.wikipedia.org/wiki/Die_Burgen_von_Burgund_%E2%80%93_Das_Kartenspiel,191977,de
https://de.wikipedia.org/wiki/A_Game_of_Thrones_CATAN:_Die_Bruderschaft_der_Nachtwache,229218,de
https://de.wikipedia.org/wiki/Drop_it_(Spiel),244916,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_L%C3%A4nder-Szenarien,32270,de
https://de.wikipedia.org/wiki/Helfer_von_Catan,86669,de
https://de.wikipedia.org/wiki/Die_Abenteuer_des_Robin_Hood,326494,de
https://de.wikipedia.org/wiki/Die_S%C3%A4ulen_der_Erde_%E2%80%93_Duell_der_Baumeister,40831,de
https://de.wikipedia.org/wiki/Der_Goldene_Kompass_(Spiel),30239,de
https://de.wikipedia.org/wiki/Ereignisse_auf_Catan,20038,de
https://de.wikipedia.org/wiki/Intrige_(Spiel),265,de
https://de.wikipedia.org/wiki/Wikinger_(Michael_Kiesling),27173,de
https://de.wikipedia.org/wiki/Schwarzer_Freitag_(Spiel),39242,de
https://de.wikipedia.org/wiki/Kendo_(Spiel),2965,de
https://de.wikipedia.org/wiki/Die_Goldene_Stadt_(Spiel),40770,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_Jubil%C3%A4umsausgabe,152959,de
https://de.wikipedia.org/wiki/Anno_1701_%E2%80%93_Das_Kartenspiel,27802,de
https://de.wikipedia.org/wiki/Der_K%C3%B6nig_der_Diebe,2537,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_Szenario_Crop_Trust,259397,de
https://de.wikipedia.org/wiki/Die_Siedler_von_Catan:_Aufbruch_der_H%C3%A4ndler,103091,de
https://de.wikipedia.org/wiki/Punktesalat,274960,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_Travel-Box,3972,de
https://de.wikipedia.org/wiki/Wien_Catan,144418,de
https://de.wikipedia.org/wiki/Kashgar_(Spiel),143175,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_Baden-W%C3%BCrttemberg-Edition,123386,de
https://de.wikipedia.org/wiki/Simply_Catan,24511,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_Minispiel,137594,de
https://de.wikipedia.org/wiki/Die_Siedler_von_Catan_%E2%80%93_Einsteigervariante,64159,de
https://de.wikipedia.org/wiki/Madagascar_Catan_Junior,140743,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_Beste_Freunde,131958,de
https://de.wikipedia.org/wiki/Merv_(Brettspiel),306040,de
https://de.wikipedia.org/wiki/Mississippi_(Spiel),1816,de
https://de.wikipedia.org/wiki/Lobo_77,3337,de
https://pt.wikipedia.org/wiki/War,33112,pt
https://de.wikipedia.org/wiki/Lama_Dice,325853,de
https://en.wikipedia.org/wiki/XCOM_(board_game),163602,en
https://fr.wikipedia.org/wiki/Epaminondas_(jeu),7338,fr
https://en.wikipedia.org/wiki/Epaminondas_(game),7338,en
https://de.wikipedia.org/wiki/Epaminondas_(Spiel),7338,de
https://zh.wikipedia.org/wiki/%E6%88%B0%E5%88%97%E6%A3%8B,7338,zh
https://es.wikipedia.org/wiki/Epaminondas_(juego),7338,es
https://eo.wikipedia.org/wiki/Epaminondas_(ludo),7338,eo
https://de.wikipedia.org/wiki/Drachenherz,66171,de
https://de.wikipedia.org/wiki/Die_Borgia_(Spiel),7720,de
https://de.wikipedia.org/wiki/Big_Kini,20228,de
https://en.wikipedia.org/wiki/Yot%C3%A9,9385,en
https://zh.wikipedia.org/wiki/%E8%A5%BF%E9%9D%9E%E8%B7%B3%E6%A3%8B,9385,zh
https://pt.wikipedia.org/wiki/Yot%C3%A9,9385,pt
https://fr.wikipedia.org/wiki/Yot%C3%A9,9385,fr
https://nl.wikipedia.org/wiki/Yot%C3%A9,9385,nl
https://de.wikipedia.org/wiki/Hochstapler_(Spiel),41783,de
https://de.wikipedia.org/wiki/Laguna_(Spiel),557,de
https://de.wikipedia.org/wiki/Indus_(Spiel),9560,de
https://de.wikipedia.org/wiki/Das_Gold_der_Inka,16498,de
https://de.wikipedia.org/wiki/Aton_(Spiel),19999,de
https://de.wikipedia.org/wiki/On_Top,35468,de
https://de.wikipedia.org/wiki/Reflexion_(Spiel),18561,de
https://de.wikipedia.org/wiki/Chaos_in_der_alten_Welt,43111,de
https://de.wikipedia.org/wiki/Catan_%E2%80%93_Big_Game_Event_Kit,194097,de
https://de.wikipedia.org/wiki/Die_Legenden_von_Andor_-_Chada_%26_Thorn,177079,de
https://de.wikipedia.org/wiki/Herr_der_Ziegen,38195,de
https://en.wikipedia.org/wiki/Daybreak_(board_game),334986,en
https://en.wikipedia.org/wiki/Root_(board_game),237182,en
https://fr.wikipedia.org/wiki/Root_(jeu),237182,fr
https://de.wikipedia.org/wiki/Machi_Koro_Legacy,259081,de
https://de.wikipedia.org/wiki/Blox,34227,de
https://sv.wikipedia.org/wiki/S%C3%A4tt_spr%C3%A4tt_p%C3%A5_en_miljon,3343,sv
https://fi.wikipedia.org/wiki/Pane_miljoona_menem%C3%A4%C3%A4n,3343,fi
https://de.wikipedia.org/wiki/Biss_20,318195,de
https://de.wikipedia.org/wiki/Fantastische_Reiche,315200,de
https://de.wikipedia.org/wiki/MicroMacro:_Crime_City,318977,de
https://de.wikipedia.org/wiki/Chez_Geek,553,de
https://en.wikipedia.org/wiki/Chez_Geek,553,en
https://de.wikipedia.org/wiki/Zombie_Teenz_Evolution,310448,de
https://de.wikipedia.org/wiki/Dragomino,300010,de
https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D1%82%D1%80%D0%B8%D0%BA%D1%81,1038,ru
https://es.wikipedia.org/wiki/Tantrix,1038,es
https://en.wikipedia.org/wiki/Tantrix,1038,en
https://ro.wikipedia.org/wiki/Tantrix,1038,ro
https://sl.wikipedia.org/wiki/Tantrix,1038,sl
https://de.wikipedia.org/wiki/Tantrix,1038,de
https://pl.wikipedia.org/wiki/Tantrix,1038,pl
https://he.wikipedia.org/wiki/%D7%98%D7%A0%D7%98%D7%A8%D7%99%D7%A7%D7%A1,1038,he
https://nl.wikipedia.org/wiki/Tantrix,1038,nl
https://pt.wikipedia.org/wiki/Tantrix,1038,pt
https://ca.wikipedia.org/wiki/Tantrix,1038,ca
https://hu.wikipedia.org/wiki/Tantrix,1038,hu
https://it.wikipedia.org/wiki/Tantrix,1038,it
https://ja.wikipedia.org/wiki/%E3%82%BF%E3%83%B3%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%82%B9,1038,ja
https://tr.wikipedia.org/wiki/Tantrix,1038,tr
https://cs.wikipedia.org/wiki/Tantrix,1038,cs
https://cs.wikipedia.org/wiki/%C5%A0estvorky,22847,cs
https://en.wikipedia.org/wiki/Connect6,22847,en
https://zh.wikipedia.org/wiki/%E9%80%A3%E5%85%AD%E6%A3%8B,22847,zh
https://de.wikipedia.org/wiki/Connect6,22847,de
https://ko.wikipedia.org/wiki/%EC%9C%A1%EB%AA%A9,22847,ko
https://ru.wikipedia.org/wiki/Connect6,22847,ru
https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%8D%E3%82%AF%E3%83%886,22847,ja
https://de.wikipedia.org/wiki/Das_Nilpferd_in_der_Achterbahn,4587,de
https://da.wikipedia.org/wiki/Chinesenspiel,35769,da
https://de.wikipedia.org/wiki/Chinesenspiel,35769,de
https://fi.wikipedia.org/wiki/Kiinalaispeli,35769,fi
https://de.wikipedia.org/wiki/Skyjo,204135,de
https://de.wikipedia.org/wiki/Warhammer_Quest_(Brettspiel),1634,de
https://pl.wikipedia.org/wiki/Warhammer_Quest,1634,pl
https://fr.wikipedia.org/wiki/Warhammer_Quest,1634,fr
https://it.wikipedia.org/wiki/Warhammer_Quest,1634,it
https://en.wikipedia.org/wiki/Warhammer_Quest,1634,en
https://en.wikipedia.org/wiki/Groo:_The_Game,194,en
https://en.wikipedia.org/wiki/Crude:_The_Oil_Game,147,en
https://de.wikipedia.org/wiki/Chinesische_Mauer_(Kartenspiel),22198,de
https://de.wikipedia.org/wiki/Menara_(Spiel),244608,de
https://ru.wikipedia.org/wiki/Khet,16991,ru
https://uk.wikipedia.org/wiki/Khet,16991,uk
https://en.wikipedia.org/wiki/Khet_(game),16991,en
https://zh.wikipedia.org/wiki/%E9%9B%B7%E5%B0%84%E7%9B%B8%E6%A3%8B,16991,zh
https://de.wikipedia.org/wiki/Khet_(Spiel),16991,de
https://nl.wikipedia.org/wiki/Khet,16991,nl
https://de.wikipedia.org/wiki/Pirat_(Spiel),770,de
https://en.wikipedia.org/wiki/Order_and_Chaos,147859,en
https://zh.wikipedia.org/wiki/%E5%BB%BA%E6%AF%80%E6%A3%8B,147859,zh
https://hu.wikipedia.org/wiki/Rend_%C3%A9s_k%C3%A1osz,147859,hu
https://eo.wikipedia.org/wiki/Tri_Muskedistoj_(ludo),21861,eo
https://zh.wikipedia.org/wiki/%E4%B8%89%E4%BF%A0%E6%A3%8B,21861,zh
https://es.wikipedia.org/wiki/Los_tres_mosqueteros_(juego),21861,es
https://en.wikipedia.org/wiki/Three_Musketeers_(game),21861,en
https://fr.wikipedia.org/wiki/Trois_mousquetaires_(jeu),21861,fr
https://de.wikipedia.org/wiki/Game_of_Trains,180602,de
https://ko.wikipedia.org/wiki/%EB%B1%85!_:_%EC%A3%BC%EC%82%AC%EC%9C%84_%EA%B2%8C%EC%9E%84,143741,ko
https://en.wikipedia.org/wiki/Monopoly_Deal,40398,en
https://de.wikipedia.org/wiki/Monopoly_Deal,40398,de
https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%AF%8C%E7%BF%81Deal,40398,zh
https://no.wikipedia.org/wiki/Civilization_(brettspill),71,no
https://da.wikipedia.org/wiki/Civilization_(br%C3%A6tspil),71,da
https://en.wikipedia.org/wiki/Civilization_(1980_board_game),71,en
https://de.wikipedia.org/wiki/Civilization_(Brettspiel),71,de
"https://sh.wikipedia.org/wiki/Civilization_(igra_na_plo%C4%8Di,_1980)",71,sh
"https://fr.wikipedia.org/wiki/Civilization_(jeu_de_soci%C3%A9t%C3%A9,_1980)",71,fr
https://sv.wikipedia.org/wiki/Civilization_(br%C3%A4dspel),71,sv
https://cs.wikipedia.org/wiki/Mehen_(hra),4148,cs
https://da.wikipedia.org/wiki/Mehen_(br%C3%A6tspil),4148,da
"https://el.wikipedia.org/wiki/%CE%9C%CE%AD%CF%87%CE%B5%CE%BD,_%CE%B5%CF%80%CE%B9%CF%84%CF%81%CE%B1%CF%80%CE%AD%CE%B6%CE%B9%CE%BF_%CF%80%CE%B1%CE%B9%CF%87%CE%BD%CE%AF%CE%B4%CE%B9",4148,el
https://es.wikipedia.org/wiki/Mehen_(juego),4148,es
https://sk.wikipedia.org/wiki/Mehen,4148,sk
https://en.wikipedia.org/wiki/Mehen_(game),4148,en
https://id.wikipedia.org/wiki/Mehen_(permainan),4148,id
https://zh.wikipedia.org/wiki/%E7%9B%A4%E8%9B%87%E5%9C%96,4148,zh
https://de.wikipedia.org/wiki/Mehen_(Spiel),4148,de
https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%85%D0%B5%D0%BD_(%D0%B8%D0%B3%D1%80%D0%B0),4148,ru
https://zh.wikipedia.org/wiki/%E6%9C%94%E6%9C%9B%E6%A3%8B,119974,zh
https://zh.wikipedia.org/wiki/%E6%9D%B1%E4%BA%AC%E6%A3%8B,43034,zh
https://it.wikipedia.org/wiki/Coloretto,5782,it
https://en.wikipedia.org/wiki/Coloretto,5782,en
https://pt.wikipedia.org/wiki/Coloretto,5782,pt
https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%AD%E3%83%AC%E3%83%83%E3%83%88,5782,ja
https://de.wikipedia.org/wiki/Coloretto,5782,de
https://fi.wikipedia.org/wiki/Coloretto,5782,fi
https://de.wikipedia.org/wiki/Colosseum_(Spiel),27746,de
https://it.wikipedia.org/wiki/Il_pirata_nero_(gioco),23890,it
https://de.wikipedia.org/wiki/Der_schwarze_Pirat_(Spiel),23890,de
https://fr.wikipedia.org/wiki/L%27Attaque_(jeu),9246,fr
https://zh.wikipedia.org/wiki/%E6%B3%95%E5%9C%8B%E9%99%B8%E8%BB%8D%E6%A3%8B,9246,zh
https://fr.wikipedia.org/wiki/Commands_%26_Colors_Ancients,14105,fr
https://de.wikipedia.org/wiki/Commands_%26_Colors:_Ancients,14105,de
https://en.wikipedia.org/wiki/Commands_%26_Colors:_Ancients,14105,en
https://zh.wikipedia.org/wiki/%E5%9C%9F%E8%80%B3%E5%85%B6%E8%B7%B3%E6%A3%8B,26920,zh
https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B5%D1%86%D0%BA%D0%B8%D0%B5_%D1%88%D0%B0%D1%88%D0%BA%D0%B8,26920,ru
https://en.wikipedia.org/wiki/Turkish_draughts,26920,en
https://uk.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D0%B5%D1%86%D1%8C%D0%BA%D1%96_%D1%88%D0%B0%D1%88%D0%BA%D0%B8,26920,uk
https://th.wikipedia.org/wiki/%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B8%81%E0%B8%AE%E0%B8%AD%E0%B8%AA%E0%B8%95%E0%B8%B8%E0%B8%A3%E0%B8%81%E0%B8%B5,26920,th
https://de.wikipedia.org/wiki/T%C3%BCrkische_Dame,26920,de
https://fr.wikipedia.org/wiki/Dames_turques,26920,fr
https://tt.wikipedia.org/wiki/%D0%A2%D3%A9%D1%80%D0%B5%D0%BA_%D1%88%D0%B0%D1%88%D0%BA%D0%B0%D1%81%D1%8B,26920,tt
https://tr.wikipedia.org/wiki/T%C3%BCrk_damas%C4%B1,26920,tr
https://de.wikipedia.org/wiki/Geistesblitz_(Spiel),83195,de
https://ja.wikipedia.org/wiki/%E3%81%8A%E3%81%B0%E3%81%91%E3%82%AD%E3%83%A3%E3%83%83%E3%83%81,83195,ja
https://en.wikipedia.org/wiki/Conquest_of_the_Empire,97,en
https://es.wikipedia.org/wiki/Conquest_of_the_Empire,97,es
https://it.wikipedia.org/wiki/Conquest_of_the_Empire,97,it
https://de.wikipedia.org/wiki/Conquest_of_the_Empire,97,de
https://ja.wikipedia.org/wiki/%E3%81%94%E3%81%8D%E3%81%B6%E3%82%8A%E3%83%9D%E3%83%BC%E3%82%AB%E3%83%BC,11971,ja
https://de.wikipedia.org/wiki/Kakerlakenpoker,11971,de
https://ko.wikipedia.org/wiki/%ED%8C%AC%EA%B8%B0%EB%8B%88,6471,ko
https://ja.wikipedia.org/wiki/%E3%83%91%E3%83%B3%E3%82%AE%E3%83%B3%E3%82%AE,6471,ja
https://en.wikipedia.org/wiki/Panguingue,6471,en
https://de.wikipedia.org/wiki/Contact_(Legespiel),2573,de
"https://en.wikipedia.org/wiki/Rivers,_Roads_%26_Rails",2573,en
https://de.wikipedia.org/wiki/Mondo_(Spiel),91523,de
https://en.wikipedia.org/wiki/Cosmic_Coasters,1771,en
https://de.wikipedia.org/wiki/Cosmic_Coasters,1771,de
https://es.wikipedia.org/wiki/Cranium_(juego_de_mesa),891,es
https://fr.wikipedia.org/wiki/Cranium,891,fr
https://it.wikipedia.org/wiki/Cranium_(gioco),891,it
https://de.wikipedia.org/wiki/Cranium_(Spiel),891,de
https://en.wikipedia.org/wiki/Cranium_(board_game),891,en
https://ca.wikipedia.org/wiki/Cranium,891,ca
https://ru.wikipedia.org/wiki/Harry_Potter_Trading_Card_Game,3495,ru
https://de.wikipedia.org/wiki/Harry_Potter_Sammelkartenspiel,3495,de
https://hy.wikipedia.org/wiki/Harry_Potter_Trading_Card_Game,3495,hy
https://en.wikipedia.org/wiki/Harry_Potter_Trading_Card_Game,3495,en
https://no.wikipedia.org/wiki/Harry_Potter_samlekortspill,3495,no
https://pt.wikipedia.org/wiki/Harry_Potter_Trading_Card_Game,3495,pt
https://it.wikipedia.org/wiki/Harry_Potter_Trading_Card_Game,3495,it
https://ko.wikipedia.org/wiki/%ED%95%B4%EB%A6%AC_%ED%8F%AC%ED%84%B0_%ED%8A%B8%EB%A0%88%EC%9D%B4%EB%94%A9_%EC%B9%B4%EB%93%9C_%EA%B2%8C%EC%9E%84,3495,ko
https://es.wikipedia.org/wiki/Harry_Potter_(juego_de_mesa),3495,es
https://fr.wikipedia.org/wiki/Harry_Potter_Trading_Card_Game,3495,fr
https://en.wikipedia.org/wiki/Renju,11930,en
https://sv.wikipedia.org/wiki/Renju,11930,sv
