country_code,rank,bgg_id,avg_rating,bayes_rating,num_ratings
co,381,195421,7.72727,7.22830,11
co,382,223953,7.56875,7.22613,16
co,383,286096,7.41379,7.22490,29
co,384,118174,7.52778,7.22367,18
co,385,79828,7.77000,7.22286,10
co,386,227789,7.56250,7.22092,16
co,387,202408,7.51667,7.21422,18
co,388,294514,7.66667,7.21325,12
co,389,277085,7.43750,7.21108,24
co,390,156091,7.52941,7.20997,17
co,391,104020,7.59286,7.20589,14
co,392,105551,7.56667,7.20556,15
co,393,91514,7.39286,7.20004,28
co,394,178900,7.25048,7.19909,105
co,395,127398,7.45238,7.19591,21
co,396,131287,7.53125,7.19484,16
co,397,103092,7.72000,7.18491,10
co,397,183880,7.72000,7.18491,10
co,399,242302,7.44500,7.17847,20
co,400,157403,7.43500,7.16985,20
co,401,256804,7.57692,7.16916,13
co,402,216600,7.60833,7.16713,12
co,403,98778,7.22727,7.16711,88
co,404,103885,7.37917,7.15956,24
co,405,270844,7.53571,7.15931,14
co,406,250458,7.63636,7.15775,11
co,406,316377,7.63636,7.15775,11
co,408,24417,7.46471,7.15545,17
co,409,180680,7.43158,7.15496,19
co,410,172,7.26468,7.15299,47
co,411,50,7.27045,7.15127,44
co,412,34119,7.62727,7.15070,11
co,413,284435,7.50000,7.15055,15
co,414,1345,7.57917,7.14406,12
co,415,318977,7.46875,7.14270,16
co,416,133848,7.51429,7.14184,14
co,417,122298,7.53846,7.13825,13
co,417,209418,7.53846,7.13825,13
co,417,226596,7.53846,7.13825,13
co,420,66188,7.32963,7.13707,27
co,421,244049,7.65000,7.13178,10
co,422,215311,7.26316,7.12717,38
co,423,46213,7.40889,7.12261,18
co,424,12,7.36667,7.12146,21
co,425,180020,7.23556,7.12115,45
