country_code,rank,bgg_id,avg_rating,bayes_rating,num_ratings
cl,158,284083,7.76667,7.65774,120
cl,159,30549,7.69140,7.65453,354
cl,160,271390,8.30000,7.64908,20
cl,161,2653,7.70301,7.64810,237
cl,162,224710,8.10000,7.63755,28
cl,163,245638,7.84629,7.63745,62
cl,164,72125,7.94878,7.63355,41
cl,165,155821,8.03500,7.63150,32
cl,166,258779,8.03125,7.62835,32
cl,167,366013,8.02812,7.62572,32
cl,168,279537,8.02500,7.62309,32
cl,169,199561,7.70969,7.62280,148
cl,170,189932,8.15750,7.62192,24
cl,171,246192,7.85811,7.61624,53
cl,172,122515,7.80746,7.61614,67
cl,173,62219,8.07143,7.61406,28
cl,174,198994,7.75297,7.61235,91
cl,175,42,7.79239,7.61218,71
cl,176,22827,8.05172,7.61081,29
cl,177,266524,8.03333,7.60773,30
cl,178,10630,7.82724,7.60716,58
cl,179,268864,8.05643,7.60173,28
cl,180,249259,7.95278,7.59950,36
cl,181,348450,8.00968,7.59943,31
cl,182,176734,8.23500,7.59919,20
cl,183,364073,8.12327,7.59459,24
cl,184,287954,7.71957,7.58520,94
cl,185,234487,7.88571,7.58499,42
cl,186,223321,8.12609,7.57862,23
cl,187,46213,7.79153,7.57816,59
cl,188,132531,7.79483,7.57781,58
cl,189,269144,8.12174,7.57518,23
cl,190,286751,8.07600,7.57356,25
cl,191,118,7.79679,7.57259,56
cl,192,503,7.97742,7.57244,31
cl,193,176189,7.74901,7.57221,71
cl,194,181279,8.02963,7.56608,27
cl,195,77130,8.00714,7.56121,28
cl,196,308765,8.07917,7.55937,24
cl,197,318977,7.77679,7.55454,56
cl,198,822,7.57874,7.55076,444
cl,199,239188,7.76842,7.55050,57
cl,200,196340,7.97586,7.54805,29
cl,201,199478,7.88611,7.54243,36
cl,202,127023,7.77000,7.54104,54
cl,203,148949,7.71443,7.53806,70
cl,204,221194,7.89706,7.53457,34
cl,205,188866,8.11905,7.53269,21
cl,206,277085,7.76415,7.53191,53
cl,207,154597,7.66955,7.52982,88
cl,208,204305,7.90121,7.52879,33
cl,209,40834,7.74316,7.52767,57
cl,210,146816,8.03750,7.52610,24
cl,211,54043,7.57725,7.52183,221
cl,212,25613,8.07727,7.52084,22
cl,213,402714,7.83333,7.51963,39
cl,214,27833,7.93448,7.51382,29
cl,215,128882,7.61462,7.51219,119
cl,216,146508,7.73585,7.50651,53
cl,217,222509,8.03478,7.50635,23
cl,218,256226,7.65525,7.50354,80
cl,219,299252,7.90600,7.50179,30
cl,220,123260,7.77727,7.50169,44
cl,221,232405,8.10700,7.50094,20
cl,222,283155,7.65187,7.49680,78
cl,223,146886,8.00000,7.49616,24
cl,224,171131,7.67273,7.49007,66
cl,225,20551,8.09000,7.48790,20
cl,226,228341,7.98750,7.48618,24
cl,227,313951,7.75111,7.48403,45
cl,228,298069,7.80541,7.48106,37
cl,229,194594,7.62262,7.47984,84
cl,230,254683,8.02273,7.47807,22
cl,231,97207,7.87667,7.47739,30
cl,232,28143,7.64671,7.47574,70
cl,233,274637,7.87931,7.46818,29
cl,234,300531,7.78158,7.46787,38
