rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
10984,8537,Destroyer Captain,1979,13009,7.530,8.362,0.832,5.557,2025
10985,125022,Stratopolis,2012,11164,6.807,6.744,-0.063,5.557,179
10986,1607,Blurt!,1992,22975,5.498,5.978,0.479,5.557,11989
10987,313349,Indus 2500 BCE,2020,10933,7.129,6.849,-0.280,5.557,-54
10988,226592,Blackwood,2017,9775,6.435,6.236,-0.199,5.557,-1213
10989,565,Port Royal,2000,11436,6.209,6.472,0.262,5.557,447
10990,1580,Legends of Robin Hood,1991,17369,5.766,6.273,0.506,5.557,6379
10991,7106,Tabu: The Game of Aztecs,1980,16217,6.031,6.836,0.805,5.557,5226
10992,170922,Boomtown Bandits,2015,11132,6.391,6.246,-0.144,5.557,140
10993,263301,Imperium Romanum,2019,12017,8.005,7.752,-0.253,5.557,1024
10994,367247,Unánimo,2021,8703,7.378,7.071,-0.307,5.557,-2291
10995,241760,El Mortal,2018,12044,6.238,6.012,-0.226,5.557,1049
10996,129029,Brawling Barons,2012,10645,6.226,6.163,-0.063,5.557,-351
10997,181267,Hundred Days 20,2015,10657,7.790,7.646,-0.144,5.557,-340
10998,68876,Boots on the Ground,2010,11485,6.335,6.326,-0.009,5.556,487
10999,22666,Renaissance,2007,11717,6.749,6.822,0.073,5.556,718
11000,3677,Ultimatum: A Game of Nuclear Confrontation,1979,19673,5.752,6.584,0.832,5.556,8673
11001,271275,"North Africa: Afrika Korps vs Desert Rats, 1940-42",2021,10734,7.715,7.408,-0.307,5.556,-267
11002,317418,The North: Provenance,2020,9391,7.662,7.383,-0.280,5.556,-1611
11003,287174,The Hobbit: An Unexpected Party,2020,9998,7.054,6.774,-0.280,5.556,-1005
11004,140986,Viagem no Tempo,2013,11576,7.140,7.050,-0.090,5.556,572
11005,3036,Kung Fu 2100,1980,15995,6.212,7.017,0.805,5.556,4990
11006,356954,Table Golf Association,2022,10160,7.192,6.858,-0.334,5.556,-846
11007,360033,An Empty Throne,2022,9693,7.154,6.820,-0.334,5.556,-1314
11008,298166,Hungry Hamsters,2020,9185,6.517,6.237,-0.280,5.556,-1823
11009,377185,Безмолвный свидетель (Silent Witness),2022,10329,7.455,7.121,-0.334,5.556,-680
11010,244269,Wizardz Bluff,2018,17830,8.088,7.862,-0.226,5.556,6820
11011,205419,Vikings: Raid & Conquer,2016,11319,7.188,7.017,-0.172,5.556,308
11012,319223,Sleeping Gods: Primeval Peril (Print & Play Edition),2020,10158,7.459,7.179,-0.280,5.556,-854
11013,9681,Nosey Neighbor Card Game,1981,20116,5.691,6.469,0.778,5.556,9103
11014,2217,Columbus,1991,16328,5.797,6.303,0.506,5.556,5314
11015,368173,Let's Go! To Japan,2023,9376,7.394,7.032,-0.361,5.556,-1639
11016,144499,Pasha,2013,9518,6.172,6.082,-0.090,5.556,-1498
11017,403221,Ticket To Ride: Paris,2024,9502,6.947,6.559,-0.388,5.556,-1515
11018,23284,Wayfinder,2006,12398,6.579,6.679,0.100,5.556,1380
11019,232823,Best Treehouse Ever: Forest of Fun,2018,9631,6.559,6.333,-0.226,5.556,-1388
11020,348463,ECO: Coral Reef,2022,11134,7.512,7.177,-0.334,5.556,114
11021,171124,Hero's Journey Home,2015,10532,7.209,7.064,-0.144,5.556,-489
11022,9044,All Quiet on the Western Front,1997,12101,7.231,7.574,0.344,5.556,1079
11023,130242,Spice Merchant,2012,9843,6.405,6.342,-0.063,5.556,-1180
11024,2875,Patton in Flames,2000,12314,7.090,7.353,0.262,5.556,1290
11025,5389,Niki Lauda's Formel 1,1980,12106,7.012,7.817,0.805,5.556,1081
11026,345894,Thrones of Valeria,2022,9345,7.176,6.841,-0.334,5.556,-1681
11027,7558,Battlegame Book 2: Knights at War,1975,14085,6.876,7.816,0.940,5.556,3058
11028,25190,Pink Godzilla Dev Kit,2006,13195,6.522,6.622,0.100,5.556,2167
11029,309427,Total Domination,2023,10080,7.688,7.327,-0.361,5.556,-949
11030,331699,Zoo King,2022,10433,7.527,7.193,-0.334,5.556,-597
11031,7243,8th Army,1982,13396,7.025,7.776,0.750,5.556,2365
11032,2757,Marine: 2002 – A Game of the First Lunar War,1979,16933,6.179,7.011,0.832,5.556,5901
11033,199907,Sellswords: Olympus,2017,9963,6.778,6.579,-0.199,5.556,-1070
11034,30020,La Belle Alliance: The Battle of Waterloo,1976,15498,6.597,7.510,0.913,5.556,4464
11035,143657,Eternal Dynasty,2015,10315,7.010,6.865,-0.144,5.556,-720
11036,370418,Animals Gathering,2023,10815,7.008,6.647,-0.361,5.556,-221
11037,205544,Rescue Polar Bears,2016,10548,6.727,6.555,-0.172,5.556,-489
11038,112118,RED,2011,10422,6.941,6.905,-0.036,5.556,-616
11039,169513,Dorasure,2014,10701,6.365,6.248,-0.117,5.556,-338
11040,11456,Zilch,1972,19592,5.855,6.876,1.022,5.556,8552
11041,147474,8 Masters' Revenge,2013,10552,6.186,6.096,-0.090,5.556,-489
11042,18265,Message to the Czar,2003,13695,5.749,5.930,0.181,5.556,2653
11043,200886,Manaforge,2017,10656,7.087,6.889,-0.199,5.556,-387
11044,292506,Bresk!,2020,9599,6.508,6.229,-0.280,5.556,-1445
11045,299573,Papageno,2020,8982,6.526,6.246,-0.280,5.556,-2063
11046,303621,Tiny Acrobats,2021,9412,6.580,6.273,-0.307,5.556,-1634
11047,237745,Rifles in the Ardennes,2017,11409,7.009,6.810,-0.199,5.556,362
11048,965,Ben Hurt,1996,18222,5.651,6.022,0.371,5.556,7174
11049,16466,Across the Pacific,2010,12392,7.893,7.884,-0.009,5.556,1343
11050,155315,New York 1776,2014,10871,6.964,6.847,-0.117,5.556,-179
11051,197377,Waterloo 1815: Napoleon's Last Battle,2016,11671,8.187,8.015,-0.172,5.556,620
11052,371118,VIP RIP,2022,10370,6.856,6.521,-0.334,5.556,-682
11053,4049,Hammer's Slammers,1984,17313,6.089,6.785,0.696,5.556,6260
11054,425,Thunder's Edge,1999,12579,6.135,6.425,0.289,5.556,1525
11055,7051,"Kampfpanzer: Armored Combat, 1937-40",1973,22915,5.735,6.730,0.995,5.556,11860
11056,5779,D-Day,1991,19193,5.757,6.264,0.506,5.556,8137
11057,191191,Retreat to Darkmoor,2016,9976,6.395,6.224,-0.172,5.556,-1081
11058,268469,Pulp Invasion,2020,9053,6.433,6.153,-0.280,5.556,-2005
11059,40843,Krysis,2009,13408,6.001,6.019,0.018,5.556,2349
11060,356825,Paso del Brahmán,2022,10921,8.024,7.690,-0.334,5.556,-139
11061,359861,Critical: Foundation – Season 1,2022,11605,7.559,7.225,-0.334,5.556,544
11062,29386,"Maori Wars: The New Zealand Land Wars, 1845-1872",2018,11040,7.243,7.018,-0.226,5.556,-22
11063,1777,Dark World: Village of Fear,1993,19989,5.698,6.150,0.452,5.556,8926
11064,321044,Dungeon Fighter in the Catacombs of Gloomy Ghosts,2022,9529,7.861,7.527,-0.334,5.556,-1535
11065,73543,Tadaaam!,2010,10685,6.449,6.441,-0.009,5.556,-380
11066,23550,WordSpot,2006,14308,6.103,6.203,0.100,5.556,3242
11067,180977,Magecraft,2016,9948,6.727,6.556,-0.172,5.556,-1119
11068,211641,The Horus Heresy: Burning of Prospero,2016,11544,7.352,7.180,-0.172,5.556,476
11069,57349,Vampires of the Night,2009,10889,6.211,6.229,0.018,5.556,-180
11070,290468,Mint Condition Comics,2019,10662,7.253,7.000,-0.253,5.556,-408
11071,286063,The 7th Citadel,2023,10581,7.673,7.312,-0.361,5.556,-490
11072,7278,Against All Odds,2003,12596,7.437,7.618,0.181,5.556,1524
11073,232481,Zooloretto Duell,2017,9589,6.388,6.190,-0.199,5.556,-1484
11074,193584,The Last Garden,2017,10855,6.925,6.726,-0.199,5.556,-219
11075,251685,Tinian: The Forgotten Battle,2019,10989,8.088,7.835,-0.253,5.556,-86
11076,38462,Palago,2008,11198,6.533,6.579,0.045,5.556,122
11077,145390,End of Empire: 1744-1782,2014,11177,7.641,7.524,-0.117,5.556,100
11078,7625,Tomorrow the World,1989,13679,6.407,6.967,0.561,5.556,2601
11079,224794,Carreau,2018,9938,7.133,6.908,-0.226,5.556,-1141
11080,155633,Zombies Keep Out,2014,10886,6.322,6.205,-0.117,5.556,-194
11081,108429,Age of Reason,2011,11153,7.033,6.997,-0.036,5.556,72
11082,70096,Woolfy,2009,12179,6.505,6.524,0.018,5.556,1097
11083,286215,Geometric Art,2019,9783,6.926,6.673,-0.253,5.556,-1300
11084,274429,The Queen of Hansa,2019,9125,6.977,6.724,-0.253,5.556,-1959
11085,129858,La Venise du Nord,2012,10572,6.400,6.337,-0.063,5.556,-513
11086,355881,Cubosaurs,2022,7120,6.169,5.834,-0.334,5.556,-3966
11087,359929,Hachi Train,2021,9225,7.503,7.196,-0.307,5.556,-1862
11088,297001,Overstocked,2022,8803,6.887,6.552,-0.334,5.556,-2285
11089,310846,Urgency,2020,16445,8.996,8.716,-0.280,5.556,5356
11090,403160,Арідник (Aridnyk),2023,11931,8.861,8.500,-0.361,5.556,841
11091,4037,"Raid! Commando Operations, in the 20th Century",1977,24330,5.450,6.336,0.886,5.556,13239
11092,32048,Bobbin' Bumblebee,2007,11474,6.195,6.267,0.073,5.556,382
11093,11694,Great War at Sea: Cruiser Warfare,2004,11673,6.646,6.800,0.154,5.556,580
11094,291431,Share it!,2019,10071,6.666,6.413,-0.253,5.556,-1023
11095,388668,Flame & Fang,2024,9938,8.031,7.642,-0.388,5.556,-1157
11096,165984,Anno Domini: Wissenschaft & Forschung,2014,9651,6.807,6.690,-0.117,5.556,-1445
11097,104553,Moeraki: Kemu,2011,10666,7.228,7.193,-0.036,5.556,-431
11098,315326,ぬくみ温泉繁盛記 (Nukumi Onsen Hanjouki),2020,9952,7.322,7.042,-0.280,5.556,-1146
11099,176816,The Little Prince: Rising to the Stars,2015,9132,6.045,5.901,-0.144,5.555,-1967
11100,268276,Star Trek Chrono-Trek,2019,10097,6.518,6.266,-0.253,5.555,-1003
11101,7650,Battlefield: Europe,1990,15874,6.301,6.835,0.534,5.555,4773
11102,158535,Spells of Doom,2014,11096,6.786,6.669,-0.117,5.555,-6
11103,16415,Monstertorte,1996,12761,6.279,6.650,0.371,5.555,1658
11104,56410,Activity kompakt,1992,13817,6.126,6.605,0.479,5.555,2713
11105,330617,Heroes of the Shire,2024,14028,8.292,7.903,-0.388,5.555,2923
11106,246728,Gunfights & Gamblin',2018,16561,7.933,7.708,-0.226,5.555,5455
11107,284751,Armata Strigoi,2019,10136,6.620,6.368,-0.253,5.555,-971
11108,1974,Das GROSSE und das kleine A,1996,11504,6.516,6.886,0.371,5.555,396
11109,368676,Leaf,2023,10936,7.873,7.511,-0.361,5.555,-173
11110,20774,The Battle of the Little Bighorn,2005,12291,7.415,7.541,0.127,5.555,1181
11111,195742,The Godfather: A New Don,2016,9805,6.538,6.367,-0.172,5.555,-1306
11112,56690,Multiplayer Pentago,2009,11871,6.206,6.224,0.018,5.555,759
11113,6470,Hetzer Sniper!: Sniper Companion Game #1,1987,13492,6.810,7.425,0.615,5.555,2379
11114,26250,A las Barricadas!,2006,12355,7.131,7.230,0.100,5.555,1241
11115,4336,Cromwell's Victory: The Battle of Marston Moor,1985,15256,6.352,7.021,0.669,5.555,4141
11116,324512,KAPOW! Volume 1,2023,9450,7.489,7.127,-0.361,5.555,-1666
11117,345408,Chai Garam,2021,11618,7.536,7.229,-0.307,5.555,501
11118,5200,Helltank,1981,13956,6.409,7.186,0.778,5.555,2838
11119,32469,Make You Gunfighters,2007,11726,6.223,6.296,0.073,5.555,607
11120,368203,Deadball: Baseball With Dice (Second Edition),2022,11580,8.752,8.418,-0.334,5.555,460
11121,234700,My Story,2017,9066,6.554,6.355,-0.199,5.555,-2055
11122,16142,Geisterwäldchen,2005,12041,6.079,6.206,0.127,5.555,919
11123,17235,Mago Magino,2004,12028,6.094,6.247,0.154,5.555,905
11124,127589,Slavika,2012,13460,5.871,5.808,-0.063,5.555,2336
11125,102159,Champions 2020,2011,10811,6.865,6.829,-0.036,5.555,-314
11126,5162,Chinese Chess,1981,15511,6.091,6.868,0.778,5.555,4385
11127,4874,How to Host a Murder: The Chicago Caper,1985,13688,6.494,7.164,0.669,5.555,2561
11128,32995,Saigo no Kane,2008,10601,6.456,6.501,0.045,5.555,-527
11129,329128,The Artemis Odyssey,2023,9674,7.448,7.087,-0.361,5.555,-1455
11130,325882,Bharata 600 BC,2020,14895,7.910,7.630,-0.280,5.555,3765
11131,768,Keytown,2000,11307,6.484,6.746,0.262,5.555,176
11132,4290,Pickett's Charge: A Game of the Battle of Gettysburg,1980,14409,7.132,7.937,0.805,5.555,3277
11133,221677,Mission to Planet Hexx!,2017,11074,7.040,6.841,-0.199,5.555,-59
11134,1651,Vertigo,1990,13139,6.375,6.909,0.534,5.555,2005
11135,92759,Russian Civil War 1918-1922 (Second Edition),2011,11049,7.329,7.293,-0.036,5.555,-86
11136,65565,Flicochet,2010,10741,7.009,7.000,-0.009,5.555,-395
11137,186,Split,1999,13797,5.915,6.204,0.289,5.555,2660
11138,133940,"Circle of Fire: The Siege of Cholm, 1942",2014,10915,7.409,7.292,-0.117,5.555,-223
11139,17735,Jailbreak,1982,16993,5.963,6.713,0.750,5.555,5854
11140,177142,Tornio '44,2015,10977,7.647,7.503,-0.144,5.555,-163
11141,159877,Hat-Trick,2014,11621,6.920,6.803,-0.117,5.555,480
11142,177062,Tank on Tank: East Front,2015,11062,7.011,6.867,-0.144,5.555,-80
11143,158751,Guerra De Mitos III,2013,14035,7.900,7.810,-0.090,5.555,2892
11144,196676,"Rome, Inc.: From Augustus to Diocletian",2021,10597,7.274,6.967,-0.307,5.555,-547
11145,218996,Pixel Glory: Light & Shadow,2018,11932,7.328,7.102,-0.226,5.555,787
11146,167283,Circular Reasoning: The Well of Power,2015,9804,6.539,6.394,-0.144,5.555,-1342
11147,411400,Warhammer: The Old World,2024,11322,8.461,8.072,-0.388,5.555,175
11148,290982,Roll Estate,2019,10428,7.159,6.906,-0.253,5.555,-720
11149,75418,Regimental Fire and Fury,2010,11062,7.896,7.888,-0.009,5.555,-87
11150,61,Fossil,1998,23578,5.428,5.745,0.317,5.555,12428
11151,23657,Ahoy Treasures!,2006,11106,6.611,6.711,0.100,5.555,-45
11152,308862,Napoleon Invades Spain,2021,11102,8.112,7.805,-0.307,5.555,-50
11153,1367,Grand National Derby,1996,11864,6.406,6.776,0.371,5.555,711
11154,138589,Axis & Allies Air Force Miniatures: Bandits High,2013,11887,7.268,7.178,-0.090,5.555,733
11155,5220,Star Trek Game,1979,15175,6.197,7.028,0.832,5.555,4020
11156,367194,The Night,2022,10493,8.025,7.691,-0.334,5.555,-663
11157,97332,Malifaux Rules Manual,2011,11443,8.055,8.019,-0.036,5.555,286
11158,378959,Claro,2023,10118,6.812,6.451,-0.361,5.555,-1040
11159,233144,Manipulate,2018,17610,7.814,7.589,-0.226,5.555,6451
11160,225000,Pirate 21,2017,10430,6.270,6.071,-0.199,5.555,-730
11161,244814,Embark,2018,10048,6.904,6.678,-0.226,5.555,-1113
11162,28060,Archaeology,2007,11893,6.240,6.313,0.073,5.555,731
11163,362477,Warhammer Underworlds: Nethermaze,2022,10638,8.135,7.801,-0.334,5.555,-525
11164,182510,Ravage: Dungeons of Plunder,2018,10840,7.235,7.009,-0.226,5.555,-324
11165,334583,Ricochet: Le Profil de l'Homme Sans Visage,2021,10509,8.107,7.800,-0.307,5.555,-656
11166,1649,Colonisator: The Twelve Planets' War,1979,17649,6.161,6.993,0.832,5.555,6483
11167,285125,Ni no Kuni II: The Board Game,2019,11819,6.488,6.235,-0.253,5.555,652
11168,257991,Igen?,2018,10313,6.228,6.002,-0.226,5.555,-855
11169,38195,Herr der Ziegen,2008,11221,6.121,6.166,0.045,5.555,52
11170,20675,King's Blood,2003,16542,5.785,5.966,0.181,5.555,5372
11171,118215,Würfelwurst,2012,9919,6.191,6.128,-0.063,5.555,-1252
11172,18056,Anno Domini: Kunst,2001,11033,6.679,6.914,0.235,5.555,-139
11173,19145,Disposable Heroes and Coffin For Seven Brothers: Infantry and Vehicle Small Unit Skirmish Wargaming in WWII,2004,11931,7.530,7.684,0.154,5.555,758
11174,162367,Co-Mix,2014,9368,6.059,5.942,-0.117,5.555,-1806
11175,272597,Astro Trash,2019,10642,6.890,6.637,-0.253,5.555,-533
11176,7377,Tri-Ba-Lance,1995,12747,6.409,6.807,0.398,5.555,1571
11177,164590,GYÜMI,2014,11110,6.480,6.362,-0.117,5.555,-67
11178,187420,Quissama,2015,12054,7.183,7.038,-0.144,5.555,876
11179,3947,Cannibal Pygmies in the Jungle of Doom,2002,16584,5.681,5.889,0.208,5.555,5405
11180,561,Flußpiraten,1990,13622,6.170,6.704,0.534,5.555,2442
11181,358626,Sonic Super Teams,2022,9980,6.648,6.314,-0.334,5.555,-1201
11182,307033,Space Marine Adventures: Rise of the Orks,2020,10831,7.049,6.769,-0.280,5.555,-351
11183,357963,Fire In The Hole,2022,11486,7.048,6.714,-0.334,5.555,303
11184,187488,Dark Mages,2016,13700,6.565,6.393,-0.172,5.555,2516
11185,105265,Battle of LITS,2011,10621,6.027,5.991,-0.036,5.555,-564
11186,386136,"Warhammer 40,000 (Tenth Edition)",2023,9533,7.638,7.277,-0.361,5.555,-1653
11187,394735,Exit: The Game – Advent Calendar: The Missing Hollywood Star,2023,9669,7.817,7.456,-0.361,5.555,-1518
11188,231125,Kaiju Siege,2017,10090,7.452,7.253,-0.199,5.555,-1098
11189,6,Mare Mediterraneum,1989,13314,6.492,7.053,0.561,5.555,2125
11190,388,Finale,1998,15680,5.728,6.044,0.317,5.555,4490
11191,170298,One-hour Wargames,2014,13142,8.167,8.049,-0.117,5.555,1951
11192,230785,Dream Catchers,2019,9726,6.618,6.365,-0.253,5.555,-1466
11193,1877,Pig Pile,2001,16427,5.633,5.868,0.235,5.555,5234
11194,10561,Warsaw Pact,1976,15183,6.912,7.826,0.913,5.555,3989
11195,1390,Auf Kurs,1987,14447,6.008,6.623,0.615,5.555,3252
11196,220499,Mask of Moai,2017,10465,6.920,6.721,-0.199,5.555,-731
11197,160234,1750: Britain vs. France,2017,10866,6.739,6.540,-0.199,5.555,-331
11198,169436,Speedy Words,2014,10098,6.118,6.001,-0.117,5.555,-1100
11199,296666,Barbarians at the Gates: The Decline and Fall of the Western Roman Empire 337 - 476,2022,10528,7.654,7.320,-0.334,5.555,-671
11200,7991,Napoleon and the Archduke Charles: The Battle of Eckmuhl,1987,14486,6.264,6.878,0.615,5.555,3286
11201,28738,Kamon,2007,10370,6.423,6.495,0.073,5.555,-831
11202,276205,Philosophia: Dare to be Wise,2020,9972,6.811,6.531,-0.280,5.554,-1230
11203,12142,"The Battle of Austerlitz, December 2, 1805",1980,15512,6.261,7.065,0.805,5.554,4309
11204,41311,Black Stories 4,2008,12568,5.995,6.041,0.045,5.554,1364
11205,402526,Seeker Chronicles,2024,15983,9.115,8.727,-0.388,5.554,4778
11206,14032,Finders Keepers!,1993,23680,5.518,5.970,0.452,5.554,12474
11207,360056,Zero to 100,2022,9063,6.463,6.128,-0.334,5.554,-2144
11208,2751,Lawrence of Arabia: The British Offensive – September-October 1918,1983,15289,6.152,6.875,0.723,5.554,4081
11209,20379,Statis Pro Baseball Great Teams,1989,12990,7.530,8.091,0.561,5.554,1781
11210,380887,Deduckto,2023,10260,7.340,6.979,-0.361,5.554,-950
11211,13493,Bell-Bottomed Badassses on the Mean Streets of Funk,2004,11663,5.957,6.111,0.154,5.554,452
11212,3161,Port Stanley: Battle for the Falklands,1984,15401,6.367,7.064,0.696,5.554,4189
11213,317430,Corrupt Bargain: The 1824 Presidential Election,2022,11170,7.699,7.365,-0.334,5.554,-43
11214,266771,Too Many Poops,2018,9695,6.205,5.980,-0.226,5.554,-1519
11215,182050,Germania Magna: Border in Flames,2016,9610,6.307,6.136,-0.172,5.554,-1605
11216,266756,Devil Boats: PT Boats in the Solomons,2021,12760,7.024,6.717,-0.307,5.554,1544
11217,352003,Lipogram,2021,10145,7.141,6.834,-0.307,5.554,-1072
11218,7749,Serbia the Defiant / Romania: Transylvanian Gambit,2000,12165,7.554,7.816,0.262,5.554,947
11219,23848,Hameln,2006,11111,5.852,5.951,0.100,5.554,-108
11220,2180,Flagship: Prometheus Unchained,2002,12296,6.034,6.242,0.208,5.554,1076
11221,339222,WolfWalkers: My Story,2021,10233,7.166,6.859,-0.307,5.554,-988
11222,202582,Trellis,2018,8764,6.003,5.777,-0.226,5.554,-2458
11223,72131,Caravelas,2010,12282,5.901,5.892,-0.009,5.554,1059
11224,134964,Moonbase Alpha,2012,11338,6.881,6.818,-0.063,5.554,114
11225,161706,Wayward Board Game,2014,12440,8.305,8.188,-0.117,5.554,1215
11226,4016,"""Scratch One Flat Top!""",1995,12916,7.454,7.852,0.398,5.554,1690
11227,325678,Sherlock: Ensayos Fabianos,2020,9407,6.983,6.703,-0.280,5.554,-1820
11228,363633,Shu's Tactics,2023,9625,7.475,7.114,-0.361,5.554,-1603
11229,353,Inkognito: The Card Game,1997,23555,5.440,5.783,0.344,5.554,12326
11230,174975,"Take The ""A"" Chord",2015,9722,6.393,6.248,-0.144,5.554,-1508
11231,390340,Challengers! Beach Cup,2023,11304,8.299,7.937,-0.361,5.554,73
11232,208411,Unreal Estate,2017,8925,6.040,5.842,-0.199,5.554,-2307
11233,182954,Rory's Story Cubes: Mythic,2015,10562,6.734,6.589,-0.144,5.554,-671
11234,39710,Tien Zi Que,2009,10331,6.152,6.170,0.018,5.554,-903
11235,1305,Ulysses,2001,12842,6.138,6.374,0.235,5.554,1607
11236,238676,Endogenesis,2019,10461,6.368,6.115,-0.253,5.554,-775
11237,34238,Risk: Black Ops,2008,10795,6.851,6.896,0.045,5.554,-442
11238,202513,BattleGoats,2016,11307,7.082,6.911,-0.172,5.554,69
11239,355850,UNO Ultimate,2022,9759,6.729,6.395,-0.334,5.554,-1480
11240,128252,Danube 20: The Battles of Aspern-Essling & Wagram 1809,2012,10744,7.419,7.356,-0.063,5.554,-496
11241,3801,When Darkness Comes,2002,20129,5.572,5.780,0.208,5.554,8888
11242,165719,Super Fantasy: Night of the Badly Dead,2014,10363,6.919,6.802,-0.117,5.554,-879
11243,25687,Fragile,2006,11777,6.300,6.400,0.100,5.554,534
11244,2049,Target,1997,13895,6.034,6.378,0.344,5.554,2651
11245,123604,"Leuthen: Frederick's Greatest Victory 5 December, 1757",2012,11148,7.117,7.054,-0.063,5.554,-97
11246,260,Starship Troopers: Prepare For Battle!,1997,16351,5.813,6.157,0.344,5.554,5105
11247,769,Star Trek Red Alert!,2000,12560,6.436,6.699,0.262,5.554,1313
11248,12957,Deadlands: The Great Rail Wars,1997,12694,6.824,7.168,0.344,5.554,1446
11249,2554,Auf Fotosafari in Ombagassa,1985,13014,6.852,7.521,0.669,5.554,1765
11250,280897,NINE,2019,10640,7.065,6.812,-0.253,5.554,-610
11251,104340,Meltdown 2020,2011,10176,6.228,6.192,-0.036,5.554,-1075
11252,340858,Platformer,2023,11097,6.999,6.638,-0.361,5.554,-155
11253,236861,Full Moon Jacket,2020,14680,7.929,7.649,-0.280,5.554,3427
11254,246147,Darkness,2018,12336,7.224,6.999,-0.226,5.554,1082
11255,53840,Adventure of D,2010,10266,6.585,6.576,-0.009,5.554,-989
11256,371482,Miller Zoo,2022,10311,7.158,6.823,-0.334,5.554,-945
11257,20586,All Things Zombie,2005,11829,7.103,7.229,0.127,5.554,572
11258,308386,LANTERN,2019,11914,6.804,6.551,-0.253,5.554,656
11259,32907,Eylau 1807,2007,12260,7.508,7.581,0.073,5.554,1001
11260,164259,Black & White,2014,10426,6.638,6.520,-0.117,5.554,-834
11261,183949,Aloha Pioha,2016,10573,6.363,6.192,-0.172,5.554,-688
