bgg_id,name,year,kennerspiel_score
38032,Byzanz,2008,0.098167
35488,The Name of the Rose,2008,0.93593
35570,Tinners' Trail,2008,0.99874
35572,Strozzi,2008,0.58417
38062,Privacy 2,2008,0.25791
33154,Wasabi!,2008,0.037813
46396,Ubongo 3D,2009,0.068589
46213,Telestrations,2009,0.016059
63268,Spot it!,2009,0.0024097
41916,The Magic Labyrinth,2009,0.016465
39683,At the Gates of Loyang,2009,0.99877
46410,Schinderhannes,2009,0.7007
58421,Egizia,2009,0.99165
55427,Mr. Jack in New York,2009,0.97174
41302,First Orchard,2009,0.00013265
55670,Macao,2009,0.99923
41185,"Europa: Paris ist ja klar, aber wo liegt Córdoba?",2009,0.025252
54507,Savannah Tails,2009,0.017736
57925,Havana,2009,0.64057
40214,Bombay,2009,0.65617
54998,Cyclades,2009,0.99963
34119,Tales of the Arabian Nights,2009,0.99967
40793,Dice Town,2009,0.54606
43443,Castle Panic,2009,0.45724
79413,Wer war's?: Mitbringspiel,2009,0.00014347
40962,Mirror Mansion,2009,0.00096934
43152,Assyria,2009,0.98143
53103,Aladdin's Dragons,2009,0.68189
60574,Mausgeflippt,2009,0.00069101
55253,Atlantis,2009,0.058456
41002,Vasco da Gama,2009,0.9971
88126,Time's Up! Family,2010,0.010251
73664,Cabo,2010,0.020379
77361,Photo Party,2010,0.00060256
75449,Firenze,2010,0.93526
82702,Funfair,2010,0.0095006
72287,Mr. Jack Pocket,2010,0.25482
66362,Glen More,2010,0.99362
67180,Tikal II: The Lost Temple,2010,0.9809
65515,Nuns on the Run,2010,0.86075
66589,Navegador,2010,0.99912
71906,Castaways,2010,0.99995
83157,"Engine, Engine No. 9",2010,0.0024572
73439,Troyes,2010,0.99998
48726,Alien Frontiers,2010,0.99802
39684,Merkator,2010,0.99531
93997,1000 and One Treasures,2010,0.00030077
66798,Heckmeck Barbecue,2010,0.085144
68182,Isla Dorada,2010,0.48382
89403,Big Five,2010,0.0062456
84732,Kariba,2010,0.00056244
66505,The Speicherstadt,2010,0.59101
83629,The Hobbit,2010,0.90666
63759,Seeland,2010,0.61203
63740,Hotel Samoa,2010,0.38781
76883,Khan,2010,0.67435
70919,Takenoko,2011,0.25425
135779,A Fake Artist Goes to New York,2011,0.0099244
70323,King of Tokyo,2011,0.0587
91425,Map It! World Edition,2011,0.0014588
92644,Schnappt Hubi!,2011,0.00013624
100901,Flash Point: Fire Rescue,2011,0.87344
90040,Pergamon,2011,0.42627
130176,Tales & Games: The Hare & the Tortoise,2011,0.011888
97842,Last Will,2011,0.99619
91534,Struggle for Catan,2011,0.052537
105134,Risk Legacy,2011,0.99946
91514,Rhino Hero,2011,0.00024706
104347,Santiago de Cuba,2011,0.82567
94480,Pantheon,2011,0.98758
59959,Letters from Whitechapel,2011,0.99501
92591,Das große Kullern,2011,0.00020392
102680,Trajan,2011,0.99975
97207,Dungeon Petz,2011,0.99992
90305,Cargo Noir,2011,0.34561
91671,Da ist der Wurm drin,2011,0.00024079
91430,None of a Kind,2011,0.001349
91312,Discworld: Ankh-Morpork,2011,0.98456
102548,Dungeon Fighter,2011,0.98676
125028,Colorpop,2011,0.0040488
92319,Olympos,2011,0.99378
118247,Lucky Numbers,2012,0.00073625
110327,Lords of Waterdeep,2012,0.99375
121921,Robinson Crusoe: Adventures on the Cursed Island,2012,0.99999
122298,Morels,2012,0.23216
123540,Tokaido,2012,0.11803
127997,Qin,2012,0.035238
122515,Keyflower,2012,0.99941
126792,Myrmes,2012,0.99913
118000,Africana,2012,0.1784
123576,Sheepland,2012,0.079687
131366,Eight-Minute Empire,2012,0.1605
123260,Suburbia,2012,0.98065
129382,Ark & Noah,2012,0.49741
121041,Pluckin' Pairs,2012,0.02937
123570,Strike,2012,0.029364
118553,Ubongo Trigo,2012,0.0034113
111148,Würfel Bohnanza,2012,0.1417
128882,The Resistance: Avalon,2012,0.98265
67181,PIX,2012,0.021416
128271,Ginkgopolis,2012,0.99841
123885,Pick-a-Dog,2012,0.031904
124708,Mice and Mystics,2012,0.99667
118023,Keltis: Das Würfelspiel,2012,0.0072607
131357,Coup,2012,0.11279
131474,Nacht der magischen Schatten,2012,0.017399
113997,Tajemnicze Domostwo,2013,0.066591
128621,Viticulture,2013,0.9928
140620,Lewis & Clark: The Expedition,2013,0.99998
150145,Skull King,2013,0.060354
143515,Coal Baron,2013,0.65782
133473,Sushi Go!,2013,0.008445
146312,Ghost Fightin' Treasure Hunters,2013,0.10683
143693,Glass Road,2013,0.9974
134626,Golden Horn: Von Venedig nach Konstantinopel,2013,0.019989
145639,Coconuts,2013,0.00018368
140933,Blueprints,2013,0.27042
149863,Castro,2013,0.0077308
71074,Expedition: Northwest Passage,2013,0.98082
134453,The Little Prince: Make Me a Planet,2013,0.029246
121410,Steam Park,2013,0.85181
158600,Hanamikoji,2013,0.12604
126239,Twin Tin Bots,2013,0.49167
97903,Terror in Meeple City,2013,0.014176
119591,Rialto,2013,0.95022
139030,Mascarade,2013,0.35532
137140,Wunderland,2013,0.018867
150312,Welcome to the Dungeon,2013,0.12111
126042,Nations,2013,1
147920,Das Labyrinth des Pharao,2013,0.16724
136086,"Die Welt: Singapur, wo liegt das nur?",2013,0.0065309
161970,Alchemists,2014,1
164265,Witness,2014,0.032195
156009,Port Royal,2014,0.19159
157354,Five Tribes: The Djinns of Naqala,2014,0.99816
169654,Deep Sea Adventure,2014,0.0014911
153065,Linko,2014,0.049229
155426,Castles of Mad King Ludwig,2014,0.99306
155703,Evolution,2014,0.95052
157403,Black Fleet,2014,0.66345
154458,Akrotiri,2014,0.96569
155987,Abyss,2014,0.97534
167270,Medina (Second Edition),2014,0.46097
153425,North Wind,2014,0.63722
156129,Deception: Murder in Hong Kong,2014,0.30372
141572,Paperback,2014,0.72889
153004,Lemminge,2014,0.033849
132531,Roll for the Galaxy,2014,0.9994
165950,Beasty Bar,2014,0.0047577
154246,La Isla,2014,0.40352
157809,Nations: The Dice Game,2014,0.94684
167298,Sheep & Thief,2014,0.014074
156336,Onirim (Second Edition),2014,0.49565
168215,Saboteur: The Duel,2014,0.14633
172931,Outfoxed!,2014,0.00039229
161417,Red7,2014,0.018543
181304,Mysterium,2015,0.14876
172818,Above and Below,2015,0.99833
182874,Grand Austria Hotel,2015,0.99977
180974,Potion Explosion,2015,0.087752
172081,Burgle Bros.,2015,0.99085
175117,Celestia,2015,0.22299
182694,Watson & Holmes,2015,0.8248
168435,Between Two Cities,2015,0.30411
173092,Träxx,2015,0.0016683
171273,FUSE,2015,0.33621
176920,Mission: Red Planet (Second Edition),2015,0.87676
140934,Arboretum,2015,0.12307
183231,Adventure Land,2015,0.2854
183840,Oh My Goods!,2015,0.57513
177639,Raptor,2015,0.39951
171669,Discoveries: The Journals of Lewis & Clark,2015,0.93967
161614,Stockpile,2015,0.88272
169124,Flick 'em Up!,2015,0.0099478
174660,New York 1901,2015,0.14319
181345,Dr. Eureka,2015,0.00037323
184490,Mein Schatz,2015,0.00059702
167513,Barony,2015,0.7621
160610,Thunderbirds,2015,0.96027
172507,Mmm!,2015,0.0033944
176229,Tides of Time,2015,0.04377
169786,Scythe,2016,1
203416,Exit: The Game – The Pharaoh's Tomb,2016,0.97449
203417,Exit: The Game – The Secret Lab,2016,0.99083
199478,Flamme Rouge,2016,0.016092
193558,The Oracle of Delphi,2016,0.99969
216201,Robo Rally,2016,0.92207
192291,Sushi Go Party!,2016,0.0089449
198454,When I Dream,2016,0.0097418
206931,Encore!,2016,0.01492
182134,Evolution: Climate,2016,0.98446
188866,Awkward Guests: The Walton Case,2016,0.96914
204836,Escape Room: The Game,2016,0.95523
176396,Quadropolis,2016,0.048693
193042,Junk Art,2016,0.0039052
194626,Happy Salmon,2016,0.00041987
204027,Cottage Garden,2016,0.27465
209010,Mechs vs. Minions,2016,0.99965
199042,Harry Potter: Hogwarts Battle,2016,0.90177
194880,Dream Home,2016,0.028241
200147,Kanagawa,2016,0.15334
177736,A Feast for Odin,2016,0.99999
203993,Lorenzo il Magnifico,2016,0.99987
191538,Leo,2016,0.00057316
177524,ICECOOL,2016,0.00028106
191231,Via Nebula,2016,0.76597
197376,Charterstone,2017,0.99433
226522,Exit: The Game – Dead Man on the Orient Express,2017,0.99249
215840,Exit: The Game – The Forbidden Castle,2017,0.99644
215842,Exit: The Game – The Polar Station,2017,0.97373
184921,Bunny Kingdom,2017,0.82985
194594,Dice Forge,2017,0.86544
220877,Rajas of the Ganges,2017,0.99236
199561,Sagrada,2017,0.90778
218603,Photosynthesis,2017,0.4775
226518,Exit: The Game – The Sunken Treasure,2017,0.23528
195421,Near and Far,2017,0.99952
209685,Century: Spice Road,2017,0.33727
219513,Bärenpark,2017,0.010894
215841,Exit: The Game – The Forgotten Island,2017,0.93767
206718,Ethnos,2017,0.86454
235113,30 Seconds: Everyday Life,2017,0.013146
234487,Altiplano,2017,0.99995
232832,Century: Golem Edition,2017,0.69748
226320,My Little Scythe,2017,0.92931
241590,Smart10,2017,0.074641
216132,Clans of Caledonia,2017,0.99988
217449,NMBR 9,2017,0.0025869
234277,Nusfjord,2017,0.99563
201825,Ex Libris,2017,0.9845
190082,Whitehall Mystery,2017,0.5728
199792,Everdell,2018,0.9984
225694,Decrypto,2018,0.20466
226520,Exit: The Game – The Sinister Mansion,2018,0.91331
233867,Welcome To...,2018,0.31252
256606,Spirits of the Wild,2018,0.026101
242302,Space Base,2018,0.9901
245476,CuBirds,2018,0.009873
244918,Exit: The Game – The Mysterious Museum,2018,0.6145
255675,Exit: The Game – The Catacombs of Horror,2018,0.99989
246761,Cahoots,2018,0.0075095
258036,Between Two Castles of Mad King Ludwig,2018,0.59313
256788,Detective Club,2018,0.056798
245654,Railroad Ink: Deep Blue Edition,2018,0.095711
244608,Menara,2018,0.058479
237182,Root,2018,0.99999
242639,Treasure Island,2018,0.85144
246192,Gizmos,2018,0.8043
244331,Blue Lagoon,2018,0.079528
239188,Chronicles of Crime,2018,0.65212
251678,Railroad Ink: Blazing Red Edition,2018,0.066018
257759,The River,2018,0.024321
242574,Century: Eastern Wonders,2018,0.078772
257962,Karate Tomate,2018,0.0084086
244995,Illusion,2018,0.0064741
224517,Brass: Birmingham,2018,0.99997
286096,Tapestry,2019,0.99999
269207,The Taverns of Tiefenthal,2019,0.99822
266524,PARKS,2019,0.75117
265736,Tiny Towns,2019,0.92637
275467,Letter Jam,2019,0.23423
283649,Deep Blue,2019,0.17549
281259,The Isle of Cats,2019,0.97085
262543,Wavelength,2019,0.047573
264241,Mandala,2019,0.19757
231484,Carnival of Monsters,2019,0.99499
271324,It's a Wonderful World,2019,0.99689
269595,Copenhagen,2019,0.008178
282524,Horrified,2019,0.98577
269968,Exit: The Game – The Haunted Roller Coaster,2019,0.36305
273477,Obscurio,2019,0.12989
283934,Exit: The Game – Theft on the Mississippi,2019,0.9516
276459,Kensington,2019,0.1025
269144,Hadara,2019,0.86459
267475,Stay Cool,2019,0.0041424
268620,Similo,2019,0.0029106
265188,Glen More II: Chronicles,2019,0.99752
261114,Men at Work,2019,0.0058152
283864,Trails of Tucana,2019,0.0048988
251412,On Tour,2019,0.059607
277597,Fast Sloths,2019,0.3537
301767,Mysterium Park,2020,0.010148
279537,The Search for Planet X,2020,0.97023
295949,Adventure Games: The Grand Hotel Abaddon,2020,0.18706
302425,Unlock!: Mythic Adventures,2020,0.85282
299171,The Key: Theft at Cliffrock Villa,2020,0.027842
299172,The Key: Murder at the Oakdale Club,2020,0.016526
300877,New York Zoo,2020,0.54956
283155,Calico,2020,0.43413
297978,Mariposas,2020,0.88435
317434,Exit: The Game – Advent Calendar: The Mystery of the Ice Cave,2020,0.70298
300753,Cross Clues,2020,0.00016359
293014,Nidavellir,2020,0.95709
227224,The Red Cathedral,2020,0.99897
317372,Exit: The Game – The Gate Between Worlds,2020,0.98188
311193,Anno 1800: The Board Game,2020,0.99989
318084,Furnace,2020,0.96485
297658,[kosmopoli:t],2020,0.0039706
260180,Project L,2020,0.022919
300327,The Castles of Tuscany,2020,0.3935
300930,Schotten Totten 2,2020,0.32627
312804,Pendulum,2020,0.99984
284936,Café,2020,0.14091
298281,Exit: The Game + Puzzle – The Sacred Temple,2020,0.98661
300322,Hallertau,2020,0.99938
287591,Storytailors,2020,0.00024587
341583,Exit: The Game – The Return to the Abandoned Cabin,2021,0.3749
255984,Sleeping Gods,2021,1
314491,Meadow,2021,0.96575
339484,Savannah Park,2021,0.016282
346501,Mille Fiori,2021,0.91865
298069,Cubitos,2021,0.77664
339789,Welcome to the Moon,2021,0.85741
324853,Exit: The Game – Kidnapped in Fortune City,2021,0.94132
347137,Chronicles of Avel,2021,0.91793
330038,Llamaland,2021,0.16526
343322,Exit: The Game – Advent Calendar: The Hunt for the Golden Book,2021,0.33532
327831,Lost Cities: Roll & Write,2021,0.034242
290236,Canvas,2021,0.71681
332290,Stardew Valley: The Board Game,2021,0.99933
339906,The Hunger,2021,0.94959
330084,Unlock!: Legendary Adventures,2021,0.72462
338628,Trails,2021,0.012454
352687,"Escape Room: The Game – Puzzle Adventures: The Baron, The Witch & The Thief",2021,0.98748
295607,Canopy,2021,0.25173
331635,Kameloot,2021,0.0055072
314503,Codex Naturalis,2021,0.055821
304783,Hadrian's Wall,2021,0.99467
306173,Lisbon Tram 28,2021,0.27019
306881,Railroad Ink Challenge: Lush Green Edition,2021,0.58703
306169,MATCH 5,2021,0.017206
366318,EXIT: The Game – The Disappearance of Sherlock Holmes,2022,0.72829
347703,First Rat,2022,0.86123
355483,Wandering Towers,2022,0.041389
367662,Applejack,2022,0.12176
336986,Flamecraft,2022,0.98676
369411,ChronoCops: Da Vincis Universal-Dilemma,2022,0.7662
347013,Get on Board: New York & London,2022,0.15075
304051,Creature Comforts,2022,0.94032
359124,The Animals of Baker Street,2022,0.028973
367047,Caldera Park,2022,0.030585
354729,Wonder Woods,2022,0.003274
356313,Exit: The Game – The Professor's Last Riddle,2022,0.78762
349463,"Dungeons, Dice & Danger",2022,0.95431
367992,Swindler,2022,0.074897
356996,The Border,2022,0.0018976
369880,Beer & Bread,2022,0.91166
366456,My Shelfie,2022,0.0040098
370166,echoes: Die Violine,2022,0.98819
341573,Exit: The Game – The Lord of the Rings: Shadows over Middle-earth,2022,0.28787
364488,Queensland,2022,0.48167
358816,Rear Window,2022,0.30541
353150,FYFE,2022,0.26894
351913,Tiletum,2022,0.99997
362452,Atiwa,2022,0.98317
356314,Exit: The Game – Advent Calendar: The Silent Storm,2022,1
