rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
7997,40561,Curling Table Game,2008,8446,6.690,6.841,0.151,5.595,449
7998,359974,Broken and Beautiful: A Game About Kintsugi,2023,8559,7.010,7.161,0.151,5.595,561
7999,19056,Square on Sale,2005,8396,7.127,7.308,0.181,5.595,397
8000,317,The Mob,1993,8675,6.445,6.596,0.151,5.595,675
8001,303003,The Imposter Kings Card Game,2021,13776,8.184,8.335,0.151,5.595,5775
8002,37615,Looting London,2008,8865,5.867,5.949,0.082,5.595,863
8003,226312,Button Men: Beat People Up,2017,8751,6.788,6.939,0.151,5.595,748
8004,256085,Spyfall: Time Travel,2018,8382,6.654,6.805,0.151,5.595,378
8005,402714,Siempre de WN,2024,11567,8.113,8.264,0.151,5.595,3562
8006,4769,Great War at Sea: The Mediterranean,1996,6638,6.836,6.403,-0.433,5.595,-1368
8007,327721,Ambon: Burning Sun & Little Seagulls,2021,8157,8.000,7.567,-0.433,5.595,150
8008,211,Times to Remember,1992,9821,6.301,6.496,0.195,5.595,1813
8009,108705,Tuareg,2011,8977,6.465,6.547,0.082,5.595,968
8010,219650,Arydia: The Paths We Dare Tread,2024,11231,8.110,8.261,0.151,5.595,3221
8011,308529,Puns of Anarchy,2020,9856,6.500,6.651,0.151,5.595,1845
8012,317288,First Ascent,2022,9895,7.378,7.529,0.151,5.595,1883
8013,172484,Бестиарий Сигиллума (Bestiary of Sigillum),2014,9840,7.008,7.189,0.181,5.595,1827
8014,7804,Dracula,2003,4193,6.214,5.719,-0.496,5.595,-3821
8015,232216,Dice Age: The Hunt,2017,9151,6.818,6.969,0.151,5.595,1136
8016,83919,Scattergories Categories,2010,10633,6.131,6.282,0.151,5.595,2617
8017,197409,The Heroes of Kaskaria,2016,8382,6.631,6.782,0.151,5.595,365
8018,362121,Sunshine City,2022,8448,7.191,7.342,0.151,5.595,430
8019,216357,Kiwetin,2017,10251,6.255,6.406,0.151,5.595,2232
8020,23010,Risk: 40th Anniversary Collector's Edition,1999,5958,6.402,5.900,-0.502,5.595,-2062
8021,288424,Blue Banana,2019,9066,6.636,6.787,0.151,5.595,1045
8022,111069,Karnag,2012,9327,6.562,6.713,0.151,5.595,1305
8023,31897,Anno 1701: Das Brettspiel,2007,6432,6.704,6.278,-0.427,5.595,-1591
8024,342508,Snapshot: Wildlife Photographer,2021,8232,7.355,7.506,0.151,5.595,208
8025,98347,Empires of the Void,2012,4220,6.708,5.910,-0.798,5.595,-3805
8026,162367,Co-Mix,2014,9368,6.059,6.254,0.195,5.594,1342
8027,240957,Judge Dredd: The Cursed Earth,2019,5538,6.418,5.984,-0.433,5.594,-2489
8028,56880,El Paso,2009,8171,6.245,6.327,0.082,5.594,143
8029,380442,The Last Kingdom Board Game,2023,7669,7.920,7.487,-0.433,5.594,-360
8030,341574,Adventure Games: Im Nebelreich,2021,8001,7.157,7.308,0.151,5.594,-29
8031,233996,The Primary,2018,8132,7.896,7.470,-0.427,5.594,101
