bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
25821,17652,11,,,,,,,,,,,523,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197,9,,,,,,,,,971,89,11,11,1588,12,,,,,,,,,,,3391,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,4,,,,,,,,,,,,,,,,,,,,,,,4917,1
2425,16142,12,,,,,,,,,,,97,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,38,12,,,,,,,96,16,,,,,146,8,1224,18,,,,,,,,,4361,18,8,18,1507,13,,,7,13,139,9,150,14,,,1051,15,,,,,,,,,,,,,,,,,,,,,98,13,,,,,,,,,,,105,14,,,,,,,,,,,,,,,,,823,8,441,19,,,,,,,,,,,,,19,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,22,,,,,,,,,,,,,,,,,,,,,,,,,830,6,,,,,1116,4,,,,,158,3,2929,5,,,,,,,,,,,,,,,,,,,,,48,9,,,,,,,,,,,,,150,15,,,,,13,6,,,,,,,,,,,,,,,,,,,227,4,,,,,,,,,16,19,,,,,,,,,,,,,,,,,,,,,,,130,29
320,16121,13,,,,,,,,,,,93,11,,,,,12,4,,,,,,,,,5,1,,,75,9,,,,,,,,,16,3,,,,,151,2,,,,,,,88,17,,,12,3,53,18,1022,22,,,,,95,7,,,7067,13,18,4,1028,20,30,12,,,66,15,218,10,,,1301,10,,,,,,,9,3,,,11,2,,,25,3,,,,,83,19,113,5,,,,,,,,,207,6,,,,,,,416,5,,,,,,,12,4,202,36,319,27,,,,,24,3,,,,,15,3,35,20,,,,,,,9,5,,,,,,,,,28,11,25,9,,,,,,,,,10,6,,,,,78,3,,,,,,,,,,,,,789,8,31,3,85,10,,,,,,,8,3,,,,,,,,,,,,,434,12,,,,,329,14,,,,,71,8,690,16,,,,,,,,,,,,,7,3,,,,,,,75,7,67,4,,,,,,,,,,,89,24,,,,,16,4,,,17,4,,,23,11,,,,,35,21,,,10,1,36,20,,,,,,,,,39,14,,,,,,,,,,,7,8,,,,,,,,,,,292,24
2243,15071,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,,,,,,,,,,,,,,,12,30,,,,,,,,,,,,,,,3882,2,,,,,,,,,4855,16,,,,,,,,,,,,,,,1286,11,,,,,,,,,,,,,,,,,,,,,,,,,,,99,9,,,,,157,9,,,,,,,,,,,,,,,,,564,14,184,38,,,,,,,,,,,,,28,28,,,,,,,,,,,,,,,,,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,6,,,,,,,,,,,,,,,,,,,,,,,,,897,5,,,,,479,12,,,,,20,10,867,15,,,,,,,,,,,4,5,,,,,,,,,,,56,5,,,,,567,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,42
13,14741,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,9,,,,,,,77,19,,,10,4,28,27,1047,21,,,,,37,10,,,6346,14,4,30,1738,10,,,6,15,,,37,37,7,2,495,29,,,,,,,,,,,1,4,,,,,,,,,768,2,,,,,,,,,,,97,15,,,4,1,,,,,,,,,,,,,326,27,1153,13,,,,,,,,,,,,,40,17,,,,,,,,,,,,,,,,,,,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,9,10,10,55,13,,,,,,,,,,,,,,,,,,,,,169,24,,,,,286,17,,,,,32,9,659,17,,,,,,,,,,,,,,,,,,,,,10,19,24,9,,,,,49,9,,,,,158,13,,,,,,,,,,,,,,,,,,,32,22,,,,,,,,,,,,,,,27,15,,,,,,,,,,,,,,,,,,,,,,,349,21
1294,13768,16,,,,,,,,,,,34,16,,,,,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,20,,,,,,,,,,,,,57,17,804,26,,,,,,,,,7775,11,10,12,733,22,,,10,7,88,13,132,17,,,1635,8,,,,,,,,,,,,,11,3,,,,,,,120,12,,,,,,,,,,,92,16,,,,,,,28,15,,,,,8,3,,,783,9,,,,,,,,,,,,,,,32,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,,,,,,,,,,,,,384,15,,,28,23,,,,,,,7,5,,,,,,,,,,,,,37,49,,,,,,,,,,,,,443,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,8,,,,,,,,,,,,,21,13,,,,,30,23,,,,,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,27
811,13434,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,7,,,,,,,12,45,,,,,,,1337,15,,,,,,,,,3556,21,5,24,1915,7,,,,,,,107,21,,,1153,12,,,,,,,,,,,,,3,7,,,,,,,427,6,,,,,,,,,,,84,17,,,,,,,,,,,,,,,,,74,74,375,24,,,,,,,,,,,,,251,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,4,,,15,32,,,,,,,,,,,,,,,,,,,,,352,16,,,,,488,11,,,,,126,6,225,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,7
5072,12432,18,,,,,,,,,,,4,24,,,,,,,,,,,,,,,,,,,13,21,,,,,258,2,,,,,,,,,12,32,,,,,,,,,,,,,121,9,400,49,,,,,,,,,8088,10,14,9,112,60,,,,,35,17,,,,,389,37,,,,,,,,,,,,,,,55,2,,,,,,,914,2,,,,,,,,,,,,,,,,,165,9,,,,,,,,,102,60,337,26,,,,,,,,,,,,,37,19,,,,,,,,,,,,,,,,,,,,,,,,,47,1,,,60,2,,,512,2,41,6,,,,,,,,,,,,,77,48,11,9,137,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,62,,,,,,,,,,,,,,,,,,,21,2,,,,,,,,,,,,,,,24,50,,,,,266,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,54
50381,12059,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,29,708,27,,,,,,,,,9338,9,,,499,29,,,,,42,16,107,22,,,214,54,,,,,,,,,,,,,,,,,,,,,143,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,18,62,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,12011,20,15,3,,,,,,,,,54,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,16,,,,,,,,,,,,,87,10,1090,20,,,,,,,,,6321,15,,,1389,14,,,8,9,,,47,32,,,791,18,,,,,,,,,,,,,,,,,,,,,88,17,,,,,156,4,,,,,58,23,,,,,,,,,,,,,,,,,199,37,121,47,,,,,,,,,,,,,,,,,,,,,8,6,,,,,,,,,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,19,,,25,25,,,,,,,,,,,,,,,,,,,,,138,27,,,,,107,35,,,,,,,521,21,,,,,,,,,,,,,,,,,92,3,,,,,,,,,1,4,,,,,,,180,9,,,,,,,,,,,,,9,17,,,,,45,16,,,,,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,36
27443,11532,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,22,,,,,,,64,21,,,17,2,41,23,576,36,,,,,34,12,,,813,101,19,3,422,33,40,8,,,,,113,20,,,398,35,,,,,,,,,,,,,,,,,,,,,51,29,,,,,51,12,,,,,,,,,,,,,,,,,,,,,,,452,21,1899,9,,,,,,,,,,,,,576,2,,,,,,,,,,,,,,,,,,,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,27,,,,,,,,,,,,,,,,,,,,,,,,,354,15,,,,,174,25,,,,,,,977,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346,1,,,,,,,,,,,53,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837,4
2136,10532,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,7,,,,,,,,,,,,,,,,,,,,,,,233,7,,,,,,,2298,8,,,,,,,,,3401,23,8,17,212,45,,,,,992,4,,,,,341,44,,,,,,,,,,,,,,,,,,,,,,,,,,,127,7,,,,,139,11,13,6,,,,,,,,,,,,,,,289,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,940,5,,,,,,,,,,,,,,,,,,,,,,,,,805,7,,,,,,,,,,,,,71,72,,,,,,,,,,,,,,,,,12,7,,,118,2,,,,,12,2,,,6,3,,,271,7,,,,,,,,,,,,,,,,,,,63,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,60
3886,8604,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,5,,,,,,,,,,,,,,,6,51,,,,,,,99,14,,,,,70,14,2128,10,,,,,,,,,1937,44,5,25,361,36,14,15,8,11,92,11,151,13,,,391,36,,,,,2,4,,,,,,,,,,,,,,,16,43,,,,,,,,,,,385,2,,,,,,,,,,,,,,,,,674,11,70,57,,,,,,,,,,,,,28,29,,,,,,,,,12,2,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,38,2,17,83,11,,,,,,,,,,,,,,,,,,,,,224,21,,,,,698,6,,,,,143,4,190,44,,,,,,,,,,,,,,,,,,,,,54,8,11,15,,,,,343,2,,,,,67,27,,,,,,,,,,,,,,,,,,,45,18,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,57
4192,7395,24,,,,,,,,,,,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,27,,,,,,,46,25,,,,,48,20,921,23,,,,,,,,,3164,26,,,222,44,,,,,,,31,42,,,310,46,,,,,,,,,,,,,9,4,,,,,,,32,36,,,,,,,,,,,49,25,,,,,,,,,,,,,,,,,394,22,428,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,29,,,,,,,,,,,,,,,,,,,,,,,,,89,33,,,,,,,,,,,,,1236,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,25,,,,,,,,,,,,,,,,,,,,,,,,,29,23,,,,,,,,,,,,,,,,,,,,,4,12,,,,,,,,,,,125,33
6819,7037,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,21,3857,3,,,,,,,,,1531,60,9,14,104,63,,,,,,,30,43,,,211,55,,,,,,,,,,,,,,,,,,,,,25,38,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,181,39,84,54,,,,,,,,,,,,,20,51,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,,,,,65,54,,,14,33,,,,,,,,,,,,,,,,,,,,,460,11,,,,,30,52,,,,,,,138,56,,,,,,,,,,,,,,,,,,,,,13,16,,,,,,,,,,,,,62,28,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,47
