,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,1294,17277,,,,,,,,,,,33,17,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,17,,,,,,,,,,,,,48,19,1195,23,,,,,,,,,,,7338,14,4,29,1186,21,,,3,17,119,13,128,21,,,,,1931,7,,,,,,,,,,,,,,,5,4,,,,,,,234,9,,,,,,,,,,,116,15,,,,,,,30,13,,,,,4,6,,,2964,8,,,,,,,,,,,,,,,335,5,,,,,,,,,,,,,,,,,,,20,11,,,,,,,,,,,,,,,6,10,,,,,,,,,,,,,415,17,,,26,29,,,,,,,3,6,,,,,,,,,,,,,55,47,,,,,,,,,,,,,633,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,,,,,128,19,,,,,,,,,,,,,28,12,,,,,25,28,,,,,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,28
21,22,3886,15631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,4,,,,,,,,,,,,,,,23,22,,,,,,,259,8,,,,,65,14,3867,5,,,,,,,,,,,2264,49,3,42,505,35,32,11,4,14,451,7,287,10,,,,,496,40,,,,,3,5,,,,,,,,,,,,,,,,,29,40,,,,,,,,,,,653,2,,,,,,,,,,,,,,,,,2832,9,150,50,,,,,,,,,,,,,12,52,,,,,,,,,11,2,,,5,20,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,38,2,17,142,9,,,,,,,,,,,,,,,,,,,,,482,17,,,,,787,6,,,,,289,4,253,41,,,,,,,,,,,,,,,,,,,,,119,7,41,8,,,,,580,2,,,,,82,27,,,,,,,,,,,,,,,,,,,229,8,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,60
22,23,50381,14023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,33,924,28,,,,,,,,,,,9352,10,,,513,33,,,,,86,15,82,29,,,,,202,63,,,,,,,,,,,,,,,,,,,,,,,128,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328,12,77,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,2952,11034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,13,,,,,,,,,,,,,103,12,865,33,,,,,,,,,,,3015,38,4,33,1056,24,,,6,11,,,171,17,,,,,884,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,,,,,,,12,4,4022,7,32,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,26,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,146,32,,,,,,,144,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,5072,10574,,,,,,,,,,,1,26,,,,,,,,,,,,,,,,,,,23,18,,,,,159,2,,,,,,,,,17,32,,,,,,,,,,,,,140,7,503,52,,,,,,,,,,,6888,15,2,52,77,76,,,,,33,18,,,,,,,331,50,,,,,,,,,,,,,,,,,72,2,,,,,,,530,2,,,,,,,,,,,,,,,,,119,10,,,,,,,,,143,77,338,32,,,,,,,,,,,,,29,30,,,,,,,,,,,,,,,,,,,,,,,,,39,1,,,30,4,,,448,2,38,6,,,,,,,,,,,,,56,64,2,18,117,11,,,,,,,,,,,,,,,,,,,,,,,,,,,14,67,,,,,,,122,63,,,,,,,,,,,,,,,,,,,21,2,,,,,,,,,,,,,,,111,21,,,,,128,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,87
25,26,27443,10559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,26,,,,,,,59,26,,,21,2,74,13,606,48,,,,,,,33,12,,,603,142,12,6,434,36,35,10,,,,,134,20,,,,,431,43,,,,,,,,,,,,,,,,,,,,,,,44,32,,,,,52,13,,,,,,,,,,,,,,,,,,,,,,,489,43,1346,12,,,,,,,,,,,,,279,6,,,,,,,,,,,,,,,,,,,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,30,,,,,,,,,,,,,,,,,,,,,,,,,318,22,,,,,175,28,,,,,,,858,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,1,,,,,,,,,,,108,10,,,,,,,,,191,8,,,,,,,,,,,,,,,,,,,,,,,3145,3
26,27,822,9336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,23,17,,,,,,,,,,,,,,,23,21,,,,,,,173,14,,,3,10,12,45,916,29,,,,,,,42,11,,,2904,40,6,17,566,31,,,,,,,150,18,,,,,583,34,,,,,,,,,,,,,,,,,,,,,,,43,33,,,,,,,,,,,97,19,,,,,,,,,,,,,,,,,1193,20,367,29,,,,,,,,,,,,,101,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,20,11,6,79,17,,,,,,,,,,,,,,,,,,,,,415,20,,,,,166,29,,,,,,,611,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,24,,,,,,,,,,,,,,,,,,,,,,,,,1,55,,,,,,,,,13,26,,,,,,,,,,,,,,,,,,,,,,,375,22
27,28,39856,9316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,8,,,,,,,,,,,,,,,75,5,,,,,,,122,19,,,,,28,28,612,46,,,,,,,,,,,2203,53,,,1656,14,,,,,,,38,43,,,,,628,30,,,,,,,,,,,,,,,,,,,,,,,194,12,,,,,,,,,,,49,25,,,,,,,,,,,,,,,,,2093,14,,,,,,,,,,,,,,,22,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,42,,,,,,,,,,,,,,,,,,,,,219,27,,,,,215,24,,,,,,,760,19,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,32
28,29,2392,9275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,28,,,,,,,114,20,,,,,,,638,43,,,,,,,59,10,,,4830,24,,,281,44,,,6,9,353,8,55,34,,,,,754,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,28,,,,,,,,,,,,,,,,,701,33,195,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,24,,,69,19,,,,,,,,,,,,,,,,,,,,,505,16,,,,,137,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,13,,,,,,,18,13,,,,,88,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,40
29,30,2719,8914,,,,,,,,,,,72,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,92,,,,,,,12,47,,,,,14,39,613,45,,,,,,,,,,,5093,21,5,22,331,40,11,17,,,,,357,7,,,,,605,32,,,,,,,,,,,,,,,,,,,,,,,109,21,,,,,,,,,,,16,38,,,,,,,,,,,,,,,,,491,42,,,,,,,,,,,,,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,43,,,,,,,,,,,,,,,,,,,,,,,,,457,19,,,,,,,,,,,,,329,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,29,,,,,,,,,,,,,,,,,,,,,,,,,9,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,31
30,31,11733,7856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,129,,,,,,,,,4,2,1432,70,,,,,,,,,,,,,,,,,268,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,3,,,,,17,37,,,,,,,,,,,,,,,,,5392,4,75,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,85,6,,,,,43,9,,,,,3,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,6819,7760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,21,3847,6,,,,,,,,,,,1725,62,6,19,129,58,,,,,,,24,55,,,,,221,59,,,,,,,,,,,,,,,,,,,,,,,41,35,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,299,56,154,48,,,,,,,,,,,,,8,71,,,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,76,52,,,36,24,,,,,,,,,,,,,,,,,,,,,624,14,,,,,19,63,,,,,,,140,56,,,,,,,,,,,,,,,,,,,,,19,15,,,,,,,,,,,,,150,15,,,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,46
32,33,2785,7654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,2,,,,,,,,,,,,,16,37,247,86,,,,,,,,,,,593,144,2,51,3504,5,,,6,10,,,6,131,,,,,698,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49,,,,,,,,,,,,,,,,,1635,17,32,91,,,,,,,,,,,,,,,,,,,,,50,2,,,,,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,15,,,,,,,,,,,,,,,,,,,,,13,1,,,76,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,36,81
33,34,4192,7575,,,,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,29,,,,,,,31,35,,,,,35,25,896,32,,,,,,,,,,,3552,30,,,169,52,,,,,,,38,42,,,,,225,58,,,,,,,,,,,,,,,4,5,,,,,,,25,43,,,,,,,,,,,20,33,,,,,,,,,,,,,,,,,363,48,439,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,35,,,,,,,,,,,,,,,,,,,,,,,,,98,36,,,,,,,,,,,,,1380,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,46,,,,,,,,,,,,,,,,,,,,,,,,,15,32,,,,,,,,,,,,,,,,,,,,,3,11,,,,,,,,,,,74,51
34,35,1258,7386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,33,,,,,,,909,30,,,,,,,,,,,6410,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,2921,7249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,70,,,,,,,,,,,,,,,488,54,,,,,,,,,,,3718,29,,,,,,,,,,,,,,,,,215,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145,8,,,,,,,,,,,,,147,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,1917,6923,,,,,,,,,,,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,,,,,,,21,37,,,,,63,15,387,63,,,,,,,,,,,3878,28,4,30,344,39,,,3,18,254,11,23,58,,,,,471,42,,,,,,,,,,,,,,,,,,,,,,,105,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,62,,,,,,,,,,,,,,,30,28,,,,,,,,,,,,,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,11,,,10,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,57,,,,,,,,,,,,,,,,,,,,,7,24,,,,,,,,,,,,,49,36,,,,,,,,,,,,,,,,,,,,,,,,,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,57
37,38,2386,6841,,,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,35,,,,,,,58,27,,,,,23,31,207,96,,,,,,,,,,,2227,52,7,14,1841,13,,,,,,,98,27,,,,,515,38,,,,,,,,,,,,,,,,,,,,,,,37,37,,,,,,,,,,,30,29,,,,,,,,,,,,,,,,,639,34,,,,,,,,,,,,,,,31,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,93,14,,,,,,,,,,,,,,,,,,,,,146,31,,,,,134,35,,,,,,,8,128,,,,,,,,,,,,,,,,,,,,,11,17,,,,,,,,,,,,,60,32,,,,,,,,,,,,,16,14,,,,,,,,,,,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,567,16
38,39,1111,6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,19,,,,,,,,,,,,,,,862,34,,,,,,,242,7,,,2435,45,,,646,29,,,,,,,,,,,,,107,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1602,6667,,,,,17,2,,,,,38,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,39,,,,,,,,,,,,,6,60,278,75,,,,,,,,,,,4849,23,7,13,207,48,,,,,,,,,,,,,113,97,,,,,,,,,,,,,,,,,,,,,,,54,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,63,,,,,,,,,,,,,,,,,,,,,,,,,126,33,,,,,372,16,,,,,,,257,40,,,,,,,,,,,,,,,,,,,3,6,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,42
40,41,5432,6626,,,,,,,,,,,194,9,,,8,2,,,,,,,,,,,,,,,45,13,,,,,112,3,,,,,,,,,,,,,,,,,,,,,,,,,325,69,,,,,,,,,,,2067,56,,,1076,23,,,,,318,9,17,71,,,,,207,62,,,,,,,,,,,,,,,,,18,4,,,,,137,16,245,3,,,,,,,,,,,,,,,,,264,7,,,,,,,,,354,50,114,57,,,,,,,,,,,,,18,39,,,,,,,,,,,,,,,,,,,52,7,,,,,,,,,12,6,,,152,3,,,,,,,,,,,,,,,142,36,9,10,42,23,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,11,,,,,16,67,,,,,79,3,,,108,2,,,368,4,,,,,,,,,,,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,55
41,42,2398,6423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,26,255,84,,,,,,,,,,,4784,25,4,31,177,51,,,,,,,24,54,,,,,586,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,100,134,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,58,,,,,,,,,,,,,,,,,,,,,,,,,41,56,,,,,,,,,,,,,183,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,63,,,,,,,,,,,,,,,,,,,33,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,18011,5863,8,7,,,,,,,,,27,18,,,,,,,,,,,,,,,,,14,4,,,,,,,86,4,,,,,,,,,18,30,,,,,,,38,31,,,,,,,203,98,,,,,,,,,,,2578,44,4,36,530,32,12,16,8,6,,,15,81,,,,,123,89,,,,,,,,,,,,,,,,,,,,,,,43,34,87,5,,,11,15,,,,,10,44,,,,,,,20,15,,,,,,,,,93,94,590,21,,,,,,,,,11,3,,,31,27,,,,,,,,,8,4,,,6,19,,,,,,,6,2,,,,,,,35,2,,,,,17,8,,,,,,,,,,,,,35,71,2,19,10,37,,,,,,,,,,,,,,,,,,,,,75,41,,,,,241,23,,,,,,,546,24,,,,,,,,,,,,,,,,,5,10,7,3,10,21,,,,,,,,,,,,,23,51,,,,,9,6,,,,,,,,,,,,,34,22,,,,,22,25,,,9,2,,,,,92,11,,,,,,,,,,,5,10,,,,,,,,,,,106,41
43,44,1269,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619,19,,,,,,,,,,,3107,37,,,,,,,,,,,714,5,,,,,73,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,2086,5647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,38,,,,,,,,,,,432,172,,,1321,18,,,,,,,,,,,,,29,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,58,1307,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,13,,,,,,,560,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,19
45,46,483,5646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,36,,,,,,,51,28,,,,,18,34,203,97,,,,,,,,,,,3207,36,3,41,94,68,,,,,,,30,48,,,,,258,55,,,,,,,,,,,,,,,,,,,,,,,75,25,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,378,47,832,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,62,,,10,35,,,,,,,,,,,,,,,,,,,,,43,54,,,,,53,45,,,,,,,131,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,69,,,,,,,,,,,,,,,,,,,68,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,43
46,47,178900,5352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,33,,,,,,,69,24,,,,,,,434,59,,,,,,,,,,,3338,33,,,,,,,,,,,,,,,,,255,56,,,,,,,,,,,,,,,,,,,,,,,181,13,,,,,,,,,,,14,39,,,,,,,,,,,,,,,,,420,46,147,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,54,,,,,,,,,,,,,,,,,,,,,,,,,110,35,,,,,,,,,,,,,270,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,48,2281,5187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,2362,47,,,1211,20,,,,,,,,,,,,,354,47,,,,,,,,,,,,,,,,,,,,,,,39,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,9209,5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,64,,,,,,,,,,,,,27,30,458,57,,,,,,,,,,,2385,46,,,112,60,,,,,13,24,126,22,,,,,2,422,,,,,,,,,,,,,,,,,,,,,,,24,44,,,,,,,,,,,17,36,,,,,,,,,,,,,,,,,812,31,208,41,,,,,,,,,,,,,11,57,,,,,,,,,,,,,,,,,,,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,55,3,15,105,12,,,,,,,,,,,,,,,,,,,,,240,26,,,,,,,,,,,,,409,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,30,,,,,,,,,,,,,17,13,,,,,,,,,,,,,,,,,,,,,27,20,,,,,,,,,,,,,,,,,,,,,,,,
49,50,36218,5024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,46,,,,,,,50,30,,,,,14,41,1187,24,,,,,,,,,,,2335,48,,,57,94,,,,,,,23,59,,,,,212,61,,,,,,,,,,,,,,,,,,,,,,,18,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,73,700,18,,,,,,,,,,,,,10,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,53,,,35,26,,,,,,,,,,,,,,,,,,,,,34,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,58
50,51,5894,4907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,,,,,,,,,,,,,,,293,73,,,,,,,,,,,1374,73,,,250,46,,,,,,,32,47,,,,,157,74,,,,,,,,,,,,,,,,,,,,,,,56,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,57,344,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,22,,,,,12,13,438,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,38,,,,,,,,,,,,,,,,,,,27,27,,,,,62,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199,11
