,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,ary,ary_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
23,24,4192,9575,,,,,,,,,,,,,,,,,,,,,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,22,,,,,,,45,31,,,,,51,20,808,25,,,,,,,33,14,,,5239,20,,,297,37,,,,,,,49,37,,,,,298,54,,,,,,,,,,,,,,,9,6,,,,,,,20,48,,,,,,,,,,,62,25,,,,,,,,,,,,,,,,,309,27,339,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,34,,,,,,,,,,,,,,,,,,,,,,,,,105,32,,,,,,,,,,,,,1560,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,41,,,,,,,,,,,,,,,,,,,,,,,,,,,41,17,,,,,,,,,,,,,,,,,,,,,4,11,,,,,,,,,,,71,67
24,25,5432,8960,,,,,,,,,,,299,9,,,,,9,2,,,,,,,,,,,,,,,,,,,,,22,14,,,,,31,3,,,,,,,,,20,26,,,,,,,,,,,,,,,238,65,,,,,,,,,,,4792,23,,,722,21,,,,,479,6,19,67,,,,,209,67,,,,,,,,,,,,,,,,,14,4,,,,,75,23,235,3,,,,,,,,,,,,,,,,,330,6,,,,,,,,,155,45,150,46,,,,,,,,,,,,,22,40,,,,,,,,,,,,,16,2,,,,,,,26,8,,,,,,,,,39,2,,,52,3,,,,,,,,,,,,,,,123,37,4,15,25,27,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,10,,,,,37,45,,,,,80,3,,,52,2,,,415,3,,,,,,,,,,,,,34,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,39
25,26,822,8109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3,19,16,,,,,,,,,,,,,,,121,2,,,,,,,157,15,,,15,4,20,28,882,22,,,,,,,40,12,,,2251,48,33,2,355,35,,,,,,,195,11,,,,,522,33,,,,,,,,,,,,,,,,,,,,,,,52,29,,,,,,,,,,,118,16,,,,,,,,,,,,,,,,,395,23,295,31,,,,,,,,,,,,,114,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,17,47,1,118,13,,,,,,,,,,,,,,,,,,,,,253,21,,,,,141,24,,,,,,,751,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,22,,,,,,,,,,,,,,,,,,,,,25,29,,,,,18,30,,,,,,,,,28,23,,,,,,,,,,,,,,,,,,,,,,,635,20
26,27,2392,8017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23,,,,,,,89,22,,,,,,,612,31,,,,,,,39,13,,,4272,25,,,206,45,,,3,18,182,8,69,33,,,,,844,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,21,,,,,,,,,,,,,,,,,279,30,338,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,27,,,157,10,,,,,,,,,,,,,,,,,,,,,242,22,,,,,107,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,23,,,,,,,24,15,,,,,125,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,47
27,28,50381,7781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,37,488,39,,,,,,,,,,,5650,16,,,373,33,,,,,29,19,70,32,,,,,245,60,,,,,,,,,,,,,,,,,,,,,,,141,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,20,73,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,2386,7615,,,,,,,,,,,54,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,29,,,,,,,38,36,,,,,26,26,211,75,,,,,,,,,,,3048,33,11,12,1409,9,,,,,,,74,31,,,,,676,23,,,,,,,,,,,,,,,,,,,,,,,55,27,,,,,,,,,,,39,29,9,11,,,,,,,,,,,,,,,221,35,,,,,,,,,,,,,,,30,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,196,8,,,,,,,,,,,,,,,,,,,,,146,26,,,,,96,32,,,,,,,106,59,,,,,,,,,,,,,,,,,,,,,10,22,,,,,,,,,,,,,143,17,,,,,,,,,,,,,16,16,,,,,,,,,,,,,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,940,15
29,30,2719,7599,,,,,,,,,,,152,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,51,,,,,,,15,57,,,,,11,42,557,34,,,,,,,,,,,4744,24,3,32,228,43,3,19,,,,,80,29,,,,,509,34,,,,,,,,,,,,,,,,,,,,,,,69,24,,,,,,,,,,,25,37,,,,,,,,,,,,,,,,,218,36,,,,,,,,,,,,,,,32,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,44,,,,,,,,,,,,,,,,,,,,,,,,,47,46,,,,,,,,,,,,,419,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,15,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,25
30,31,6819,7530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,11,3643,2,,,,,,,,,,,1773,54,2,42,82,69,,,,,,,106,27,,,,,227,62,,,,,,,,,,,,,,,,,,,,,,,28,42,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,305,28,88,58,,,,,,,,,,,,,10,87,,,,,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,,,,82,48,,,11,34,,,,,,,,,,,,,,,,,,,,,550,11,,,,,25,60,,,,,,,189,46,,,,,,,,,,,,,,,,,,,,,41,12,,,,,,,,,,,,,90,27,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,49
31,32,2398,7448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,14,301,57,,,,,,,,,,,5648,17,1,50,186,47,,,,,,,52,36,,,,,492,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,65,159,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,43,,,,,,,,,,,,,,,,,,,,,,,,,83,34,,,,,,,,,,,,,192,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,38,,,,,,,,,,,,,,,,,,,,,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,11733,7198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,102,,,,,,,,,19,1,1632,57,,,,,,,,,,,,,,,,,407,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,1,,,,,22,39,,,,,,,,,,,,,,,,,3908,3,54,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,,,215,4,,,,,82,9,,,,,9,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,18011,7006,5,6,,,,,,,,,67,18,,,,,,,,,,,,,,,,,,,,,,,,,12,4,,,,,,,27,4,,,,,,,,,13,36,,,,,7,3,69,24,,,,,,,216,72,,,,,,,,,,,3128,30,12,11,625,24,8,14,3,20,,,10,101,,,,,203,69,,,,,,,,,,,,,,,,,,,,,,,38,39,147,4,,,22,15,,,,,30,33,,,,,,,26,12,,,,,,,,,64,82,728,16,,,,,,,,,2,4,,,46,24,,,,,,,,,7,4,,,3,21,,,,,,,,,7,2,,,,,,,33,3,,,,,80,7,,,,,,,,,,,,,38,70,8,12,15,31,,,,,,,,,,,,,,,,,,,,,94,33,,,,,186,19,,,,,,,461,23,,,,,,,,,,,,,,,,,10,8,13,3,13,19,,,,,,,,,,,,,37,46,,,,,25,4,,,,,,,,,,,,,,,47,20,,,,,24,25,,,9,2,,,,,119,12,,,,,,,,,,,8,5,,,,,,,,,,,261,28
34,35,2086,6489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,,,,,,,,,,,,,,,466,42,,,,,,,,,,,388,181,,,1140,13,,,,,,,,,,,,,22,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,69,1056,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,33,,,,,,,1317,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251,12
35,36,1258,6320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,37,,,,,,,769,26,,,,,,,,,,,5477,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,2952,5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33,,,,,,,,,,,,,83,13,468,41,,,,,,,,,,,2916,34,3,34,431,30,,,3,19,,,176,14,,,,,735,22,,,,,,,,,,,,,,,,,,,,,,,10,54,,,,,,,,,,,,,,,,,,,10,20,,,,,,,10,10,300,29,28,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,38,,,135,11,,,,,,,,,,,,,,,,,,,,,,,,,,,75,36,,,,,,,107,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,10,,,,,,,,,,,,,,,,,,,,,35,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,39856,5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,8,,,,,,,,,,,,,,,25,20,,,,,,,87,23,,,,,15,35,350,56,,,,,,,,,,,1618,58,,,1234,11,,,,,,,29,53,,,,,325,51,,,,,,,,,,,,,,,,,,,,,,,90,19,,,,,,,,,,,52,27,,,,,,,,,,,,,,,,,511,19,,,,,,,,,,,,,,,16,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,43,,,,,,,,,,,,,,,,,,,,,82,35,,,,,411,13,,,,,,,499,21,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,31,,,,,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,30
38,39,1917,5382,,,,,,,,,,,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,45,,,,,,,22,43,,,,,175,7,401,51,,,,,,,,,,,2643,39,2,40,232,42,,,2,21,80,13,30,51,,,,,539,31,,,,,,,,,,,,,,,,,,,,,,,76,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,67,,,,,,,,,,,,,,,18,49,,,,,,,,,,,,,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,9,,,12,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,63,,,,,,,,,,,,,,,,,,,,,7,30,,,,,,,,,,,,,36,48,,,,,,,,,,,,,,,,,,,,,13,35,,,,,7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,66
39,40,73664,5135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158,82,,,515,26,,,,,,,,,,,,,3462,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,2281,5082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,38,,,,,,,,,,,,,,,,,,,,,,,,,,,3479,27,,,974,18,,,,,,,,,,,,,282,56,,,,,,,,,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,1269,5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,19,,,,,,,,,,,1617,59,,,,,,,,,,,982,3,,,,,65,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,9209,4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,,,,,,,,,,,,,17,33,355,55,,,,,,,,,,,2538,42,,,111,60,,,,,9,27,85,28,,,,,483,37,,,,,,,,,,,,,,,,,,,,,,,22,45,,,,,,,,,,,8,53,,,,,,,,,,,,,,,,,194,39,102,55,,,,,,,,,,,,,18,50,,,,,,,,,,,,,,,,,,,,,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,32,1,19,73,15,,,,,,,,,,,,,,,,,,,,,152,25,,,,,,,,,,,,,334,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,28,,,,,,,,,,,,,7,20,,,,,,,2,47,,,,,,,,,,,,,,,29,22,,,,,,,,,,,,,,,,,,,,,,,,
43,44,28,4783,,,,,,,,,,,151,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,111,,,,,,,,,,,1504,63,,,321,36,,,,,,,11,91,,,,,389,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,11,,,,,,,,,211,38,1845,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,52,,,,,,,,,,,,,,,,,,,,,93,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,2785,4670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,,,,,,,,,,,,,8,51,149,101,,,,,,,,,,,620,126,3,33,2063,7,,,11,3,,,10,99,,,,,580,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,38,,,,,,,,,,,,,,,,,541,18,37,84,,,,,,,,,,,,,,,,,,,,,9,3,,,,,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,15,,,,,,,,,,,,,,,,,,,,,19,1,,,43,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,52,77
45,46,2921,4658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,75,,,,,,,,,,,,,,,287,59,,,,,,,,,,,3088,32,,,,,,,,,,,,,,,,,128,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,15,,,,,,,,,,,,,58,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,13713,4635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,24,,,,,,,,,,,,,42,23,599,32,,,,,,,,,,,1300,72,,,248,40,,,5,10,,,109,26,,,,,654,27,,,,,,,,,,,,,,,,,,,,,,,37,40,,,,,,,,,,,16,43,,,,,,,,,,,,,3,5,,,313,26,183,42,,,,,,,,,,,,,18,52,,,,,,,,,,,,,,,,,,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,35,,,,,,,,,,,,,,,,,,,,,,,,,62,42,,,,,175,20,,,,,,,336,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,33,,,,,,,,,,,,,,,,,,,,,109,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,37
47,48,483,4552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,53,,,,,,,17,48,,,,,7,54,216,70,,,,,,,,,,,2640,40,3,31,48,95,,,,,,,10,96,,,,,820,20,,,,,,,,,,,,,,,,,,,,,,,10,53,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,72,75,304,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,50,,,10,35,,,,,,,,,,,,,,,,,,,,,26,67,,,,,26,57,,,,,,,118,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,89,,,,,,,,,,,,,,,,,,,,,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,53
48,49,1111,4322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,34,,,,,,,,,,,,,,,652,29,,,,,,,64,8,,,2493,43,,,494,27,,,,,,,,,,,,,188,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,50,30549,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,68,,,,,,,29,39,,,,,9,49,233,67,,,,,,,,,,,2610,41,,,279,39,,,4,16,,,,,,,,,215,65,,,,,,,,,,,,,,,,,,,,,,,40,37,,,,,,,,,,,22,40,,,,,,,,,,,,,,,,,102,59,269,34,,,,,,,,,,,,,75,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,56,,,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,66,,,,,,,,,,,,,,,,,,,,,,,,,,,10,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,40
50,51,188834,4262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,33,,,,,,,,,,,3115,31,,,,,,,,,,,,,,,,,287,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,4001,4144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,151,,,,,,,,,,,2357,44,,,,,,,,,,,2,154,,,,,308,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,24,,,,,,,,,,,,,,,,,168,43,,,,,,,,,,,,,,,36,28,,,,,,,,,,,,,,,,,,,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,77,,,6,40,,,,,,,,,,,,,,,,,,,,,141,28,,,,,,,,,,,,,80,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,80,,,,,,,,,,,,,16,17,,,,,,,,,,,,,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,17
52,53,2399,4085,,,,,,,,,,,29,22,,,,,,,,,,,,,,,17,4,,,,,,,,,,,7,22,,,,,,,,,7,6,,,,,27,15,,,,,,,54,29,,,,,,,193,80,,,,,,,24,15,,,1582,61,14,6,444,29,,,,,18,21,41,44,,,,,223,63,,,,,,,,,,,,,,,,,,,,,,,52,30,,,,,,,,,,,28,34,,,,,,,,,,,,,,,,,184,42,126,49,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,58,,,,,,,,,,,3,8,,,,,,,,,,,,,68,40,,,,,145,23,,,,,12,13,366,32,,,,,,,,,,,,,,,,,,,5,5,11,21,,,,,,,,,,,,,28,53,,,,,,,,,,,,,,,,,,,,,41,21,,,,,23,26,,,,,,,,,116,13,,,,,,,,,,,,,,,,,,,,,,,137,42
