,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,ary,ary_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
23,24,178900,9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,49,,,,,,,48,27,,,,,,,594,30,,,,,,,,,,,5629,17,,,,,,,,,,,,,,,,,244,49,,,,,,,,,,,,,,,,,,,,,,,279,7,,,,,,,,,,,17,40,,,,,,,,,,,,,,,,,108,54,1606,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,60,,,,,,,,,,,,,,,,,,,,,,,,,74,37,,,,,,,,,,,,,452,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,4192,9111,,,,,,,,,,,,,,,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,16,,,,,,,42,29,,,,,26,24,917,21,,,,,,,21,14,,,4799,23,,,264,37,,,,,,,52,35,,,,,270,47,,,,,,,,,,,,,,,4,9,,,,,,,18,50,,,,,,,,,,,42,22,,,,,,,,,,,,,,,,,306,23,402,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,32,,,,,,,,,,,,,,,,,,,,,,,,,95,35,,,,,,,,,,,,,1517,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,45,,,,,,,,,,,,,,,,,,,,,,,,,,,65,12,,,,,,,,,,,,,,,,,,,,,9,5,,,,,,,,,,,80,61
25,26,2719,7992,,,,,,,,,,,94,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,57,,,,,,,2,81,,,,,13,36,561,31,,,,,,,,,,,5301,18,1,50,250,38,9,16,,,,,35,40,,,,,522,22,,,,,,,,,,,,,,,,,,,,,,,71,24,,,,,,,,,,,19,38,,,,,,,,,,,,,,,,,216,33,,,,,,,,,,,,,,,38,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,34,,,,,,,,,,,,,,,,,,,,,,,,,58,43,,,,,,,,,,,,,309,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,39,,,,,,,,,,,,,,,,,,,,,,,,,,,21,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,25
26,27,2392,7402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,25,,,,,,,101,17,,,,,,,767,25,,,,,,,35,12,,,4041,27,,,153,51,,,5,15,226,8,47,37,,,,,498,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,24,,,,,,,,,,,,,,,,,244,29,429,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,21,,,38,16,,,,,,,,,,,,,,,,,,,,,270,20,,,,,91,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,13,,,,,,,16,17,,,,,74,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,48
27,28,18011,7045,5,7,,,,,,,,,47,20,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,15,5,,,,,,,,,21,29,,,,,13,2,58,24,,,,,,,239,66,,,,,,,,,,,3083,29,4,33,611,26,9,17,3,21,,,17,69,,,,,237,50,,,,,,,,,,,,,,,,,,,,,,,32,39,94,4,,,12,15,,,,,24,34,,,,,,,27,14,,,,,,,,,95,58,785,15,,,,,,,,,6,4,,,37,25,,,,,,,,,7,3,,,3,20,,,,,,,,,7,2,,,,,,,49,3,,,,,24,8,,,,,,,,,,,,,42,58,3,15,10,35,,,,,,,,,,,,,,,,,,,,,177,25,,,,,260,17,,,,,,,499,20,,,,,,,,,,,,,,,,,12,8,17,3,14,21,,,,,,,,,,,,,22,51,,,,,8,6,,,,,,,,,,,,,,,76,17,,,,,29,26,,,4,2,,,,,101,14,,,,,,,,,,,5,10,,,,,,,,,,,197,33
28,29,2386,6706,,,,,,,,,,,45,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,35,,,,,,,16,46,,,,,12,40,166,82,,,,,,,,,,,2820,34,4,30,1525,9,,,,,,,53,33,,,,,349,37,,,,,,,,,,,,,,,,,,,,,,,32,38,,,,,,,,,,,31,29,4,11,,,,,,,,,,,,,,,184,39,,,,,,,,,,,,,,,25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,7,,,,,,,,,,,,,,,,,,,,,110,31,,,,,83,34,,,,,,,107,59,,,,,,,,,,,,,,,,,,,,,8,27,,,,,,,,,,,,,97,20,,,,,,,,,,,,,17,17,,,,,,,,,,,,,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,892,15
29,30,822,6524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,25,13,,,,,,,,,,,,,,,24,21,,,,,,,139,13,,,10,5,13,34,703,27,,,,,,,14,16,,,2014,47,6,15,335,33,,,,,,,122,22,,,,,454,28,,,,,,,,,,,,,,,,,,,,,,,18,49,,,,,,,,,,,76,16,,,,,,,,,,,,,,,,,369,20,230,35,,,,,,,,,,,,,61,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,20,12,7,35,18,,,,,,,,,,,,,,,,,,,,,137,27,,,,,155,22,,,,,,,452,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,25,,,,,,,,,,,,,,,,,,,,,16,37,,,,,2,59,,,,,,,,,13,26,,,,,,,,,,,,,,,,,,,,,,,774,16
30,31,6819,6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,16,3195,2,,,,,,,,,,,1555,61,17,3,55,87,,,,,,,36,38,,,,,354,36,,,,,,,,,,,,,,,,,,,,,,,24,41,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,206,36,106,55,,,,,,,,,,,,,11,57,,,,,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,60,49,,,8,37,,,,,,,,,,,,,,,,,,,,,385,13,,,,,22,57,,,,,,,201,44,,,,,,,,,,,,,,,,,,,,,26,14,,,,,,,,,,,,,49,33,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,50
31,32,2398,6381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,35,301,57,,,,,,,,,,,4970,19,5,21,149,52,,,,,,,34,42,,,,,333,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,87,172,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,51,,,,,,,,,,,,,,,,,,,,,,,,,77,36,,,,,,,,,,,,,169,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,53,,,,,,,,,,,,,,,,,,,,,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,50381,6301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,33,423,41,,,,,,,,,,,4695,25,,,292,36,,,,,40,16,76,28,,,,,160,69,,,,,,,,,,,,,,,,,,,,,,,86,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,24,55,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,2952,5713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,3,,,,,,,,,,,,,48,14,462,38,,,,,,,,,,,2848,33,3,37,636,25,,,13,5,,,136,18,,,,,639,18,,,,,,,,,,,,,,,,,,,,,,,13,54,,,,,,,,,,,,,,,,,,,11,19,,,,,,,7,11,254,28,31,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,44,,,64,10,,,,,,,,,,,,,,,,,,,,,,,,,,,71,37,,,,,,,127,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,12,,,,,,,,,,,,,,,,,,,,,37,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,35,11733,5692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,108,,,,,,,,,5,2,1387,66,,,,,,,,,,,,,,,,,236,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,2,,,,,12,45,,,,,,,,,,,,,,,,,3319,3,68,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,,,,,,,,77,5,,,,,55,9,,,,,3,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,1258,5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,36,,,,,,,741,26,,,,,,,,,,,4727,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,28,5433,,,,,,,,,,,155,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,88,,,,,,,,,,,1760,58,,,706,23,,,,,,,21,60,,,,,132,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,,,,,,,,,163,41,2132,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,50,,,,,,,,,,,,,,,,,,,,,113,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,39856,5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,8,,,,,,,,,,,,,,,23,23,,,,,,,57,25,,,,,7,54,338,51,,,,,,,,,,,1406,65,,,1188,14,,,,,,,22,59,,,,,337,38,,,,,,,,,,,,,,,,,,,,,,,94,15,,,,,,,,,,,34,26,,,,,,,,,,,,,,,,,469,18,,,,,,,,,,,,,,,15,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,,,,,,,,,,,,,,,,,,,,100,34,,,,,363,12,,,,,,,488,22,,,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,32,,,,,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,34
38,39,2785,5075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,2,,,,,,,,,,,,,3,77,138,90,,,,,,,,,,,539,140,7,12,2632,4,,,14,4,,,12,88,,,,,511,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,39,,,,,,,,,,,,,,,,,548,12,31,88,,,,,,,,,,,,,,,,,,,,,11,4,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,14,,,,,,,,,,,,,,,,,,,,,8,1,,,59,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,,,,,,,,,,,,,,,64,70
39,40,2921,4896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,40,,,,,,,,,,,,,,,257,61,,,,,,,,,,,3456,28,,,,,,,,,,,,,,,,,111,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817,14,,,,,,,,,,,,,38,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,2407,4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,222,,,,,,,,,,,4633,26,,,57,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,1917,4682,,,,,,,,,,,16,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,38,,,,,,,17,43,,,,,56,12,347,48,,,,,,,,,,,2557,40,6,17,187,45,,,3,19,91,14,26,50,,,,,393,30,,,,,,,,,,,,,,,,,,,,,,,71,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,57,,,,,,,,,,,,,,,17,44,,,,,,,,,,,,,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,8,,,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,56,,,,,,,,,,,,,,,,,,,,,15,20,,,,,,,,,,,,,50,32,,,,,,,,,,,,,,,,,,,,,28,28,,,,,14,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,51
42,43,2281,4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,2919,32,,,942,19,,,,,,,,,,,,,283,45,,,,,,,,,,,,,,,,,,,,,,,36,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,2399,4459,,,,,,,,,,,62,19,,,,,,,,,,,,,,,18,5,,,,,,,,,,,6,22,,,,,,,,,4,7,,,,,62,6,,,,,,,42,28,,,,,,,176,78,,,,,,,25,13,,,1600,60,5,22,490,29,,,,,24,19,18,67,,,,,187,59,,,,,,,,,,,,,,,,,,,,,,,61,26,,,,,,,,,,,29,31,,,,,,,,,,,,,,,,,194,38,175,41,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,45,,,,,,,,,,,2,8,,,,,,,,,,,,,67,38,,,,,166,21,,,,,22,13,352,28,,,,,,,,,,,,,,,,,,,4,6,33,11,,,,,,,,,,,,,14,62,,,,,,,,,,,,,,,,,,,,,112,15,,,,,25,29,,,,,,,,,255,9,,,,,,,,,,,,,,,,,,,,,,,159,40
44,45,1111,4365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,,,,,,,,,,,,,,,465,36,,,,,,,75,7,,,2649,38,,,487,30,,,,,,,,,,,,,138,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,2086,4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,18,,,,,,,,,,,,,,,350,46,,,,,,,,,,,337,181,,,543,27,,,,,,,,,,,,,25,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,77,576,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,30,,,,,,,686,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294,11
46,47,483,4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,43,,,,,,,35,33,,,,,6,57,120,101,,,,,,,,,,,2778,36,5,19,65,78,,,,,,,18,66,,,,,205,56,,,,,,,,,,,,,,,,,,,,,,,18,48,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,,87,66,358,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,66,,,16,29,,,,,,,,,,,,,,,,,,,,,17,83,,,,,27,52,,,,,,,84,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,74,,,,,,,,,,,,,,,,,,,,,34,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,56
47,48,13713,3983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,28,,,,,,,,,,,,,34,17,538,33,,,,,,,,,,,1299,70,,,206,42,,,9,9,,,63,29,,,,,368,35,,,,,,,,,,,,,,,,,,,,,,,72,22,,,,,,,,,,,7,52,,,,,,,,,,,,,3,8,,,255,27,133,47,,,,,,,,,,,,,21,39,,,,,,,,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,33,,,,,,,,,,,,,,,,,,,,,,,,,104,32,,,,,210,18,,,,,,,235,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,43,,,,,,,,,,,,,,,,,,,,,63,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,32
48,49,9209,3976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,51,,,,,,,,,,,,,29,22,280,59,,,,,,,,,,,2256,42,,,109,61,,,,,9,25,83,27,,,,,228,52,,,,,,,,,,,,,,,,,,,,,,,30,40,,,,,,,,,,,22,36,,,,,,,,,,,,,,,,,129,49,81,61,,,,,,,,,,,,,14,51,,,,,,,,,,,,,,,,,,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,30,2,16,30,22,,,,,,,,,,,,,,,,,,,,,132,29,,,,,,,,,,,,,293,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,31,,,,,,,,,,,,,18,16,,,,,,,17,36,,,,,,,,,,,,,,,25,22,,,,,,,,,,,,,,,,,,,,,,,,
49,50,4001,3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,127,,,,,,,,,,,2195,45,,,,,,,,,,,7,119,,,,,308,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,21,,,,,,,,,,,,,,,,,208,35,,,,,,,,,,,,,,,19,41,,,,,,,,,,,,,,,,,,,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,88,,,8,36,,,,,,,,,,,,,,,,,,,,,136,28,,,,,,,,,,,,,89,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,82,,,,,,,,,,,,,27,14,,,,,,,,,,,,,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,18
50,51,36218,3792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,60,,,,,,,26,38,,,,,8,50,624,28,,,,,,,,,,,1926,52,,,56,85,,,,,,,35,41,,,,,176,63,,,,,,,,,,,,,,,,,,,,,,,36,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,98,570,19,,,,,,,,,,,,,10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,50,,,15,31,,,,,,,,,,,,,,,,,,,,,43,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,49,,,,,,,,,,,,,,,,,,,,,16,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,45
51,52,188834,3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,34,,,,,,,,,,,2617,39,,,,,,,,,,,,,,,,,258,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,1269,3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,19,,,,,,,,,,,1281,71,,,,,,,,,,,596,4,,,,,72,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
