bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
2243,18927,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,11,,,,,,,,,,,,,,,9,39,,,,,,,,,,,,,,,4749,2,,,,,,,,,6648,18,,,,,,,,,,,,,,,1804,7,,,,,,,,,,,,,,,,,,,,,,,,,151,9,,,,,201,8,,,,,,,,,,,,,,,559,17,181,39,,,,,,,,,,,,,10,52,,,,,,,,,,,,,,,74,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,6,,,,,,,,,,,,,,,,,,,,,,,,,930,6,,,,,639,9,,,24,10,1214,14,,,,,,,3,6,,,,,,,,,,,81,5,,,,,668,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,40
25821,17261,12,,,,,,,,,,,388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2770,9,,,,,,,,,1109,84,7,18,1357,13,,,,,,,,,,,4087,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408,6
320,17190,13,,,,,,,,,,,142,9,,,,,16,3,,,,,,,,,14,1,,,76,9,,,,,,,,,15,3,,,,,51,6,,,,,,,85,22,,,9,4,42,22,1286,19,,,,,404,3,,,6762,17,16,3,1183,15,19,10,,,35,13,222,8,,,1318,10,,,,,,,7,2,,,8,2,,,7,4,,,88,19,46,6,,,,,,,,,201,7,,,,,292,4,,,,,,,10,4,252,36,459,23,,,,,11,3,,,,,10,3,23,23,,,,,,,5,7,,,,,,,31,10,,,,,,,,,,,8,5,,,,,92,3,,,,,,,,,,,,,832,7,7,10,59,16,,,,,,,8,3,,,,,,,,,,,,,965,5,,,,,252,19,,,100,6,1042,16,,,,,,,,,5,2,,,,,,,68,9,82,4,,,,,,,,,,,86,25,,,,,27,4,,,5,4,,,25,12,,,,,34,13,,,6,1,50,14,,,,,,,,,22,13,,,,,,,,,,,,,,,,,,,,,,,270,20
1294,16993,14,,,,,,,,,,,38,12,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,26,,,,,,,,,,,,,46,18,1999,12,,,,,,,,,6827,16,8,10,903,20,,,,,,,136,18,,,3619,3,,,,,,,,,,,,,6,4,,,,,141,11,,,,,,,,,,,104,20,,,,,46,13,,,,,6,2,,,1206,6,,,,,,,,,,,,,,,17,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,,,,,,,,,,,473,13,,,36,25,,,,,,,6,4,,,,,,,,,,,,,65,38,,,,,,,,,,,876,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,13,,,,,,,,,,,,,64,9,,,,,21,21,,,,,16,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,30
13,16145,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,7,,,,,,,156,13,,,11,2,55,16,1147,22,,,,,16,13,,,7636,13,10,9,1454,12,,,7,7,,,,,9,2,779,23,,,,,,,,,,,1,4,,,,,,,580,4,,,,,,,,,,,156,12,,,,,,,,,,,,,,,387,28,1200,13,,,,,,,,,,,,,97,9,,,,,,,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,119,20,2,48,23,,,,,,,,,,,,,,,,,,,,,226,26,,,,,432,11,,,41,9,975,17,,,,,,,,,,,,,,,,,26,14,59,6,,,,,74,6,,,,,105,18,,,,,,,,,,,,,,,,,,,72,7,,,,,,,,,,,,,,,21,14,,,,,,,,,,,,,,,,,,,,,,,295,19
181,15933,16,7,5,,,,,,,,,147,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,19,,,,,,,,,,,,,132,9,1832,14,,,,,,,,,7994,12,,,1577,10,,,11,3,,,71,30,,,876,19,,,,,,,,,,,,,,,,,,,98,17,,,,,297,4,,,,,100,21,,,,,,,,,,,,,,,252,35,149,44,,,,,,,,,,,,,,,,,,,,,7,3,,,,,,,37,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,15,,,70,13,,,,,,,,,,,,,,,,,,,,,317,19,,,,,145,27,,,,,861,19,,,,,,,,,,,,,220,2,,,,,,,,,2,4,,,,,,,182,10,,,,,,,,,,,,,14,14,,,,,28,18,,,,,27,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,34
2425,15380,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,,,,,34,11,,,,,,,70,23,,,,,92,10,1160,21,,,,,,,,,4304,24,3,37,1107,17,,,7,9,90,11,216,9,,,904,18,,,,,,,,,,,,,,,,,,,103,16,,,,,,,,,,,150,13,,,,,,,,,,,,,,,757,12,701,18,,,,,,,,,,,,,13,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,21,,,,,,,,,,,,,,,,,,,,,,,,,589,9,,,,,855,5,,,186,3,3235,6,,,,,,,,,,,,,,,,,84,7,,,,,,,,,,,,,112,17,,,,,8,7,,,,,,,,,,,,,,,,,,,141,7,,,,,,,,,29,12,,,,,,,,,,,,,,,,,,,,,,,192,25
50381,13389,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,19,,,,,,,,,,,10720,9,,,680,23,,,,,12,19,205,10,,,361,43,,,,,,,,,,,,,,,,,,,119,12,,,,,,,,,,,,,,,,,,,,,,,,,,,732,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,12651,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,6,,,,,,,,,,,,,,,,,,,,,,,377,6,,,,,,,3036,8,,,,,,,,,4336,23,4,28,246,43,,,,,645,4,,,,,393,41,,,,,,,,,,,,,,,,,,,,,,,,,169,8,,,,,183,10,,,,,,,,,,,,,,,392,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,920,5,,,,,,,,,,,,,,,,,,,,,,,,,916,7,,,,,,,,,,,129,58,,,,,,,,,,,,,11,7,,,143,2,,,,,5,3,,,6,2,,,491,5,,,,,,,,,,,,,,,,,,,38,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,70
27443,12162,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,25,,,,,,,53,28,,,7,7,31,24,683,36,,,,,,,,,581,129,7,19,536,28,18,11,,,,,108,24,,,403,40,,,,,,,,,,,,,,,,,,,,,,,,,69,12,,,,,,,,,,,,,,,,,,,,,307,31,2505,6,,,,,,,,,,,,,1938,1,,,,,,,,,,,,,,,,,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,26,,,,,,,,,,,,,,,,,,,,,,,,,247,23,,,,,294,17,,,,,653,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,5,,,,,,,,,,,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282,2
811,11939,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,10,,,,,,,7,59,,,,,,,1041,24,,,,,,,,,3377,33,2,42,1609,9,,,,,,,122,20,,,1322,9,,,,,,,,,,,,,,,,,,,628,3,,,,,,,,,,,149,14,,,,,,,,,,,,,,,64,86,361,27,,,,,,,,,,,,,247,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,4,,,25,30,,,,,,,,,,,,,,,,,,,,,306,20,,,,,709,7,,,84,7,298,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,11
5072,10623,22,,,,,,,,,,,8,19,,,,,,,,,,,,,,,,,,,16,17,,,,,124,2,,,,,,,,,6,59,,,,,,,,,,,,,175,7,520,42,,,,,,,,,7258,14,2,45,86,69,,,,,,,,,,,380,42,,,,,,,,,,,,,,,19,3,,,,,619,2,,,,,,,,,,,,,,,158,8,,,,,,,,,94,71,267,31,,,,,,,,,,,,,22,25,,,,,,,,,,,,,,,,,,,,,,,7,1,,,11,3,,,424,2,,,,,,,,,,,,,,,37,64,7,12,96,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,63,,,,,,,,,,,,,,,13,2,,,,,,,,,,,,,,,42,40,,,,,92,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,80
3886,10053,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,4,,,,,,,,,,,,,,,20,21,,,,,,,207,10,,,,,82,11,3860,4,,,,,,,,,27,851,8,12,422,32,13,14,,,69,12,174,14,,,531,36,,,,,6,3,,,,,,,,,,,,,18,39,,,,,,,,,,,930,2,,,,,,,,,,,,,,,1059,7,128,48,,,,,,,,,,,,,17,32,,,,,,,,,4,2,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,44,8,8,112,9,,,,,,,,,,,,,,,,,,,,,272,22,,,,,902,3,,,224,2,280,35,,,,,,,,,,,,,,,,,104,4,16,14,,,,,2,13,,,,,67,28,,,,,,,,,,,,,,,,,,,62,10,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,49
2392,9539,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,29,,,,,,,97,17,,,,,,,844,28,,,,,20,11,,,5523,21,,,296,37,,,5,12,121,8,49,35,,,963,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,27,,,,,,,,,,,,,,,404,26,231,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,18,,,52,21,,,,,,,,,,,,,,,,,,,,,236,25,,,,,114,28,,,,,,,,,,,,,,,,,,,,,,,10,19,,,,,,,16,9,,,,,87,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39
4815,9476,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9476,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,9211,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,37,,,,,,,784,31,,,,,,,,,8369,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
