bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
463,23397,11,,,4,3,,,,,,,,,,,,,,,7,5,,,,,,,12,15,,,,,,,,,6,5,,,,,30,12,,,,,,,222,9,,,,,59,15,1929,13,,,,,,,,,12496,9,1,40,,,8,16,2,12,,,152,14,,,,,,,,,,,,,,,,,,,,,,,84,21,,,,,17,14,,,,,59,24,,,,,91,10,,,,,,,,,852,9,2652,4,,,,,,,,,,,,,67,12,,,,,,,2,9,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,18,5,9,35,27,,,,,,,,,,,,,,,,,414,14,,,,,1007,3,,,,,1608,10,,,,,,,,,,,,,,,,,,,15,11,,,,,14,10,,,,,150,14,,,,,,,,,,,,,65,8,,,,,41,23,,,,,62,9,,,,,,,,,30,11,,,,,,,,,,,,,,,,,,,,,866,8
2243,17601,12,,,,,,,,,,,,,,,,,,,,,,,,,,,38,10,,,,,,,,,,,,,,,8,45,,,,,,,,,,,,,,,4212,3,,,,,,,,,6101,17,,,,,,,,,,,,,,,1674,9,,,,,,,,,,,,,,,,,,,,,,,,,83,9,,,,,103,17,,,,,,,,,,,,,,,570,20,176,37,,,,,,,,,,,,,9,52,,,,,,,,,,,,,,,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424,1,,,,,,,,,,,,,,,,,,,,,1144,4,,,,,592,7,,,27,10,897,17,,,,,,,4,5,,,,,,,,,,,112,3,,,,,338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,55
2425,16882,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,14,30,,,,,,,57,19,,,,,86,11,1093,19,,,,,,,,,4886,19,3,29,1245,16,,,8,5,100,9,168,12,,,3039,4,,,,,,,,,,,,,,,,,,,111,12,,,,,,,,,,,114,14,,,,,,,,,,,,,,,657,15,733,16,,,,,,,,,,,,,14,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,20,,,,,,,,,,,,,,,,,,,,,230,23,,,,,540,8,,,141,4,3027,4,,,,,,,,,,,,,,,,,62,6,,,,,,,,,,,,,87,23,,,,,4,8,,,,,,,,,,,,,,,,,,,53,11,,,,,,,,,17,12,,,,,,,,,,,,,,,,,,,,,150,28
13,15478,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,13,,,,,,,59,17,,,2,7,47,19,1017,22,,,,,9,11,,,7649,14,4,22,1568,11,,,5,9,,,,,3,2,432,29,,,,,,,,,,,,,,,,,,,633,3,,,,,,,,,,,107,15,,,,,,,,,,,,,,,429,23,1447,11,,,,,,,,,,,,,94,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,135,10,4,62,15,,,,,,,,,,,,,,,,,180,27,,,,,265,15,,,27,9,741,19,,,,,,,,,,,,,,,,,16,15,37,9,,,,,48,6,,,,,129,18,,,,,,,,,,,,,,,,,,,38,24,,,,,,,,,,,,,,,10,16,,,,,,,,,,,,,,,,,,,,,378,17
320,15349,15,,,,,,,,,,,149,8,,,,,,,,,,,,,,,83,9,,,,,,,,,10,3,,,,,52,4,,,,,,,74,14,,,4,5,38,23,909,25,,,,,191,5,,,6466,16,15,3,1370,14,24,12,,,32,15,163,13,,,1220,12,,,,,,,5,2,,,4,2,,,4,4,,,74,23,50,4,,,,,,,,,167,8,,,,,372,4,,,,,,,7,6,210,42,399,23,,,,,8,4,,,,,20,2,29,26,,,,,,,5,4,,,,,,,24,9,,,,,,,,,9,3,,,,,110,3,,,,,,,,,,,,,769,7,19,2,59,16,,,,,,,,,,,,,,,,,422,13,,,,,140,27,,,95,6,863,18,,,,,,,,,7,3,,,,,,,39,10,85,5,,,,,,,,,,,81,24,,,,,9,5,,,8,4,,,30,9,,,,,117,12,,,10,1,30,14,,,,,,,,,42,10,,,,,,,,,,,,,,,,,,,,,227,23
181,15218,16,7,4,,,,,,,,,222,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,,,,,,,,,,,,,130,7,1573,15,,,,,,,,,7973,13,,,1548,12,,,9,3,,,100,24,,,773,20,,,,,,,,,,,,,,,,,,,100,15,,,,,200,4,,,,,120,13,,,,,,,,,,,,,,,191,44,146,44,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,13,,,50,19,,,,,,,,,,,,,,,,,215,26,,,,,164,23,,,,,613,21,,,,,,,,,,,,,104,3,,,,,,,,,,,,,,,,,181,13,,,,,,,,,,,,,24,10,,,,,111,13,,,,,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,25
50381,15083,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,17,,,,,,,,,,,13067,7,,,,,,,,,13,18,507,5,,,168,59,,,,,,,,,,,,,,,,,,,103,14,,,,,,,,,,,,,,,,,,,,,,,,,,,803,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,31,,,,,,,,,,,,,,,,,,,,,,,,,,,226,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25821,13447,18,,,,,,,,,,,143,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604,4,,,,,,,,,1112,82,9,9,1106,18,,,,,,,,,,,3766,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2614,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063,5,,,,,,,,,,,,,,,,,,,,,,,,,,,30,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443,12308,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,24,,,,,,,58,18,,,5,4,33,24,934,24,,,,,,,,,623,124,8,11,631,26,42,7,,,,,70,27,,,401,32,,,,,,,,,,,,,,,,,,,,,,,,,55,11,,,,,,,,,,,,,,,,,,,,,402,25,2091,7,,,,,,,,,,,,,2126,1,,,,,,,,,,,,,,,,,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,159,26,,,,,,,,,,,,,,,,,,,,,272,20,,,,,241,17,,,,,952,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138,1
2719,11422,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,76,,,,,,,11,41,,,,,19,29,587,38,,,,,,,,,8918,10,4,27,431,30,,,,,,,30,41,,,614,24,,,,,,,,,,,,,,,,,,,99,16,,,,,,,,,,,23,33,,,,,,,,,,,,,,,208,43,,,,,,,,,,,,,,,18,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,52,,,,,,,,,,,,,,,,,,,,,38,55,,,,,,,,,,,151,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,46,,,,,,,,,,,,,,,,,,,,,,,,,4,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,24
811,10571,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,5,,,,,,,13,36,,,,,,,963,23,,,,,,,,,3527,31,,,1865,8,,,,,,,92,26,,,689,22,,,,,,,,,,,,,3,5,,,,,556,4,,,,,,,,,,,70,23,,,,,,,,,,,,,,,83,75,214,33,,,,,,,,,,,,,227,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,6,,,44,23,,,,,,,,,,,,,,,,,339,16,,,,,494,9,,,74,7,389,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,10055,22,,,,,,,,,,,3,21,,,,,,,,,,,,,,,10,17,,,,,84,2,,,,,,,,,32,10,,,,,,,,,,,,,114,9,440,46,,,,,,,,,7108,15,3,31,126,56,,,,,,,,,,,283,44,,,,,,,,,,,,,,,7,2,,,,,428,2,,,,,,,,,,,,,,,218,8,,,,,,,,,94,70,484,21,,,,,,,,,,,,,23,30,,,,,,,,,,,,,,,,,,,,,11,1,,,28,2,,,99,2,,,,,,,,,,,,,,,62,58,4,11,118,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,46,,,,,,,,,,,,,,,10,2,,,,,,,,,,,,,,,23,55,,,,,53,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,56
2136,9659,23,,,,,,,,,,,,,,,,,,,,,,,,,,,127,7,,,,,,,,,,,,,,,,,,,,,,,283,7,,,,,,,2302,11,,,,,,,,,2848,38,10,7,170,49,,,,,517,4,,,,,226,47,,,,,,,,,,,,,,,,,,,,,,,,,129,6,,,,,167,9,,,,,,,,,,,,,,,363,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,,,,,,,,,,,,,,,,,,,,,1067,4,,,,,,,,,,,,,,,,,,,,,823,6,,,,,,,,,,,77,71,,,,,,,,,,,,,16,7,,,103,2,,,,,,,,,4,3,,,332,6,,,,,,,,,,,,,,,,,,,53,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,88
2392,9015,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,28,,,,,,,84,13,,,,,,,647,35,,,,,,,,,4146,25,,,308,34,,,7,7,134,8,20,57,,,1971,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,30,,,,,,,,,,,,,,,345,30,282,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,21,,,47,21,,,,,,,,,,,,,,,,,226,24,,,,,114,29,,,,,,,,,,,,,,,,,,,,,,,8,24,,,,,,,21,9,,,,,319,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,43
28,8905,25,,,,,,,,,,,273,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,66,,,,,,,,,2221,49,,,2595,4,,,,,,,26,43,,,198,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,12,,,,,,,,,268,35,2878,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,42,,,,,,,,,,,,,,,,,,,67,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,8499,26,,,,,,,,,,,,,,,,,,,,,,,,,,,195,5,,,,,,,,,,,,,,,21,23,,,,,,,,,,,,,63,14,3462,5,,,,,,,,,19,942,1,44,294,36,35,9,,,61,12,130,18,,,374,35,,,,,1,4,,,,,,,,,,,,,17,39,,,,,,,,,,,633,2,,,,,,,,,,,,,,,734,13,107,48,,,,,,,,,,,,,8,53,,,,,,,,,4,2,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,30,2,14,117,9,,,,,,,,,,,,,,,,,266,21,,,,,792,5,,,149,3,183,41,,,,,,,,,,,,,,,,,56,9,19,10,,,,,7,12,,,,,57,30,,,,,,,,,,,,,,,,,,,482,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,42
2952,8489,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,8,,,,,,,,,,,,,128,8,696,32,,,,,,,,,4202,24,5,20,712,25,,,5,10,,,188,9,,,1215,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,,,,,,,,,539,21,28,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,22,,,57,17,,,,,,,,,,,,,,,,,,,,,,,115,28,,,,,130,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
