,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
25,26,6819,7152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,21,4000,3,,,,,,,,,1400,62,2,38,98,62,,,,,,,23,46,,,387,39,,,,,,,,,,,,,,,,,,,,,22,34,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,139,44,82,57,,,,,,,,,,,,,9,53,,,,,,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,76,48,,,18,30,,,,,,,,,,,,,,,,,,,,,504,11,,,,,30,48,,,,,,,130,52,,,,,,,,,,,,,,,,,,,,,14,16,,,,,,,,,,,,,84,22,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,55
26,27,2952,7026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,1,,,,,,,,,,,,,101,11,749,32,,,,,,,,,2946,30,3,30,993,21,,,2,14,,,114,21,,,722,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,,,,,,,2,9,336,24,24,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,27,,,69,11,,,,,,,,,,,,,,,,,,,,,,,,,,,79,36,,,,,,,158,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,2719,6980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,,,,,,,18,38,,,,,31,27,628,39,,,,,,,,,4438,19,4,23,321,36,3,20,,,,,33,37,,,584,24,,,,,,,,,,,,,,,,,,,,,76,23,,,,,,,,,,,16,40,,,,,,,,,,,,,,,,,300,26,,,,,,,,,,,,,,,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,43,,,,,,,,,,,,,,,,,,,,,,,,,46,41,,,,,,,,,,,,,169,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,40,,,,,,,,,,,,,,,,,,,,,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,26
28,29,822,6598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,,,,,,,,,,,,,,,15,26,,,,,,,53,21,,,5,8,24,32,652,38,,,,,21,12,,,2591,34,2,36,449,30,,,,,,,85,25,,,385,40,,,,,,,,,,,,,,,,,,,,,20,38,,,,,,,,,,,63,19,,,,,,,,,,,,,,,,,232,32,298,25,,,,,,,,,,,,,30,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,23,3,12,35,23,,,,,,,,,,,,,,,,,,,,,227,22,,,,,123,28,,,,,,,662,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,14,,,,,,,,,,,,,,,,,,,,,,,279,22
29,30,2921,6221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,57,,,,,,,,,,,,,,,340,54,,,,,,,,,4104,21,,,,,,,,,,,,,,,159,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240,11,,,,,,,,,,,,,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,31,2392,6142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,24,,,,,,,117,12,,,,,,,663,36,,,,,18,13,,,2980,28,,,216,44,,,2,13,148,9,39,34,,,502,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,32,,,,,,,,,,,,,,,,,281,28,250,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,24,,,50,15,,,,,,,,,,,,,,,,,,,,,396,13,,,,,93,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,,,,,,,6,13,,,,,69,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,47
31,32,2386,6005,,,,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,35,,,,,,,26,32,,,,,15,37,222,73,,,,,,,,,2259,42,,,1895,8,,,,,,,52,29,,,439,33,,,,,,,,,,,,,,,,,,,,,41,28,,,,,,,,,,,32,27,,,,,,,,,,,,,,,,,153,42,,,,,,,,,,,,,,,25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,71,10,,,,,,,,,,,,,,,,,,,,,45,42,,,,,84,34,,,,,,,8,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,27,,,,,,,,,,,,,24,11,,,,,,,,,,,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,511,15
32,33,39856,5954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,8,,,,,,,,,,,,,,,43,7,,,,,,,43,24,,,,,38,23,475,45,,,,,,,,,1581,54,,,1377,14,,,,,,,7,95,,,597,23,,,,,,,,,,,,,,,,,,,,,101,16,,,,,,,,,,,49,25,,,,,,,,,,,,,,,,,562,12,,,,,,,,,,,,,,,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,,,,,,,,,,,,,,,,,,,,,143,27,,,,,,,,,,,,,700,16,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,35
33,34,18011,5928,,,,,,,,,,,34,14,,,,,,,,,,,,,,,,,5,5,,,,,,,20,4,,,,,,,,,6,48,,,,,,,33,27,,,,,,,170,93,,,,,,,,,2722,32,9,7,583,26,10,18,2,16,,,6,102,,,106,90,,,,,,,,,,,,,,,,,,,,,35,31,113,4,,,5,15,,,,,20,35,,,,,,,9,17,,,,,,,,,58,88,614,18,,,,,,,,,2,3,,,39,10,,,,,,,,,3,4,,,,,,,,,,,2,2,,,,,,,19,3,,,,,8,10,,,,,,,,,,,,,46,59,3,14,4,44,,,,,,,,,,,,,,,,,,,,,54,36,,,,,577,8,,,,,,,446,22,,,,,,,,,,,,,,,,,3,9,2,6,19,14,,,,,,,,,,,,,13,71,,,,,5,6,,,,,,,,,,,,,18,23,,,,,9,33,,,7,2,,,,,87,10,,,,,,,,,,,2,10,,,,,,,,,,,,
34,35,1917,5639,,,,,,,,,,,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,23,,,,,,,12,51,,,,,333,2,329,56,,,,,,,,,2961,29,4,19,273,39,,,3,10,121,10,22,49,,,392,36,,,,,,,,,,,,,,,,,,,,,81,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,61,,,,,,,,,,,,,,,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,8,,,23,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,50,,,,,,,,,,,,,,,,,,,,,6,29,,,,,,,,,,,,,47,35,,,,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,40
35,36,5432,5229,,,,,,,,,,,103,9,,,10,2,,,,,,,,,,,,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,67,,,,,,,,,2059,45,,,1128,17,,,,,180,7,16,58,,,172,60,,,,,,,,,,,,,,,7,4,,,,,115,14,158,3,,,,,,,,,,,,,,,,,156,10,,,,,,,,,161,40,103,52,,,,,,,,,,,,,17,31,,,,,,,,,,,,,,,,,,,14,10,,,,,,,,,12,6,,,9,3,,,,,,,,,,,,,,,116,37,4,11,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,57,,,,,47,3,,,25,3,,,228,5,,,,,,,,,,,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,51
36,37,2407,4973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,229,,,,,,,,,4853,18,,,77,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,38,2785,4768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,4,,,,,,,,,,,,,14,41,202,80,,,,,,,,,503,139,,,2074,6,,,5,8,,,14,61,,,554,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,15,37,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,9,,,,,,,,,,,,,,,,,,,,,4,1,,,24,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,19,84
38,39,11733,4766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,91,,,,,,,9,1,1201,75,,,,,,,,,,,,,,,280,47,,,,,,,,,,,,,,,,,,,,,,,,,,,372,1,,,,,15,41,,,,,,,,,,,,,,,,,2566,3,38,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,,,,,,,,65,3,,,,,32,8,,,,,5,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1258,4680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,37,,,,,,,801,31,,,,,,,,,3835,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,41,1111,4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,,,,,,,,,,,,,,,681,35,,,,,38,8,,,2561,35,,,504,29,,,,,,,,,,,163,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,42,13713,4158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,47,,,,,,,,,,,,,63,16,658,37,,,,,,,,,1133,78,,,321,37,,,1,18,,,48,30,,,676,21,,,,,,,,,,,,,,,,,,,,,26,33,,,,,,,,,,,6,47,,,,,,,,,,,,,1,8,,,183,34,234,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,56,,,,,,,,,,,,,,,,,,,,,,,,,94,33,,,,,354,14,,,,,,,132,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,56,,,,,,,,,,,,,,,,,,,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,32
42,43,2086,4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,28,,,,,,,,,412,159,,,528,28,,,,,,,,,,,31,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,76,957,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,41,,,,,,,598,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,20
43,44,1269,4037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718,15,,,,,,,,,1261,71,,,,,,,,,,,570,5,,,59,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,45,36218,3944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,,,,,,,36,26,,,,,13,43,831,30,,,,,,,,,1932,47,,,43,97,,,,,,,29,40,,,142,69,,,,,,,,,,,,,,,,,,,,,13,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,105,603,19,,,,,,,,,,,,,14,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,47,,,39,21,,,,,,,,,,,,,,,,,,,,,31,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,46
45,46,2281,3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,17,,,,,,,,,,,,,,,,,,,,,,,,,2394,40,,,1053,19,,,,,,,,,,,218,53,,,,,,,,,,,,,,,,,,,,,46,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,9209,3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,,,,,,,,,,,,,66,15,290,62,,,,,,,,,2340,41,,,66,78,,,,,8,28,62,28,,,3,413,,,,,,,,,,,,,,,,,,,,,16,41,,,,,,,,,,,26,31,,,,,,,,,,,,,,,,,149,43,121,49,,,,,,,,,,,,,21,24,,,,,,,,,,,,,,,,,,,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,32,2,17,64,13,,,,,,,,,,,,,,,,,,,,,104,31,,,,,,,,,,,,,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,31,,,,,,,,,,,,,8,15,,,,,,,,,,,,,,,,,,,,,16,18,,,,,,,,,,,,,,,,,,,,,,,,
47,48,28,3635,,,,,,,,,,,187,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,102,,,,,,,,,1518,56,,,223,43,,,,,,,18,55,,,169,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,7,,,,,,,,,115,51,815,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,45,,,,,,,,,,,,,,,,,,,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,5894,3590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,30,,,,,,,,,,,,,,,270,65,,,,,,,,,1404,61,,,307,38,,,,,,,26,43,,,195,55,,,,,,,,,,,,,,,,,,,,,44,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,38,271,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,22,,,,,8,14,445,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,48,,,,,,,,,,,,,,,,,,,21,19,,,,,25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,33
49,50,483,3562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,29,,,,,,,31,29,,,,,14,39,177,90,,,,,,,,,2176,43,6,10,54,88,,,,,,,19,54,,,219,52,,,,,,,,,,,,,,,,,,,,,13,43,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,166,37,281,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,62,,,6,38,,,,,,,,,,,,,,,,,,,,,15,76,,,,,88,33,,,,,,,116,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,46,,,,,,,,,,,,,,,,,,,25,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,39
50,51,2399,3495,,,,,,,,,,,31,15,,,,,,,8,6,,,,,,,,,,,8,20,,,,,,,,,8,6,,,,,39,9,,,,,,,31,30,,,,,,,141,106,,,,,13,14,,,1513,58,14,3,390,33,,,,,20,21,12,66,,,186,57,,,,,,,,,,,,,,,,,,,,,38,29,,,,,,,,,,,31,28,,,,,,,,,,,,,,,,,100,56,188,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,53,,,,,,,,,,,5,4,,,,,,,,,,,,,32,47,,,,,110,29,,,,,7,15,358,26,,,,,,,,,,,,,,,,,,,3,4,10,18,,,,,,,,,,,,,15,64,,,,,,,,,,,,,,,,,,,19,21,,,,,,,,,,,,,,,9,21,,,,,,,,,,,,,,,,,,,,,,,96,36
51,52,188834,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613,41,,,,,,,,,2761,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,6887,3458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,27,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,32,,,,,,,,,,,,,83,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,54,30549,3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,34,,,,,7,68,320,57,,,,,,,,,2162,44,,,173,47,,,,,,,,,,,180,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,44,,,,,,,,,,,,,,,,,102,54,215,35,,,,,,,,,,,,,3,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,57,,,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55,3955,3417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,41,,,,,,,130,10,,,,,,,120,118,,,,,,,,,1380,64,,,263,40,,,,,,,,,,,393,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,15,,,,,,,,,,,,,,,,,473,17,,,,,,,,,,,,,,,63,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,72,,,,,,,,,,,,,184,39,,,,,,,,,,,,,,,,,,,,,94,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,25
55,56,178900,3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,23,,,,,,,275,63,,,,,,,,,2480,37,,,,,,,,,,,,,,,180,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,43,,,,,,,,,,,,,,,,,75,74,90,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,80,,,,,,,,,,,,,,,,,,,,,,,,,30,52,,,,,,,,,,,,,145,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,57,4001,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,126,,,,,,,,,1364,66,,,,,,,,,,,5,107,,,387,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,23,,,,,,,,,,,,,,,,,238,29,,,,,,,,,,,,,,,23,21,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,92,,,8,37,,,,,,,,,,,,,,,,,,,,,225,23,,,,,,,,,,,,,105,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,51,,,,,,,,,,,,,19,14,,,,,,,,,,,45,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,16
