bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
2136,39956,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,5,,,,,,,,,,,,,,,,,,,,,,,895,4,,,,,,,9663,7,,,,,,,,,,,12521,16,10,9,490,45,,,,,1986,4,,,,,,,843,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,6,,,,,1165,6,24,6,,,,,,,,,,,,,,,2160,23,,,,,,,,,,,,,,,19,47,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,,,,,,,,,,,,,,,,,,,,,2312,6,,,,,,,,,,,,,,,,,,,,,,,,,2650,5,,,,,,,,,,,,,100,67,,,,,,,,,,,,,,,,,43,5,,,721,2,,,,,10,3,750,4,6,2,,,556,8,,,,,,,,,,,,,,,,,,,,,1591,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,53
320,37040,12,,,,,,,,,,,133,13,,,,,,,11,3,,,,,,,,,,,,,3,1,,,475,6,,,,,,,,,10,3,,,,,100,10,,,,,,,367,14,,,10,4,57,22,5179,16,,,,,,,656,7,,,8519,29,16,2,3087,12,75,7,,,89,14,957,7,,,,,4482,7,,,,,4,4,6,3,,,,,5,2,13,3,13,3,,,,,126,20,48,5,,,,,,,,,1843,3,,,,,,,184,8,,,,,,,17,5,1938,25,291,38,,,,,5,6,,,,,27,2,76,17,,,,,,,8,6,,,,,,,,,84,8,78,7,,,,,,,,,12,6,,,,,63,5,,,,,,,,,,,,,1657,9,31,1,159,15,,,,,,,10,4,,,,,,,,,,,,,1838,8,,,,,630,16,,,,,361,7,1851,15,,,,,,,,,,,,,2,3,,,,,,,274,5,369,4,,,,,48,15,,,,,137,31,,,,,9,7,,,,,,,29,15,,,,,5,5,123,19,,,4,1,73,16,,,,,,,,,44,16,,,,,,,,,,,6,7,,,,,,,,,,,313,27
181,36763,13,12,4,,,,,,,,,240,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,7,,,,,,,,,,,,,203,8,6957,11,,,,,,,,,,,15548,12,,,3241,11,,,5,13,,,144,32,,,,,2285,15,,,,,,,,,,,,,,,,,,,,,,,151,15,,,,,1090,3,,,,,315,17,,,,,,,,,,,,,,,,,1395,31,236,42,,,,,,,,,,,,,,,,,,,,,3,9,,,,,,,,,75,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,19,,,120,19,,,,,,,,,,,,,,,,,,,,,402,29,,,,,281,24,,,,,,,1005,24,,,,,,,,,,,,,,,,,1170,2,,,,,,,,,1,5,,,,,,,493,10,,,,,,,,,,,,,29,14,,,,,,,64,24,,,,,51,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,29
2181,32049,14,,,,,,,,,,,177,12,,,,,,,,,,,,,,,,,10,2,,,,,,,261,8,,,,,,,,,,,,,,,53,16,,,,,,,229,19,,,,,97,16,2746,30,,,,,,,444,8,,,9426,25,13,5,1579,19,155,3,4,14,,,367,19,,,,,1664,28,,,,,,,,,,,,,,,,,,,,,,,305,8,,,,,157,11,,,,,536,14,,,,,,,233,7,,,,,,,18,4,1965,24,919,16,,,,,,,43,3,,,,,46,26,,,,,,,,,,,,,,,7,3,39,10,53,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,20,13,7,268,10,,,,,,,,,,,,,,,,,,,,,1899,7,,,,,526,17,,,,,300,8,2943,9,,,,,,,,,,,8,3,,,,,40,6,,,121,10,76,9,,,,,71,13,3,3,,,780,6,,,,,,,,,,,,,130,7,,,,,,,409,10,,,,,267,6,16,2,,,,,,,,,,,,,,,,,,,6,8,,,,,,,,,,,1820,9
29351,29412,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,307,17,,,,,,,6711,13,,,,,,,,,,,5083,42,,,355,51,178,2,,,,,241,24,,,,,732,49,,,,,,,,,,,,,,,,,,,,,,,300,9,,,,,,,,,,,155,21,57,5,,,,,,,,,,,,,,,,,164,54,,,,,,,,,,,,,6,90,,,,,,,,,,,,,,,,,551,2,207,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,37,,,,,,,,,,,,,,,,,,,,,,,,,1822,9,,,,,,,,,,,,,10381,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,1,,,,,,,,,653,4,,,,,,,,,,,,,,,,,,,,,,,99,49
39856,29171,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,7,,,,,,,,,,,,,,,135,6,,,,,,,548,10,,,,,27,36,2230,36,,,,,,,,,,,5454,39,,,4658,7,,,,,,,132,36,,,,,1847,23,,,,,,,,,,,,,,,,,,,,,,,153,14,,,,,,,,,,,133,24,,,,,,,,,,,,,,,,,8890,7,,,,,,,,,,,,,,,45,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,37,,,,,,,,,,,,,,,,,,,,,502,27,,,,,1151,9,,,,,,,2303,13,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,31
3886,29015,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,4,,,,,,,,,,,,,,,50,20,,,,,,,560,8,,,,,121,11,8330,8,,,,,,,,,,,4128,52,3,43,732,35,33,11,4,17,152,10,444,17,,,,,1234,32,,,,,3,6,,,,,,,,,,,,,,,,,58,30,,,,,,,,,,,1937,2,,,,,,,,,,,,,,,,,4341,9,386,32,,,,,,,,,,,,,42,29,,,,,,,,,15,2,,,3,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,38,4,15,244,11,,,,,,,,,,,,,,,,,,,,,776,21,,,,,1291,7,,,,,477,3,378,40,,,,,,,,,,,,,,,,,,,,,253,6,51,12,,,,,1310,2,,,,,170,25,,,,,,,,,,,,,,,,,,,,,457,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,57
50381,28782,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,33,2785,29,,,,,,,,,,,19996,8,,,954,29,,,,,28,18,480,16,,,,,638,53,,,,,,,,,,,,,,,,,,,,,,,283,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639,17,191,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178900,27609,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,21,,,,,,,152,22,,,,,,,3788,23,,,,,,,,,,,17857,10,,,,,,,,,,,,,,,,,2232,16,,,,,,,,,,,,,,,,,,,,,,,532,6,,,,,,,,,,,81,30,,,,,,,,,,,,,,,,,983,37,165,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,39,,,,,,,,,,,,,,,,,,,,,,,,,302,32,,,,,,,,,,,,,1021,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,27439,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,,,,,10,58,,,,,,,163,21,,,,,28,35,1904,42,,,,,,,,,,,13808,15,,,1214,25,,,,,,,138,34,,,,,1084,37,,,,,3,5,,,,,,,,,,,,,,,,,22,48,,,,,,,,,,,137,22,,,,,,,6,20,,,,,,,8,9,715,47,254,41,,,,,,,4,4,,,,,67,19,,,,,,,,,,,,,,,,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,61,7,11,,,,,,,,,,,,,,,,,,,,,,,609,25,,,,,254,26,,,,,16,14,4045,7,,,,,,,,,,,,,,,,,7,9,,,,,27,16,,,,,54,14,,,,,166,27,,,,,,,,,,,,,,,,,,,,,183,13,,,,,176,11,,,,,,,,,179,11,,,,,,,,,,,,,,,,,,,,,,,2014,8
2425,27238,21,,,,,,,,,,,116,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,49,22,,,,,,,338,15,,,,,96,17,2995,28,,,,,,,,,,,6108,37,14,4,1575,20,,,4,15,171,9,298,21,,,,,1782,25,,,,,12,3,,,,,,,,,,,,,,,,,247,11,,,,,,,,,,,466,16,19,8,,,,,,,,,,,,,,,2456,19,628,21,,,,,,,,,,,,,17,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,31,,,,,,,,,,,,,,,,,,,,,,,,,1726,11,,,,,791,14,,,,,448,5,4917,6,,,,,,,,,,,,,,,,,,,,,171,7,,,,,,,,,,,,,283,19,,,,,6,8,,,,,,,,,,,,,,,296,12,,,,,541,4,,,,,,,,,24,20,,,,,,,,,,,,,,,,,,,,,,,187,34
822,26733,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,92,11,,,,,,,,,,,,,,,71,13,,,,,,,557,9,,,5,9,28,34,4096,22,,,,,,,102,11,,,6744,36,5,23,1396,24,,,,,,,964,6,,,,,2342,14,,,,,,,,,,,,,,,,,,,,,,,21,51,,,,,,,,,,,536,13,,,,,,,,,,,,,,,,,3808,11,413,29,,,,,,,,,,,,,149,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476,12,6,12,128,18,,,,,,,,,,,,,,,,,,,,,1049,14,,,,,317,22,,,,,,,1389,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59,,,,,,,,,8,28,,,,,,,,,,,,,,,,,,,,,,,698,17
1111,25567,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,23,,,,,,,,,,,,,,,5001,18,,,,,,,688,5,,,8313,30,,,1641,18,,,,,,,,,,,,,564,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9312,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
