bgg_id,name,year,award,winner,nominated,recommended,sonderpreis,bayes_rating,designer
203420,Exit: The Game – The Abandoned Cabin,2016,kenner,True,True,True,,7.12022,6941
203427,Fabled Fruit,2016,spiel,False,False,True,,6.60904,141
204583,Kingdomino,2016,spiel,True,True,True,,7.1962,1727
204592,The Mysterious Forest,2016,kinder,False,True,True,,5.56869,3540
206915,Tempel des Schreckens,2016,spiel,False,False,True,,6.40323,82544
206938,Kullerhexe,2016,kinder,False,False,True,,5.53101,4884
206939,Do De Li Do,2016,spiel,False,False,True,,5.84596,144
207830,5-Minute Dungeon,2017,spiel,False,False,True,,6.60757,85851
209578,"Little Bird, Big Hunger",2016,kinder,False,False,True,,5.52471,85285
209778,Magic Maze,2017,spiel,False,True,True,,6.8049,95143
213491,The Legend of the Wendigo,2017,kinder,False,False,True,,5.54193,8103
217321,Déjà Vu,2017,spiel,False,False,True,,5.77272,256
217372,The Quest for El Dorado,2017,spiel,False,True,True,,7.47788,2
217861,Paper Tales,2017,kenner,False,False,True,,6.5654,76303
218333,Rhino Hero: Super Battle,2017,kinder,False,False,True,,6.72975,44378
218333,Rhino Hero: Super Battle,2017,kinder,False,False,True,,6.72975,3911
219215,Werewords,2017,spiel,False,True,True,,6.65566,6046
219509,Captain Silver,2017,kinder,False,True,True,,5.57537,3990
219509,Captain Silver,2017,kinder,False,True,True,,5.57537,10614
221107,Pandemic Legacy: Season 2,2017,kenner,False,False,False,Special Prize,7.7249,442
221107,Pandemic Legacy: Season 2,2017,kenner,False,False,False,Special Prize,7.7249,378
221965,The Fox in the Forest,2017,spiel,False,False,True,,6.90225,43202
223040,Fantasy Realms,2017,kenner,False,True,True,,7.24797,3440
223321,Detective: A Modern Crime Board Game,2018,kenner,False,True,True,,7.2323,108405
223321,Detective: A Modern Crime Board Game,2018,kenner,False,True,True,,7.2323,99503
223321,Detective: A Modern Crime Board Game,2018,kenner,False,True,True,,7.2323,4735
223742,Colourbrain,2017,spiel,False,False,True,,5.65287,146537
223953,Kitchen Rush,2017,spiel,False,False,True,,6.63643,35005
223953,Kitchen Rush,2017,spiel,False,False,True,,6.63643,76227
227789,Heaven & Ale,2017,kenner,False,True,True,,7.12499,42
227789,Heaven & Ale,2017,kenner,False,True,True,,7.12499,30744
230080,Majesty: For the Realm,2017,spiel,False,False,True,,6.57082,50969
230383,Memoarrr!,2017,spiel,False,False,True,,6.22574,101836
230802,Azul,2017,spiel,True,True,True,,7.64154,42
231045,Speed Colors,2017,kinder,False,False,True,,5.56878,102038
232045,Shaky Manor,2017,kinder,False,True,True,,5.67896,80520
232045,Shaky Manor,2017,kinder,False,True,True,,5.67896,80521
232520,Pioneers,2017,kenner,False,False,True,,6.03236,2762
235655,Dragon's Breath,2017,kinder,True,True,True,,5.97517,173
235655,Dragon's Breath,2017,kinder,True,True,True,,5.97517,85283
235927,Dino World,2017,kinder,False,False,True,,5.53566,6818
235927,Dino World,2017,kinder,False,False,True,,5.53566,6817
235927,Dino World,2017,kinder,False,False,True,,5.53566,48170
236457,Architects of the West Kingdom,2018,kenner,False,False,True,,7.54029,103821
236457,Architects of the West Kingdom,2018,kenner,False,False,True,,7.54029,12547
236484,Facecards,2017,spiel,False,False,True,,5.65493,138
241266,Little Town,2017,spiel,False,False,True,,6.57264,75617
241266,Little Town,2017,spiel,False,False,True,,6.57264,75618
241491,Who Did It?,2018,spiel,False,False,True,,5.88894,106170
242740,Magic Maze Kids,2018,kinder,False,False,True,,5.73693,95143
242804,Lowlands,2018,kenner,False,False,True,,6.61181,105994
242804,Lowlands,2018,kenner,False,False,True,,6.61181,105995
244228,Reef,2018,spiel,False,False,True,,6.73,61330
244320,SOS Dino,2018,kinder,False,False,True,,5.8408,4337
244320,SOS Dino,2018,kinder,False,False,True,,5.8408,72628
244521,The Quacks of Quedlinburg,2018,kenner,True,True,True,,7.68647,80162
244522,That's Pretty Clever!,2018,kenner,False,True,True,,7.38441,80162
244711,Newton,2018,kenner,False,False,True,,7.06821,35418
244711,Newton,2018,kenner,False,False,True,,7.06821,52377
244992,The Mind,2018,spiel,False,True,True,,6.64455,80162
245643,Luxor,2018,spiel,False,True,True,,6.64016,381
245655,The King's Dilemma,2019,kenner,False,True,True,,7.14447,91211
245655,The King's Dilemma,2019,kenner,False,True,True,,7.14447,28238
245934,Carpe Diem,2018,kenner,False,True,True,,7.06672,4958
246696,Monster Match,2018,kinder,False,False,True,,5.62513,68073
246696,Monster Match,2018,kinder,False,False,True,,5.62513,68072
246784,Cryptid,2018,kenner,False,True,True,,7.18238,107037
246784,Cryptid,2018,kenner,False,True,True,,7.18238,107036
247313,Woodlands,2018,spiel,False,False,True,,5.66441,90042
247314,Concept Kids: Animals,2018,kinder,False,False,True,,5.99099,65537
247314,Concept Kids: Animals,2018,kinder,False,False,True,,5.99099,8132
247763,Underwater Cities,2018,kenner,False,False,True,,7.78719,9307
249768,My First Adventure: Finding the Dragon,2018,kinder,False,False,True,,5.57269,84067
250780,Sherlock: Last Call,2018,spiel,False,False,True,,5.98619,69099
250780,Sherlock: Last Call,2018,spiel,False,False,True,,5.98619,108743
250780,Sherlock: Last Call,2018,spiel,False,False,True,,5.98619,108574
251247,Barrage,2019,kenner,False,False,True,,7.8479,108836
251247,Barrage,2019,kenner,False,False,True,,7.8479,35418
254640,Just One,2018,spiel,True,True,True,,7.42992,51255
254640,Just One,2018,spiel,True,True,True,,7.42992,51055
255674,Imhotep: The Duel,2018,spiel,False,False,True,,6.42277,8347
256952,Zombie Kidz Evolution,2018,kinder,False,False,True,,6.95362,44054
258779,Planet Unknown,2022,kenner,False,True,True,,7.34315,98336
258779,Planet Unknown,2022,kenner,False,True,True,,7.34315,77564
259374,Belratti,2018,spiel,False,False,True,,6.19828,104579
259830,Hedgehog Roll,2019,kinder,True,True,True,,5.68328,111626
261265,Monster-Bande,2018,kinder,False,False,True,,5.5334,112154
262712,Res Arcana,2019,kenner,False,False,True,,7.43113,150
263918,Cartographers,2019,kenner,False,True,True,,7.43716,109218
264055,Draftosaurus,2019,spiel,False,False,True,,6.8641,9714
264055,Draftosaurus,2019,spiel,False,False,True,,6.8641,60151
264055,Draftosaurus,2019,spiel,False,False,True,,6.8641,4337
264055,Draftosaurus,2019,spiel,False,False,True,,6.8641,72628
264295,Fabulantica,2018,kinder,False,True,True,,5.60145,4884
266083,L.L.A.M.A.,2019,spiel,False,True,True,,6.25213,2
266192,Wingspan,2019,kenner,True,True,True,,7.90633,111338
266810,Paladins of the West Kingdom,2019,kenner,False,False,True,,7.68019,103821
266810,Paladins of the West Kingdom,2019,kenner,False,False,True,,7.68019,12547
266830,QE,2019,spiel,False,False,True,,6.89483,13391
267378,Chakra,2019,spiel,False,False,True,,6.22106,114258
269199,Dizzle,2019,spiel,False,False,True,,6.04095,314
269526,Valley of the Vikings,2019,kinder,True,True,True,,5.85695,79462
269526,Valley of the Vikings,2019,kinder,True,True,True,,5.85695,79463
269596,Voll Verwackelt,2019,kinder,False,False,True,,,3990
269596,Voll Verwackelt,2019,kinder,False,False,True,,,10614
269624,Barnyard Bunch,2019,kinder,False,False,True,,5.50597,111812
270140,Go Gecko Go!,2019,kinder,False,True,True,,5.55159,34434
271785,Slide Quest,2019,kinder,False,False,True,,5.99568,57953
271785,Slide Quest,2019,kinder,False,False,True,,5.99568,77649
274960,Point Salad,2019,spiel,False,False,True,,6.97053,116182
274960,Point Salad,2019,spiel,False,False,True,,6.97053,116181
274960,Point Salad,2019,spiel,False,False,True,,6.97053,116180
283073,Zoo Run,2019,kinder,False,False,True,,5.54188,78797
284083,The Crew: The Quest for Planet Nine,2019,kenner,True,True,True,,7.66741,45563
284108,Pictures,2019,spiel,True,True,True,,6.4697,60694
284108,Pictures,2019,spiel,True,True,True,,6.4697,119515
284435,Nova Luna,2019,spiel,False,True,True,,6.89511,10
284435,Nova Luna,2019,spiel,False,True,True,,6.89511,124
284895,Magic School,2019,kinder,False,False,True,,5.51589,106170
285526,Hans im Glück,2019,kinder,False,False,True,,,405
286569,Octopus,2018,kinder,False,False,True,,,9695
286569,Octopus,2018,kinder,False,False,True,,,59321
287591,Storytailors,2020,kinder,False,True,True,,5.62654,79463
287591,Storytailors,2020,kinder,False,True,True,,5.62654,79462
288969,Puzzle-Memo,2019,kinder,False,False,True,,5.51921,173
291453,SCOUT,2019,spiel,False,True,True,,7.46571,116503
291457,Gloomhaven: Jaws of the Lion,2020,kenner,False,False,True,,8.17176,69802
291549,Go Slow!,2020,kinder,False,False,True,,5.54484,8767
291550,Foto Fish,2020,kinder,False,True,True,,5.52903,106414
291859,Riftforce,2021,kenner,False,False,True,,6.42983,101836
295486,My City,2020,spiel,False,True,True,,7.2792,2
295947,Cascadia,2021,spiel,True,True,True,,7.77391,122804
296514,Robots,2020,kinder,False,True,True,,5.55216,12
299028,Dream Catcher,2020,kinder,False,False,True,,5.53011,3327
299028,Dream Catcher,2020,kinder,False,False,True,,5.53011,3418
299169,Spicy,2020,spiel,False,False,True,,6.6139,111439
299630,Honey,2021,kinder,False,False,True,,5.52423,77946
299630,Honey,2021,kinder,False,False,True,,5.52423,84381
299684,Khôra: Rise of an Empire,2021,kenner,False,False,True,,6.70192,117987
300010,Dragomino,2020,kinder,True,True,True,,6.22982,1727
300010,Dragomino,2020,kinder,True,True,True,,6.22982,79463
300010,Dragomino,2020,kinder,True,True,True,,6.22982,79462
300531,Paleo,2020,kenner,True,True,True,,7.30857,92425
300905,Top Ten,2020,spiel,False,True,True,,6.67617,124205
302417,Mia London and the Case of the 625 Scoundrels,2020,kinder,False,True,True,,5.56284,9714
302417,Mia London and the Case of the 625 Scoundrels,2020,kinder,False,True,True,,5.56284,60151
303669,Magic Rabbit,2020,spiel,False,False,True,,5.69084,125003
303669,Magic Rabbit,2020,spiel,False,False,True,,5.69084,81298
303669,Magic Rabbit,2020,spiel,False,False,True,,5.69084,125004
303669,Magic Rabbit,2020,spiel,False,False,True,,5.69084,125005
303672,Trek 12: Himalaya,2020,spiel,False,False,True,,6.19851,1727
303672,Trek 12: Himalaya,2020,spiel,False,False,True,,6.19851,60151
310448,Zombie Teenz Evolution,2020,spiel,False,True,True,,6.46121,44054
312484,Lost Ruins of Arnak,2020,kenner,False,True,True,,7.89997,127823
312484,Lost Ruins of Arnak,2020,kenner,False,True,True,,7.89997,127822
316554,Dune: Imperium,2020,kenner,False,True,True,,8.22738,92370
317311,Switch & Signal,2020,spiel,False,False,True,,6.20047,67071
318195,Biss 20,2020,spiel,False,False,True,,5.7436,85283
318195,Biss 20,2020,spiel,False,False,True,,5.7436,173
318243,HITSTER,2022,spiel,False,False,True,,6.14916,153553
318560,Witchstone,2021,kenner,False,False,True,,6.72129,76530
318560,Witchstone,2021,kenner,False,False,True,,6.72129,2
318977,MicroMacro: Crime City,2020,spiel,True,True,True,,7.25246,70631
320157,Swip'Sheep,2020,kinder,False,False,True,,,111422
320840,Tapikekoi,2020,kinder,False,False,True,,,81298
320840,Tapikekoi,2020,kinder,False,False,True,,,130860
322039,The Key: Sabotage at Lucky Llama Land,2020,spiel,False,False,True,,5.73035,45563
326494,The Adventures of Robin Hood,2021,spiel,False,True,True,,6.75211,11825
327056,Unlock! Kids: Detective Stories,2021,kinder,False,False,False,Special Prize,6.06605,4009
327056,Unlock! Kids: Detective Stories,2021,kinder,False,False,False,Special Prize,6.06605,79462
327056,Unlock! Kids: Detective Stories,2021,kinder,False,False,False,Special Prize,6.06605,79463
327838,Käpt'n Kuller,2020,kinder,False,False,True,,,12731
328479,Living Forest,2021,kenner,True,True,True,,6.76209,133041
329839,So Clover!,2021,spiel,False,False,True,,7.1205,133522
330602,Inspektor Nase,2021,kinder,False,False,True,,5.60373,12
331571,My Gold Mine,2021,spiel,False,False,True,,5.88528,111158
331571,My Gold Mine,2021,spiel,False,False,True,,5.88528,104579
331571,My Gold Mine,2021,spiel,False,False,True,,5.88528,111159
339489,Hipp Hopp Hippo,2020,kinder,False,False,True,,,77946
339489,Hipp Hopp Hippo,2020,kinder,False,False,True,,,84381
341914,Froggies,2021,kinder,False,False,True,,5.54248,1210
341919,Magic Mountain,2021,kinder,True,True,True,,5.7369,1288
341919,Magic Mountain,2021,kinder,True,True,True,,5.7369,129
342184,Memo Friends,2019,kinder,False,False,True,,,3
342207,echoes: The Dancer,2021,spiel,False,False,True,,5.75235,69007
342207,echoes: The Dancer,2021,spiel,False,False,True,,5.75235,108002
342942,Ark Nova,2021,kenner,False,False,True,,8.33293,138517
343833,Turtle Splash!,2021,kinder,False,False,True,,5.5685,54144
343833,Turtle Splash!,2021,kinder,False,False,True,,5.5685,54143
345584,Mindbug: First Contact,2022,kenner,False,False,True,,7.02758,118
345584,Mindbug: First Contact,2022,kenner,False,False,True,,7.02758,14
345584,Mindbug: First Contact,2022,kenner,False,False,True,,7.02758,139860
345584,Mindbug: First Contact,2022,kenner,False,False,True,,7.02758,139861
346703,7 Wonders: Architects,2021,spiel,False,False,True,,6.72927,9714
350636,Unlock!: Game Adventures,2021,kenner,False,False,False,Special Prize,6.26391,130658
350636,Unlock!: Game Adventures,2021,kenner,False,False,False,Special Prize,6.26391,156823
350636,Unlock!: Game Adventures,2021,kenner,False,False,False,Special Prize,6.26391,10394
350636,Unlock!: Game Adventures,2021,kenner,False,False,False,Special Prize,6.26391,130986
351937,Carla Caramel,2022,kinder,False,True,True,,5.5205,113106
353545,Next Station: London,2022,spiel,False,True,True,,6.78038,69007
354886,Quacks & Co.: Quedlinburg Dash,2022,kinder,False,True,True,,5.91302,80162
354892,That's Pretty Clever! Kids,2022,kinder,False,True,True,,5.6243,80162
355274,Die Villa der Vampire,2022,kinder,False,False,True,,,308
355274,Die Villa der Vampire,2022,kinder,False,False,True,,,1288
356742,KuZOOkA,2022,spiel,False,False,True,,5.68533,138
357563,Akropolis,2022,spiel,False,False,True,,6.95668,144139
358095,Golden Ei,2022,kinder,False,False,True,,,961
358690,MANTIS,2022,spiel,False,False,True,,5.84745,68073
358690,MANTIS,2022,spiel,False,False,True,,5.84745,116981
359970,Challengers!,2022,kenner,True,True,True,,6.51002,42380
359970,Challengers!,2022,kenner,True,True,True,,6.51002,110904
367206,Mysterium Kids: Captain Echo's Treasure,2022,kinder,True,True,True,,5.5549,91325
367206,Mysterium Kids: Captain Echo's Treasure,2022,kinder,True,True,True,,5.5549,44
367220,Sea Salt & Paper,2022,spiel,False,False,True,,6.95688,1727
367220,Sea Salt & Paper,2022,spiel,False,False,True,,6.95688,72628
368954,Council of Shadows,2022,kenner,False,False,True,,5.9234,51251
368954,Council of Shadows,2022,kenner,False,False,True,,5.9234,77911
370164,Fun Facts,2022,spiel,False,True,True,,6.12933,95143
370591,Dorfromantik: The Board Game,2022,spiel,True,True,True,,6.88379,461
370591,Dorfromantik: The Board Game,2022,spiel,True,True,True,,6.88379,7808
375651,That's Not a Hat,2023,spiel,False,False,True,,5.97306,95143
375737,Douzanimo,2022,kinder,False,False,True,,,79777
