bgg_id,name,year,award,winner,nominated,recommended,sonderpreis,bayes_rating,designer
21049,Lauras Sternenspiel,2002,kinder,False,True,True,,,6330
21636,Affentheater,2006,kinder,False,False,True,,,6525
21790,Thurn and Taxis,2006,spiel,True,True,True,,6.9083,117
21790,Thurn and Taxis,2006,spiel,True,True,True,,6.9083,6569
21827,Schnapp zu!,2002,kinder,False,False,True,,,2302
21854,Los Mampfos,2006,kinder,False,True,True,,5.59454,381
21854,Los Mampfos,2006,kinder,False,True,True,,5.59454,6589
21882,Blue Moon City,2006,spiel,False,True,True,,6.69892,2
21985,Giro Galoppo,2006,kinder,False,True,True,,5.73398,272
21986,Ramba Samba,2006,kinder,False,False,True,,5.50198,8022
21987,Doktor Schlüsselbart,2006,kinder,False,False,True,,5.51577,6623
22123,Enkounter,2006,spiel,False,False,True,,5.50473,6305
22123,Enkounter,2006,spiel,False,False,True,,5.50473,6304
22233,Fischmarkt,2006,spiel,False,False,True,,5.53041,4323
22237,Hart an der Grenze,2005,spiel,False,False,True,,5.7887,3005
22237,Hart an der Grenze,2005,spiel,False,False,True,,5.7887,3004
22278,12 Thieves,2006,spiel,False,True,True,,5.86235,85
22287,Buccaneer,2006,spiel,False,True,True,,5.82808,13
22345,Yspahan,2006,spiel,False,True,True,,6.68472,6736
22348,Duplik,2005,spiel,False,True,True,,6.23157,6740
22348,Duplik,2005,spiel,False,True,True,,6.23157,6741
23329,Skybridge,2006,spiel,False,False,True,,5.54429,5866
23686,Gift Trap,2006,spiel,False,False,False,Party Game,5.95664,7176
23890,Der schwarze Pirat,2006,kinder,True,True,True,,5.73814,308
23891,Die Kullerbande,2006,kinder,False,False,True,,5.50648,256
24181,Imperial,2006,spiel,False,False,True,,7.11568,6045
24480,The Pillars of the Earth,2006,spiel,False,False,True,,7.0288,142
24480,The Pillars of the Earth,2006,spiel,False,False,True,,7.0288,7391
24669,Sparito!,2003,kinder,False,False,True,,,491
25114,Die Säulen von Venedig,2006,spiel,False,False,True,,5.72462,6076
25114,Die Säulen von Venedig,2006,spiel,False,False,True,,5.72462,5930
25358,Domorino,2006,kinder,False,False,True,,,6334
25554,Notre Dame,2007,spiel,False,False,True,,7.02937,4958
25568,Metropolys,2008,spiel,False,False,True,,6.5177,6736
25593,Der Prestel Kunstmarkt,2006,spiel,False,False,True,,5.5244,57
25643,Arkadia,2006,spiel,False,True,True,,6.41551,381
25669,Qwirkle,2006,spiel,True,True,True,,6.61211,7708
25721,Turbulento,2006,kinder,False,False,True,,,256
25760,Zoff im Hühnerhof,2006,kinder,False,False,True,,5.53543,4884
25821,The Werewolves of Miller's Hollow,2001,spiel,False,False,True,,6.41536,219
25821,The Werewolves of Miller's Hollow,2001,spiel,False,False,True,,6.41536,1318
26178,Chicky Picky,2004,kinder,False,False,True,,,3505
26182,Castello del Drago,2006,kinder,False,False,True,,,5070
26233,Manimals,2006,kinder,False,False,True,,5.53875,227
27173,Vikings,2007,spiel,False,False,True,,6.85096,42
27363,Danger 13,2007,spiel,False,False,True,,5.54413,381
27385,Alchemist,2007,spiel,False,False,True,,5.76429,3540
27536,Der kleine Sprechdachs,2006,kinder,False,False,True,,5.49922,2
27588,Zooloretto,2007,spiel,True,True,True,,6.58467,86
27940,RattleSnake,2007,kinder,False,False,True,,5.61684,3247
27948,Beppo der Bock,2007,kinder,True,True,True,,5.53317,42714
27948,Beppo der Bock,2007,kinder,True,True,True,,5.53317,8324
27948,Beppo der Bock,2007,kinder,True,True,True,,5.53317,267
28023,Jamaica,2007,spiel,False,False,True,,6.87501,8097
28023,Jamaica,2007,spiel,False,False,True,,6.87501,1727
28023,Jamaica,2007,spiel,False,False,True,,6.87501,6736
28025,Wicked Witches Way,2006,spiel,False,False,True,,5.83887,1727
28025,Wicked Witches Way,2006,spiel,False,False,True,,5.83887,295
28089,Château Roquefort,2007,spiel,False,False,True,,6.19508,1288
28089,Château Roquefort,2007,spiel,False,False,True,,6.19508,129
28565,Save the Treasure of Fairy Tales,2006,kinder,False,True,True,,5.526,645
28834,Heli Hopper,2007,kinder,False,False,True,,5.49423,8566
28856,Cornu,2001,kinder,False,False,True,,,94
29017,Dschungelschatz,2006,kinder,False,False,True,,5.62182,285
29073,Blockers!,2007,spiel,False,False,True,,6.04911,2201
29223,Marrakech,2007,spiel,False,True,True,,6.33546,79
29355,Knister,2007,spiel,False,False,True,,5.73061,8679
29411,Castle Knights,2007,kinder,False,True,True,,5.60765,6647
29637,Gesagt - getan!,2006,kinder,False,True,True,,,285
29638,Hop Hop Hooray!,2007,kinder,False,True,True,,5.57775,256
29639,Mein erstes Mitmach-Spiel,2006,kinder,False,False,True,,5.51549,3
29641,Ding Dong,2007,kinder,False,False,True,,,8766
29642,Was zählt?,2006,kinder,False,False,True,,,8767
30549,Pandemic,2008,spiel,False,True,True,,7.40256,378
30869,Thebes,2007,spiel,False,True,True,,6.79572,4299
30932,Lascaux,2007,spiel,False,False,True,,5.77517,79
30932,Lascaux,2007,spiel,False,False,True,,5.77517,101
31260,Agricola,2007,spiel,False,False,False,Complex Game,7.7227,10
31481,Galaxy Trucker,2007,spiel,False,False,True,,7.18154,789
31594,In the Year of the Dragon,2007,spiel,False,False,True,,6.99325,4958
31976,"Wo bist du, heller Mond?",2004,kinder,False,False,True,,,5108
31999,TZAAR,2007,spiel,False,False,True,,6.87331,244
32341,Cockroach Salad,2007,spiel,False,False,True,,5.85762,144
32405,Alles Tomate!,2007,kinder,False,False,True,,5.57986,2
32423,Pino Sortino,2007,kinder,False,False,True,,,4884
32465,Didi Dotter,2007,kinder,False,True,True,,5.53176,8360
33036,Alarme,2006,kinder,False,False,True,,,4809
33160,Endeavor,2009,spiel,False,False,True,,6.98599,3526
33160,Endeavor,2009,spiel,False,False,True,,6.98599,9733
33414,Ghost Hunters,2007,kinder,False,True,True,,5.5092,9792
33414,Ghost Hunters,2007,kinder,False,True,True,,5.5092,9793
33414,Ghost Hunters,2007,kinder,False,True,True,,5.5092,9794
33643,Whoowasit?,2007,kinder,True,True,True,,5.92919,2
34004,Big Points,2008,spiel,False,False,True,,5.76928,1307
34004,Big Points,2008,spiel,False,False,True,,5.76928,1308
34084,Witch's Brew,2008,spiel,False,True,True,,6.43662,8397
34227,Blox,2008,spiel,False,True,True,,5.70376,272
34227,Blox,2008,spiel,False,True,True,,5.70376,7
34227,Blox,2008,spiel,False,True,True,,5.70376,2268
34585,Keltis,2008,spiel,True,True,True,,6.17433,2
34635,Stone Age,2008,spiel,False,True,True,,7.37917,928
34707,The Hanging Gardens,2008,spiel,False,False,True,,6.14174,10183
35481,The Suitcase Detectives,2008,kinder,False,False,True,,5.51287,308
35497,Fauna,2008,spiel,False,True,True,,6.53157,141
35812,Wild Vikings,2008,kinder,False,False,True,,5.55454,3990
36218,Dominion,2008,spiel,True,True,True,,7.47413,10525
36725,Lauras erste Übernachtung,2007,kinder,False,False,True,,,645
36727,Capt'n Sharky: Abenteuer auf der Schatzinsel,2008,kinder,False,True,True,,5.51273,645
36728,Pingo Tour,2008,kinder,False,False,True,,,1794
36729,Fluss der Drachen,2008,kinder,False,True,True,,,6940
36729,Fluss der Drachen,2008,kinder,False,True,True,,,6941
36730,Farben ringsum,2008,kinder,False,False,True,,,10669
36731,Kleiner Teddy,2008,kinder,False,False,True,,5.50026,256
36732,Die kleinen Regentropfen,2008,kinder,False,False,True,,,10407
37120,Pack & Stack,2008,spiel,False,False,True,,6.03962,2790
37380,Roll Through the Ages: The Bronze Age,2008,spiel,False,True,True,,6.61388,378
37907,Diamonds Club,2008,spiel,False,False,True,,6.17444,381
38437,Curli Kuller,2008,kinder,False,True,True,,5.53953,4884
38453,Space Alert,2008,spiel,False,False,False,New Worlds Game,7.10622,789
38545,Kamisado,2008,spiel,False,False,True,,6.26321,84
38657,Cities,2008,spiel,False,False,True,,5.82747,9369
38984,MOW,2008,spiel,False,False,True,,5.75297,1727
39095,Klickado,2008,kinder,False,False,True,,5.53878,11333
39192,Schwarzer Kater,2008,kinder,False,False,True,,5.48215,4677
39856,Dixit,2008,spiel,True,True,True,,7.06454,11547
40234,Einauge sei wachsam!,2009,spiel,False,False,True,,5.62798,42
40234,Einauge sei wachsam!,2009,spiel,False,False,True,,5.62798,7
40393,FITS,2009,spiel,False,True,True,,6.13167,2
40425,Maori,2009,spiel,False,False,True,,5.94348,173
40619,Tonga Island,2009,kinder,False,True,True,,5.52559,13
40628,Finca,2009,spiel,False,True,True,,6.70607,11782
40628,Finca,2009,spiel,False,True,True,,6.70607,314
40769,Valdora,2009,spiel,False,False,True,,6.0652,86
40790,Der kleine Ritter Trenk,2008,kinder,False,False,True,,,645
40837,Finde die Tiere!,2008,kinder,False,False,True,,,3524
40935,Zoowaboo,2009,kinder,False,True,True,,5.63458,3540
40941,Hide the Kids!,2009,kinder,False,True,True,,5.60866,1379
40958,6 nimmt! Junior,2009,kinder,False,False,True,,5.52177,7
41301,Hungry Wolves,2009,kinder,False,False,True,,,4884
41496,Chickyboom,2008,kinder,False,False,True,,5.51721,942
41916,The Magic Labyrinth,2009,kinder,True,True,True,,6.42407,12367
42215,Tobago,2009,spiel,False,False,True,,6.82998,12461
43015,Hansa Teutonica,2009,spiel,False,False,True,,7.47294,1018
43023,Polizei-Alarm!,2009,kinder,False,False,True,,5.54448,645
43023,Polizei-Alarm!,2009,kinder,False,False,True,,5.54448,748
43528,World Without End,2009,spiel,False,False,False,Game of the Year Plus,6.65982,142
43528,World Without End,2009,spiel,False,False,False,Game of the Year Plus,6.65982,7391
43570,Friday,2011,kenner,False,False,True,,6.92682,141
54043,Jaipur,2009,spiel,False,False,True,,7.36141,6736
54137,Battle Sheep,2010,spiel,False,False,True,,6.24918,2432
55834,Mosaix,2009,spiel,False,False,True,,5.73584,11797
56933,Penguin Party,2008,spiel,False,False,True,,6.058,2
57349,Vampires of the Night,2009,kinder,False,True,True,,5.54778,3432
57349,Vampires of the Night,2009,kinder,False,True,True,,5.54778,1288
58565,Panic Tower!,2009,kinder,False,True,True,,5.52889,3343
58565,Panic Tower!,2009,kinder,False,True,True,,5.52889,3342
59223,Diego Drachenzahn,2009,kinder,True,True,True,,5.58418,500
59776,Razzo Raketo,2009,kinder,False,False,True,,,10067
60245,Mummy's Treasure,2009,kinder,False,False,True,,5.57433,4884
60451,Combino,2009,kinder,False,False,True,,,4542
60451,Combino,2009,kinder,False,False,True,,,4543
60574,Mausgeflippt,2009,kinder,False,False,True,,5.51676,7282
63975,Mountain Goats,2010,spiel,False,False,True,,6.42816,5766
65244,Forbidden Island,2010,spiel,False,True,True,,6.63927,378
65568,Jäger und Sammler,2010,spiel,False,False,True,,5.76959,2
65599,Turi-Tour,2010,kinder,False,True,True,,,6008
65990,Don Quixote,2010,spiel,False,False,True,,5.62956,12
66188,Fresco,2010,spiel,False,True,True,,6.96542,249
66188,Fresco,2010,spiel,False,True,True,,6.96542,34864
66188,Fresco,2010,spiel,False,True,True,,6.96542,34866
66214,Samarkand: Routes to Riches,2010,spiel,False,False,True,,6.0821,366
66825,Kraken-Alarm,2010,kinder,False,True,True,,5.52054,961
66849,Safranito,2010,spiel,False,False,True,,6.05673,4884
68448,7 Wonders,2010,kenner,True,True,True,,7.54718,9714
68561,Inspector Rabbit,2010,kinder,False,False,True,,,256
70149,Ora et Labora,2011,kenner,False,False,True,,7.28759,10
70264,Shaun das Schaf: Echt Schaf!,2010,kinder,False,False,True,,,10246
70512,Luna,2010,spiel,False,False,True,,6.72136,4958
71820,Die Lieben Sieben: Ab auf die Wippe!,2010,kinder,False,False,True,,,3735
72181,Gackerei ums Hühnerei,2010,kinder,False,False,True,,,3
72368,Mein Mäuschen-Farbspiel,2009,kinder,False,False,True,,,3612
72368,Mein Mäuschen-Farbspiel,2009,kinder,False,False,True,,,37919
72374,Die kleine Raupe Nimmersatt: Das Original-Spiel zum Buch,2009,kinder,False,False,True,,,645
72392,Zauberlehrling,2005,kinder,False,False,True,,,8324
72406,Igel und Floh,2003,kinder,False,False,True,,,37907
72406,Igel und Floh,2003,kinder,False,False,True,,,37906
72991,Asara,2010,spiel,False,True,True,,6.34473,42
72991,Asara,2010,spiel,False,True,True,,6.34473,7
73761,K2,2010,kenner,False,True,True,,6.70592,7324
76728,Freeze,2010,spiel,False,False,True,,5.56792,1106
76728,Freeze,2010,spiel,False,False,True,,5.56792,29035
83195,Ghost Blitz,2010,spiel,False,False,True,,6.43456,144
84671,Kissenschlacht,2010,kinder,False,False,True,,5.52626,2111
84772,"Sun, Sea & Sand",2010,spiel,False,False,True,,5.85275,124
84876,The Castles of Burgundy,2011,spiel,False,False,True,,8.03225,4958
85245,Magician's Kitchen,2010,kinder,False,True,True,,5.57183,3612
85245,Magician's Kitchen,2010,kinder,False,True,True,,5.57183,37919
87603,Flucht vor dem T-Rex,2010,kinder,False,False,True,,,8888
89076,Schätzinsel,2010,kinder,False,False,True,,,12731
90009,Eselsbrücke,2011,spiel,False,True,True,,5.74479,13
90009,Eselsbrücke,2011,spiel,False,True,True,,5.74479,314
90692,Das große Tier-Rätsel,2011,kinder,False,False,True,,,491
90692,Das große Tier-Rätsel,2011,kinder,False,False,True,,,7
90870,Pelican Cove,2011,spiel,False,False,True,,5.93081,43874
90942,Mixtour,2012,spiel,False,False,True,,5.63838,3063
91514,Rhino Hero,2011,kinder,False,False,True,,6.62748,44378
91514,Rhino Hero,2011,kinder,False,False,True,,6.62748,3911
91523,Mondo,2011,spiel,False,False,True,,5.98195,86
91653,Zicke Zacke: Finde die Verstecke hinter Zaun und Hecke,2011,kinder,False,False,True,,5.5285,44443
91671,Da ist der Wurm drin,2011,kinder,True,True,True,,5.70686,44455
91873,Strasbourg,2011,kenner,False,True,True,,6.41914,4958
92415,Skull,2011,spiel,False,False,True,,7.00896,1318
92591,Das große Kullern,2011,kinder,False,False,True,,5.52448,1288
92591,Das große Kullern,2011,kinder,False,False,True,,5.52448,129
92644,Schnappt Hubi!,2011,kinder,True,True,True,,5.76367,10067
93442,Zirkus Stapelix,2011,kinder,False,False,True,,,2111
93551,Banana Jump,2011,kinder,False,False,True,,,3397
93555,Miss Lupun…und das Geheimnis der Zahlen,2011,spiel,False,False,True,,5.51612,45564
93555,Miss Lupun…und das Geheimnis der Zahlen,2011,spiel,False,False,True,,5.51612,45563
93997,1000 and One Treasures,2010,kinder,False,False,True,,5.51291,4884
96913,Lancaster,2011,kenner,False,True,True,,6.93661,34699
98122,Monster Trap,2011,kinder,False,True,True,,5.5837,6941
98122,Monster Trap,2011,kinder,False,True,True,,5.5837,6940
98229,Pictomania,2011,spiel,False,False,True,,6.59932,789
98778,Hanabi,2010,spiel,True,True,True,,6.92052,9714
99316,Grimaffen,2010,kinder,False,False,True,,5.50575,2
99379,Octo,2010,kinder,False,False,True,,,3524
103132,Rapa Nui,2011,spiel,False,False,True,,5.83555,398
104006,Village,2011,kenner,True,True,True,,7.28187,6940
104006,Village,2011,kenner,True,True,True,,7.28187,6941
105153,Pappsatt,2011,kinder,False,False,True,,,10264
105153,Pappsatt,2011,kinder,False,False,True,,,30759
105305,Coraxis & Co.,2012,kinder,False,False,True,,5.51539,9792
105305,Coraxis & Co.,2012,kinder,False,False,True,,5.51539,9793
105305,Coraxis & Co.,2012,kinder,False,False,True,,5.51539,9794
105593,Cheating Moth,2011,kinder,False,False,True,,6.09651,51522
105593,Cheating Moth,2011,kinder,False,False,True,,6.09651,51523
106217,Hawaii,2011,kenner,False,False,True,,6.54973,51590
107529,Kingdom Builder,2011,spiel,True,True,True,,6.78046,10525
107680,Broomsticks and Backflips,2011,kinder,False,False,True,,5.50158,93
108157,Kalimambo,2011,spiel,False,False,True,,5.60341,52026
108831,Kulami,2011,spiel,False,False,True,,5.89485,42256
112897,Magors Lesezauber,2010,kinder,False,False,True,,,645
113294,Escape: The Curse of the Temple,2012,spiel,False,False,True,,6.75045,4063
116954,Butterfly Garden,2012,spiel,False,False,True,,6.31727,2
116981,Star Wars: Battle of Hoth,2012,kinder,False,False,True,,5.55841,35250
116981,Star Wars: Battle of Hoth,2012,kinder,False,False,True,,5.55841,22684
117555,CLACK!,2012,kinder,False,False,True,,5.52574,1210
117959,Las Vegas,2012,spiel,False,True,True,,6.89502,381
118048,Targi,2012,kenner,False,True,True,,7.40004,57305
118051,Spinnengift und Krötenschleim,2012,kinder,False,True,True,,5.51965,11
118410,Dirty Pig,2012,spiel,False,False,True,,5.77102,57468
118418,Divinare,2012,spiel,False,False,True,,6.01231,56058
118610,Santa Cruz,2012,spiel,False,False,True,,5.92348,59
118695,Riff Raff,2012,spiel,False,False,True,,6.15155,4923
118697,Hand aufs Herz,2012,spiel,False,False,True,,5.50627,40631
118698,Flossen hoch!,2012,kinder,False,False,True,,,483
120677,Terra Mystica,2012,kenner,False,False,True,,7.85773,4300
120677,Terra Mystica,2012,kenner,False,False,True,,7.85773,4407
124361,Concordia,2013,kenner,False,True,True,,7.92442,6045
124378,Die kleinen Drachenritter,2012,kinder,False,True,True,,5.49716,4884
125618,Libertalia,2012,spiel,False,False,True,,6.86311,7640
126163,Tzolk'in: The Mayan Calendar,2012,kenner,False,False,True,,7.68121,35418
126163,Tzolk'in: The Mayan Calendar,2012,kenner,False,False,True,,7.68121,59986
126749,Bim Bamm!,2012,kinder,False,False,True,,5.50093,461
126749,Bim Bamm!,2012,kinder,False,False,True,,5.50093,7808
127134,Baobab,2012,kinder,False,False,True,,5.61241,8045
127398,Legends of Andor,2012,kenner,True,True,True,,6.85408,11825
127515,Mix Fix,2012,kinder,False,False,True,,,3343
127515,Mix Fix,2012,kinder,False,False,True,,,3342
128123,Captain Kidd,2012,kinder,False,False,True,,,4542
128123,Captain Kidd,2012,kinder,False,False,True,,,4543
129492,Bee Alert,2012,kinder,False,False,True,,5.62154,2
129614,Rondo,2012,spiel,False,False,True,,5.75967,2
129622,Love Letter,2012,spiel,False,False,True,,7.12271,9495
129948,The Palaces of Carrara,2012,kenner,False,True,True,,6.58913,42
129948,The Palaces of Carrara,2012,kenner,False,True,True,,6.58913,7
130792,The Enchanted Tower,2012,kinder,True,True,True,,5.91355,6940
130792,The Enchanted Tower,2012,kinder,True,True,True,,5.91355,6941
130877,Blood Bound,2013,kenner,False,False,True,,5.93233,63813
131260,Qwixx,2012,spiel,False,True,True,,6.65719,11781
131788,Game Over,2012,kinder,False,False,True,,5.54541,64265
132372,Guildhall,2012,kenner,False,False,True,,6.37547,52007
132783,Monster-Alarm,2011,kinder,False,False,True,,,64767
133620,Yay!,2012,spiel,False,False,True,,5.53139,256
133944,Pingi Pongo,2012,kinder,False,False,True,,,597
135851,Connect the Thoughts,2013,kinder,False,False,True,,5.50256,1210
136280,La Boca,2013,spiel,False,False,True,,6.18211,6940
136280,La Boca,2013,spiel,False,False,True,,6.18211,6941
136712,"Linus, der kleine Magier",2013,kinder,False,False,True,,5.51165,3990
136888,Bruges,2013,kenner,False,True,True,,7.10033,4958
136991,Loony Quest,2015,spiel,False,False,True,,6.4965,3327
136991,Loony Quest,2015,spiel,False,False,True,,6.4965,3418
137152,Mucca Pazza,2013,kinder,False,True,True,,5.49736,64163
137155,Potato Man,2013,spiel,False,False,True,,6.07854,173
137155,Potato Man,2013,spiel,False,False,True,,6.07854,237
137297,Rise of Augustus,2013,spiel,False,True,True,,6.45398,7640
137408,Amerigo,2013,kenner,False,False,True,,6.90721,4958
137480,Gold am Orinoko,2013,kinder,False,True,True,,5.59901,129
137909,Bugs in the Kitchen,2013,kinder,False,False,True,,5.74411,1783
139326,UGO!,2013,spiel,False,False,True,,5.76039,49795
139326,UGO!,2013,spiel,False,False,True,,5.76039,3973
139326,UGO!,2013,spiel,False,False,True,,5.76039,60012
140743,Catan Junior Madagascar,2012,kinder,False,False,True,,5.53352,11
142437,Move & Twist,2012,kinder,False,False,True,,,5178
142437,Move & Twist,2012,kinder,False,False,True,,,62766
143157,SOS Titanic,2013,spiel,False,False,True,,6.06232,1727
143157,SOS Titanic,2013,spiel,False,False,True,,6.06232,4337
143884,Machi Koro,2012,spiel,False,True,True,,6.47321,68814
144344,Rococo,2013,kenner,False,True,True,,7.16044,34699
144344,Rococo,2013,kenner,False,True,True,,7.16044,54147
144344,Rococo,2013,kenner,False,True,True,,7.16044,54146
144733,Russian Railroads,2013,kenner,False,False,True,,7.45662,2748
144733,Russian Railroads,2013,kenner,False,False,True,,7.45662,1828
146149,Quick Cups,2013,kinder,False,False,True,,5.74906,1210
146312,Ghost Fightin' Treasure Hunters,2013,kinder,True,True,True,,6.52207,1496
146508,T.I.M.E Stories,2015,kenner,False,True,True,,7.13708,87947
146508,T.I.M.E Stories,2015,kenner,False,True,True,,7.13708,69927
146816,Sanssouci,2013,spiel,False,False,True,,6.26313,42
147151,Concept,2013,spiel,False,True,True,,6.58078,65537
147151,Concept,2013,spiel,False,True,True,,6.58078,8132
147949,One Night Ultimate Werewolf,2014,spiel,False,False,True,,6.85351,6046
147949,One Night Ultimate Werewolf,2014,spiel,False,False,True,,6.85351,69462
148228,Splendor,2014,spiel,False,True,True,,7.29305,50969
148764,Feuerdrachen,2013,kinder,False,False,True,,5.58075,49760
148767,Brandon the Brave,2013,kinder,False,True,True,,5.67307,66521
148768,"Oh Schreck, der Speck fliegt weg!",2013,kinder,False,False,True,,,305
148768,"Oh Schreck, der Speck fliegt weg!",2013,kinder,False,False,True,,,69969
148949,Istanbul,2014,kenner,True,True,True,,7.37096,381
153753,Gruselrunde zur Geisterstunde,2014,kinder,False,False,True,,5.50244,645
153938,Camel Up,2014,spiel,True,True,True,,6.8759,10067
154681,Flizz & Miez,2014,kinder,False,True,True,,5.5135,11507
154681,Flizz & Miez,2014,kinder,False,True,True,,5.5135,427
154681,Flizz & Miez,2014,kinder,False,True,True,,5.5135,11222
158708,Joe's Zoo,2014,kinder,False,False,True,,,3990
158899,Colt Express,2014,spiel,True,True,True,,6.95284,28912
159629,Welches Tier bin ich?,2013,kinder,False,False,True,,,73432
159675,Fields of Arle,2014,kenner,False,False,True,,7.59129,10
161936,Pandemic Legacy: Season 1,2015,kenner,False,True,True,,8.34461,442
161936,Pandemic Legacy: Season 1,2015,kenner,False,True,True,,8.34461,378
162082,Deus,2014,kenner,False,False,True,,6.90658,38335
162191,Look!,2012,kinder,False,False,True,,5.54945,1210
163412,Patchwork,2014,spiel,False,False,True,,7.47147,10
163930,Abracada...What?,2014,spiel,False,False,True,,5.96349,41794
163968,Elysium,2015,kenner,False,True,True,,6.85511,69007
163968,Elysium,2015,kenner,False,True,True,,6.85511,56058
164928,Orléans,2014,kenner,False,True,True,,7.85934,158
165722,KLASK,2014,spiel,False,False,True,,7.26119,77890
166384,Spyfall,2014,spiel,False,False,True,,6.59495,78199
167791,Terraforming Mars,2016,kenner,False,True,True,,8.18243,52075
168534,Fröschlein aufgepasst!,2014,kinder,False,False,True,,,500
170042,Raiders of the North Sea,2015,kenner,False,True,True,,7.49858,12547
170216,Blood Rage,2015,kenner,False,False,True,,7.72015,1533
170969,Gigamons,2014,kinder,False,True,True,,5.6641,78238
170969,Gigamons,2014,kinder,False,True,True,,5.6641,78240
171129,Spinderella,2015,kinder,True,True,True,,5.90193,285
171131,Captain Sonar,2016,kenner,False,False,True,,7.28509,285
171131,Captain Sonar,2016,kenner,False,False,True,,7.28509,43218
171233,The Big Book of Madness,2015,kenner,False,False,True,,6.49027,75577
171499,Cacao,2015,spiel,False,False,True,,6.77826,8347
171561,Der verdrehte Sprach-Zoo,2015,kinder,False,False,True,,,93
171623,The Voyages of Marco Polo,2015,kenner,False,False,True,,7.54156,35418
171623,The Voyages of Marco Polo,2015,kenner,False,False,True,,7.54156,59986
171668,The Grizzled,2015,kenner,False,False,True,,6.86227,79931
171668,The Grizzled,2015,kenner,False,False,True,,6.86227,2098
172308,Broom Service,2015,kenner,True,True,True,,6.86288,8397
172308,Broom Service,2015,kenner,True,True,True,,6.86288,11767
172386,Mombasa,2015,kenner,False,False,True,,7.47492,11767
172507,Mmm!,2015,kinder,False,True,True,,5.69945,2
172542,Push a Monster,2015,kinder,False,True,True,,5.5942,3990
172542,Push a Monster,2015,kinder,False,True,True,,5.5942,10614
172543,Chef Alfredo,2015,kinder,False,False,True,,5.53593,86
172550,Harry Hopper,2015,kinder,False,False,True,,5.51244,80476
172931,Outfoxed!,2014,kinder,False,False,True,,6.60691,109544
172931,Outfoxed!,2014,kinder,False,False,True,,6.60691,105688
172931,Outfoxed!,2014,kinder,False,False,True,,6.60691,27808
173090,The Game,2015,spiel,False,True,True,,6.50123,11781
173346,7 Wonders Duel,2015,kenner,False,False,True,,7.95118,9714
173346,7 Wonders Duel,2015,kenner,False,False,True,,7.95118,1727
174219,Time's Up! Kids,2015,kinder,False,False,True,,5.69952,567
176494,Isle of Skye: From Chieftain to King,2015,kenner,True,True,True,,7.21141,8397
176494,Isle of Skye: From Chieftain to King,2015,kenner,True,True,True,,7.21141,11767
177478,IKI,2015,kenner,False,True,True,,7.02438,77702
177524,ICECOOL,2016,kinder,True,True,True,,6.55006,66638
178053,Schatz-Rabatz,2015,kinder,False,True,True,,5.51727,60914
178900,Codenames,2015,spiel,True,True,True,,7.42725,789
180565,Die geheimnisvolle Drachenhöhle,2015,kinder,False,False,True,,5.51033,49760
180565,Die geheimnisvolle Drachenhöhle,2015,kinder,False,False,True,,5.51033,607
183006,Qwinto,2015,spiel,False,False,True,,6.4111,4308
183006,Qwinto,2015,spiel,False,False,True,,6.4111,4307
183251,Karuba,2015,spiel,False,True,True,,6.86059,381
183401,Sleepy Castle,2015,kinder,False,False,True,,5.5363,256
184490,Mein Schatz,2015,kinder,False,False,True,,5.5185,961
186302,Die Fiesen 7,2015,spiel,False,False,True,,5.72733,144
191004,My First Stone Age,2016,kinder,True,True,True,,6.10224,4884
191065,Castle Flutterstone,2016,kinder,False,False,True,,5.55557,308
191189,Aeon's End,2016,kenner,False,False,True,,7.57834,126022
191189,Aeon's End,2016,kenner,False,False,True,,7.57834,72770
191189,Aeon's End,2016,kenner,False,False,True,,7.57834,88122
191538,Leo,2016,kinder,False,True,True,,5.93511,138
191572,Animals on Board,2016,spiel,False,False,True,,5.99618,11782
191572,Animals on Board,2016,spiel,False,False,True,,5.99618,314
191681,Lagoonies,2016,kinder,False,False,True,,5.51915,1288
191681,Lagoonies,2016,kinder,False,False,True,,5.51915,129
191687,Jungle Party,2016,kinder,False,False,True,,5.52821,13
191687,Jungle Party,2016,kinder,False,False,True,,5.52821,10614
191862,Imhotep,2016,spiel,False,True,True,,6.89778,8347
192283,Emojito!,2016,kinder,False,True,True,,5.51644,111626
193738,Great Western Trail,2016,kenner,False,False,True,,7.97168,11767
194655,Santorini,2016,spiel,False,False,True,,7.18862,3302
195372,Krazy Wordz: Nicht 100% jugendfrei,2016,spiel,False,False,True,,6.05789,12367
195372,Krazy Wordz: Nicht 100% jugendfrei,2016,spiel,False,False,True,,6.05789,5363
195372,Krazy Wordz: Nicht 100% jugendfrei,2016,spiel,False,False,True,,6.05789,12779
199611,Shiftago,2016,spiel,False,False,True,,5.54315,74724
199611,Shiftago,2016,spiel,False,False,True,,5.54315,74723
201808,Clank!: A Deck-Building Adventure,2016,kenner,False,False,True,,7.59291,92370
202296,Wizardry to the Power of Three,2016,kinder,False,False,True,,5.64243,461
202296,Wizardry to the Power of Three,2016,kinder,False,False,True,,5.64243,7808
203411,Word Slam,2016,spiel,False,False,True,,5.95971,6940
203411,Word Slam,2016,spiel,False,False,True,,5.95971,6941
203420,EXIT: The Game – The Abandoned Cabin,2016,kenner,True,True,True,,7.07243,6940
203420,EXIT: The Game – The Abandoned Cabin,2016,kenner,True,True,True,,7.07243,6941
203427,Fabled Fruit,2016,spiel,False,False,True,,6.56975,141
204583,Kingdomino,2016,spiel,True,True,True,,7.16885,1727
