bgg_id,representative_id
430744,430744
34703,34703
126524,126524
260225,260225
163245,163245
311273,311273
99558,99558
418512,418512
431003,431003
338552,338552
194984,194984
30410,30410
10746,10746
300588,300588
190110,190110
343704,343704
59815,59815
132614,132614
36474,36474
89211,89211
310466,310466
341344,341344
404468,404468
40409,40409
225873,225873
21169,21169
432716,432716
341646,341646
181036,181036
111984,111984
108368,108368
97206,97206
198521,198521
386288,386288
409009,409009
425562,425562
116095,116095
373125,373125
342920,342920
401153,401153
30313,30313
403685,403685
368769,368769
349828,349828
252330,252330
255571,255571
320815,320815
38592,38592
115768,115768
324902,324902
408162,408162
423404,423404
121920,121920
377355,377355
128876,128876
378601,378601
42114,42114
343294,343294
360280,360280
143949,143949
97205,97205
307046,307046
342287,342287
140177,140177
299472,299472
235409,235409
99513,99513
103757,103757
37106,37106
78542,78542
332836,332836
144810,144810
142749,142749
393623,393623
108281,108281
402161,402161
334354,334354
132564,132564
327412,327412
326786,326786
153350,153350
24532,24532
26099,26099
272056,272056
127617,127617
26571,26571
362741,362741
147243,147243
15205,15205
176616,176616
109261,109261
266834,266834
62773,62773
147848,147848
346428,346428
204380,204380
40501,40501
217805,217805
379035,379035
25815,25815
23856,23856
19692,19692
367151,367151
224312,224312
402556,402556
153959,153959
39429,39429
411873,411873
11244,11244
26737,26737
303138,303138
387752,387752
408072,408072
122041,122041
9448,9448
185225,185225
348962,348962
16652,16652
113709,113709
30822,30822
433736,433736
65897,65897
61712,61712
268881,268881
315181,315181
240431,240431
380779,380779
217199,217199
112669,112669
270264,270264
182630,182630
29036,29036
11591,11591
121044,121044
68940,68940
27606,27606
30071,30071
23047,23047
42502,42502
335960,335960
156241,156241
361321,361321
56735,56735
147882,147882
34986,34986
428611,428611
149700,149700
426941,426941
124408,124408
413652,413652
201636,201636
83664,83664
347772,347772
15986,15986
34312,34312
21600,21600
176952,176952
320074,320074
278737,278737
387594,387594
66268,66268
24580,24580
149150,149150
177676,177676
295040,295040
175250,175250
127643,127643
23180,23180
390990,390990
129446,129446
14922,14922
92749,92749
336128,336128
286852,286852
23622,23622
368817,368817
57112,57112
290319,290319
431024,431024
51908,51908
116573,116573
119098,119098
393931,393931
345395,345395
334210,334210
22131,22131
272849,272849
111188,111188
148454,148454
26892,26892
66413,66413
309134,309134
30141,30141
418982,418982
19402,19402
137990,137990
4824,4824
324173,324173
388992,388992
36316,36316
298241,298241
324042,324042
34857,34857
341847,341847
30480,30480
16639,16639
96004,96004
253932,253932
338729,338729
87473,87473
20398,20398
66876,66876
334211,334211
10176,10176
33384,33384
6973,6973
146180,146180
39368,39368
179222,16640
230645,230645
300868,300868
317258,317258
273757,273757
244125,244125
195725,195725
30235,30235
325539,325539
361166,361166
302720,302720
21006,21006
419214,419214
177119,177119
12656,12656
304682,304682
63036,63036
24670,24670
327265,327265
285286,285286
19823,19823
429849,429849
29403,29403
299649,299649
66776,66776
85607,85607
422054,422054
37138,37138
157732,157732
434400,434400
31241,31241
69967,69967
71568,71568
331009,331009
145805,145805
425285,425285
64193,64193
98285,98285
339854,339854
197827,197827
127157,127157
137216,137216
434301,434301
333492,333492
431990,431990
26072,26072
340942,340942
368059,368059
426803,410772
151378,151378
151955,151955
287512,287512
419734,419734
301621,301621
197890,197890
294209,294209
381189,381189
365003,365003
123394,123394
14596,14596
32689,32689
60700,60700
347512,347512
218915,218915
355728,355728
220474,220474
300513,300513
116572,116572
430017,430017
67997,67997
144379,144379
156559,156559
131490,131490
42697,42697
301226,301226
189066,189066
177203,177203
36691,36691
162849,162849
421250,421250
72958,72958
35456,35456
15789,15789
58576,58576
227989,227989
305073,305073
29956,33609
31183,31183
294069,294069
38603,38603
326596,326596
68356,68356
289739,289739
303100,303100
430992,204836
253697,253697
30242,30242
37434,37434
38807,38807
190642,190642
7061,7061
364267,364267
298578,298578
262975,262975
17921,17921
126676,126676
92183,92183
47119,47119
66775,66775
67136,67136
428337,428337
101646,101646
340006,340006
333626,333626
371012,371012
72986,72986
195188,195188
374146,374146
418397,418397
346755,346755
147047,147047
178850,178850
372980,372980
177333,177333
319271,319271
84823,84823
298407,298407
30460,30460
235648,235648
13472,13472
426130,426130
347771,347771
197712,197712
33728,33728
26662,26662
32175,32175
38443,38443
391716,391716
113550,113550
21480,21480
24950,24950
32197,32197
129275,129275
341818,341818
318494,318494
415237,415237
66185,66185
410699,410699
47471,47471
37817,37817
42928,42928
17546,17546
333507,333507
11107,11107
22556,22556
114471,114471
268696,268696
86904,86904
168995,168995
149867,149867
54913,54913
405984,405984
354451,354451
265978,265978
221330,221330
258127,258127
424122,424122
293091,293091
154772,154772
370085,370085
417667,417667
272592,272592
168859,168859
221583,221583
51132,51132
18917,18917
159584,159584
162831,162831
201632,201632
420781,420781
177964,177964
125031,125031
39436,39436
168163,168163
164050,164050
109273,109273
239293,239293
422477,422477
139349,139349
279572,279572
12668,12668
181992,181992
176987,176987
155931,155931
408378,408378
110729,110729
17937,17937
134202,134202
64296,64296
289738,289738
55571,55571
139240,139240
329942,329942
152563,152563
340742,340742
30735,30735
188595,188595
182383,182383
311310,311310
55240,55240
147046,147046
130478,130478
190825,184011
181034,181034
36695,36695
403555,403555
55062,55062
24638,24638
65745,65745
41412,41412
127352,127352
269508,269508
321540,321540
65801,65801
127739,127739
213447,213447
151744,151744
222813,222813
272067,272067
378298,378298
379874,379874
367006,367006
389094,389094
398461,398461
127384,127384
322321,322321
336246,336246
144293,144293
208331,208331
113248,113248
52477,52477
359780,359780
377776,377776
420366,420366
35748,35748
382744,339341
261216,261216
375382,375382
139194,139194
144543,144543
12551,12551
378560,378560
391065,391065
82578,82578
268103,268103
375156,375156
417634,417634
254433,463
286583,286583
413499,413499
178213,178213
147868,147868
246018,246018
27220,27220
88841,88841
159422,159422
129111,129111
374585,374585
372121,372121
127804,127804
296534,296534
62968,62968
63412,63412
293737,293737
14460,14460
29137,29137
229484,229544
117683,117683
294782,294782
421665,421665
18191,18191
23219,23219
131672,131672
192442,192442
174159,174159
298497,298497
170327,170327
110435,110435
211747,211747
240547,240547
70406,70406
409495,409495
294382,294382
33704,33704
95138,58907
336968,336968
16045,16045
374955,374955
403687,403687
174031,174031
128841,128841
274550,274550
26508,26508
327078,327078
210223,210223
346863,346863
322852,322852
154656,154656
207623,207623
38186,38186
18929,18929
62925,62925
305473,305473
403295,403295
65315,65315
304199,304199
83319,83319
153790,153790
323570,323570
26887,26887
36813,36813
406456,406456
111425,111425
42366,42366
377626,377626
380392,379030
21884,21884
299783,299783
62891,62891
32511,32511
53164,53164
418594,418594
384210,384210
69568,69568
196588,196588
318177,318177
28893,28893
329182,329182
210695,210695
23021,23021
15719,15719
377764,377764
118464,118464
62778,62778
28520,28520
15926,15926
264341,264341
378865,378865
320160,320160
31150,31150
61257,61257
11493,11493
396652,396652
308756,308761
288025,288025
407234,407234
186678,186678
398372,398372
176638,176638
169793,169793
102161,102161
310924,310924
365275,365275
174733,174733
415001,415001
19217,19217
393952,393952
40158,40158
121815,121815
214940,214940
293437,293437
48194,48194
244623,244623
41744,41744
365044,365044
182013,182013
313006,313006
21725,21725
164478,164478
46371,46371
40014,40014
338583,338583
356577,356577
109374,109374
373770,373770
359968,359968
301602,301602
41096,41096
235772,235772
281143,281143
38809,38809
136934,136934
20349,20349
325312,325312
179501,179501
153835,153835
12208,12208
32611,32611
255333,255333
401227,401227
25514,25514
413471,413471
58077,58077
366459,58329
109188,109188
32228,32228
30696,30696
337079,337079
40194,40194
420949,420949
292660,292660
153722,153722
36991,36991
146682,146682
142789,142789
162657,162657
112610,112610
228182,228182
175362,175362
198387,198387
325894,325894
324958,324958
36931,36931
352977,352977
243674,243674
351551,351551
53147,53147
388732,388732
151902,151902
425227,425227
8061,8061
30212,30212
57890,57890
26083,26083
368215,368636
408537,408537
383288,383288
397790,397790
401304,401304
163522,163522
36434,36434
342196,342196
55400,55400
127085,127085
152941,152941
66476,66476
172285,172285
331622,331622
22307,22307
240408,240408
339938,339938
431230,431230
326735,326735
360906,360906
240659,240659
401660,401660
89308,89308
171566,171566
93927,93927
31918,31918
161879,161879
147214,147214
332497,332497
299110,299110
90772,90772
39409,39409
239378,239378
164047,164047
200079,200079
209039,209039
244003,244003
23123,23123
36464,36464
23143,23143
132031,132031
28582,28582
303864,144665
269946,269946
40041,40041
317380,317380
261545,261545
31953,31953
136714,136714
25473,25473
30344,30344
367831,367831
164154,164154
60114,60114
10342,10342
226374,226374
368249,368249
431155,431155
410893,410893
48907,48907
362447,362447
430130,430130
420803,420803
311077,311077
36610,36610
431393,431393
14298,14298
401015,401015
34756,34756
125716,125716
381136,381136
398631,398631
138754,138754
88129,88129
90805,90805
134511,134511
368070,368070
431513,431513
183541,183541
321325,321325
175745,175745
403658,403658
98881,98881
421402,421402
30207,30207
354863,354863
316665,316665
402389,402389
32845,32845
170642,170642
144073,144073
70870,70870
405900,405900
320090,320090
414304,414304
113557,113557
427988,2891
126775,126775
203688,203688
141554,141554
147937,147937
140895,140895
405776,405776
338859,338859
160039,160039
406711,406711
139124,139124
127790,127790
423898,423898
433735,433735
346554,346554
37994,37994
341351,341351
158048,158048
377176,463
359812,359812
429224,429224
218296,218296
65074,65074
116333,116333
346170,346170
386325,386325
407179,407179
148265,148265
137126,137126
44283,44283
126158,126158
369355,369355
33564,33564
64034,64034
152853,152853
42730,42730
99440,99440
40534,40534
360258,360258
358461,358461
315416,315416
342778,342778
174694,174694
390147,390147
242876,242876
46960,46960
364272,364272
36282,36282
309271,309271
37276,37276
12026,12026
355472,355472
317606,317606
60414,60414
178826,2472
80996,80996
309244,309244
425230,204498
73501,73501
432584,432584
60674,60674
358347,358347
298526,298526
385831,385831
206500,195182
40430,40430
173019,173019
367299,367299
352176,352176
433818,433818
101704,101704
235931,235931
129451,129451
433886,433886
194242,194242
48219,48219
417517,417517
360321,360321
146885,146885
400762,400762
400052,400052
143297,143297
250522,250522
204508,204508
69920,69920
386299,386299
175089,175089
366331,366331
32508,32508
232987,232987
422174,422174
421311,421311
19065,19065
109575,109575
343397,343397
203188,203188
279859,279859
127349,127349
407417,207043
83623,83623
35144,35144
195115,195115
35880,35880
294962,294962
38847,38847
381895,381895
175238,166851
343949,343949
122471,122471
67310,67310
306227,306227
392957,392957
301259,301259
419840,419840
279858,279858
17877,17877
300157,300157
408031,408031
338008,338008
67293,67293
197327,197327
301769,301769
155367,155367
227602,227602
323782,323782
81347,81347
318176,318176
275944,275944
116006,116006
128839,139705
73231,73231
401545,401545
424137,424137
6864,24986
324886,324886
290971,290971
11356,11356
278363,278363
67789,67789
65523,65523
334819,334819
109998,109998
20351,20351
159892,159892
138095,138095
91185,91185
358584,358584
137223,137223
330569,330569
340982,340982
154746,154746
235949,235949
275801,275801
161218,161218
363640,363640
125439,125439
86122,86122
326862,387769
37819,37819
272083,272083
415071,415071
62218,62218
142257,142257
155056,155056
268878,268878
407480,407480
54962,54962
373188,373188
137851,137851
27151,27151
410164,410164
63427,63427
413003,413003
191446,191446
115860,115860
277782,277782
31178,31178
28461,10124
138626,138626
406510,406510
61537,61537
236574,236574
259328,259328
352974,352974
120783,120783
58818,58818
393571,393617
386867,386867
319457,319457
253191,253191
25902,25902
357484,357484
240820,240820
127162,127162
336934,336934
110317,110317
362524,362524
348931,348931
27998,27998
68355,68355
376709,376709
16838,16838
282004,282004
26374,26374
358890,358890
12033,12033
411897,411897
150632,150632
20853,20853
158393,158393
173999,173999
8357,8357
405455,405455
5983,5983
64238,64238
142796,142796
113683,113683
369173,369173
281095,281095
189266,189266
267534,267534
322436,322436
118305,118305
417934,417934
420871,420871
326179,326179
29438,29438
74668,74668
27466,27466
320087,320087
255875,197997
200587,200587
30008,30008
62998,62998
406048,406048
30091,30091
25737,25737
148610,148610
244219,244219
421194,421194
255937,255937
279883,279883
410513,410513
5853,5853
343580,343580
116130,116130
335558,335558
128685,128685
401608,401608
339137,339137
427225,427225
54422,54422
41201,41201
21304,21304
36998,36998
397004,397004
372972,372972
42949,42949
413506,413506
43485,43485
240517,240517
137457,137457
90795,90795
40556,40556
350318,350318
430751,430751
71666,71666
144745,144745
419408,419408
46097,46097
143295,143295
39648,39648
433188,433188
350224,350224
372978,372978
194547,194547
320092,320092
388707,388707
268502,268502
4859,7946
228186,228186
283780,283780
344993,344993
417662,417662
20740,20740
37807,37807
225602,355987
92584,92584
232860,232860
342197,342197
17406,17406
63039,63039
29946,29946
162740,162740
294111,294111
128456,128456
110107,141086
322498,322498
198575,198575
203311,203311
355538,355538
130289,130289
72154,72154
27647,27647
38112,38112
81454,81454
374724,374724
36697,36697
127552,127552
416122,416122
342539,342539
163414,163414
93427,93427
229554,229555
412198,412198
404040,404040
18462,18462
127337,127337
322328,322328
42138,42138
371117,371117
107316,107316
67456,67456
277442,277442
97851,97851
329650,329650
311231,311231
170147,170147
386004,386004
134888,134888
322071,322071
7196,7196
121603,121603
287835,287835
368025,368025
311265,311265
72882,72882
15605,15605
404577,404577
40772,40772
268873,268873
95222,95222
83483,83483
255451,255451
253321,253321
365178,365178
324744,324744
432683,262498
67086,67086
59493,59493
272381,272381
102539,102539
76431,76431
358835,358835
429272,429272
102957,102957
389925,389925
306097,306097
323966,323966
98448,98448
356001,356001
292505,292505
109547,109547
389177,389177
37365,20210
223827,223827
32133,32133
16817,16817
251409,251409
109916,109916
312637,312637
401588,401588
29949,29949
432146,156858
378841,378841
331239,331239
334862,334862
23020,23020
229990,229990
129773,129773
237855,237853
384110,384110
24616,24616
342129,342129
238089,238089
23126,23126
105140,105140
31865,31865
336091,336091
245047,245047
62332,62332
74906,74906
93464,93464
37841,37841
330839,231409
322836,322836
310131,310131
65867,65867
42559,42559
315315,315315
132264,132264
193275,193275
14665,14665
73846,73846
61930,61930
57967,57967
68529,68529
277045,277045
15277,15277
329797,329797
270225,270225
401937,401937
429859,429859
301056,301056
38744,38744
329827,329827
38091,38091
406149,406149
30088,30088
401234,401234
59712,59712
62544,62544
311682,311682
370353,370353
332039,332039
176169,176169
23133,23133
136024,136024
300885,300885
407064,407064
27535,27535
29948,29948
64615,64615
172514,172514
17052,17052
369719,369719
422038,422038
299184,299184
365706,365706
99531,99531
23396,23396
209966,209966
89655,89655
294621,294621
39496,39496
433127,410772
13887,13887
227180,227180
335079,335079
17512,17512
305501,305501
73415,73415
428118,428118
33678,33678
283627,283627
363313,363313
72361,72361
369676,463
249293,249293
134203,134203
67077,67077
341429,341429
427140,427140
155777,155777
298148,298148
25358,25358
359736,359736
349542,349542
303860,303860
343664,377115
202940,202940
72341,72341
66474,66474
129924,129924
179416,179416
137982,137982
128085,128085
42548,42548
148435,148435
27031,27031
23105,23105
275638,275638
57736,57736
72075,72075
429857,429859
41582,41582
14433,14433
393026,393026
39622,39622
380651,380651
58092,58092
134198,134198
378576,378576
324600,324600
101740,101740
33933,33933
25971,25971
34015,34015
423591,423591
355530,355530
334858,334858
29843,29843
187409,187409
67539,67539
113617,113617
321691,321691
227864,227864
308418,308418
156711,156711
337711,337711
26158,26158
128807,128807
158684,158684
243217,243217
28502,28502
359474,359474
374320,374320
391300,391300
63999,63999
142644,142644
177261,177261
138101,138101
243084,243084
35833,35833
24604,24604
43057,43057
287402,287402
237844,237844
395507,395507
122714,122714
353437,353437
15362,15362
281481,281481
111638,111638
329523,329523
69162,69162
165818,165818
98720,98720
337861,337861
262193,262193
257954,463
372250,372250
167487,167487
153883,153883
214464,214464
137624,137624
374260,374260
434654,434654
182376,182376
259769,259769
199636,199636
12975,235931
432149,11531
387050,387050
193876,193876
87102,87102
30388,30388
148121,148121
45367,45367
170486,170486
202649,202649
341884,341883
32824,32824
194285,194285
25981,25981
337669,337669
335956,335956
256851,256851
335363,335363
11928,11928
160568,160568
35794,35794
33069,33069
430578,430578
399659,399659
106528,106528
423828,423828
29791,29791
174206,174206
115925,115925
157998,157998
357204,357204
33362,33362
402989,402989
280710,280710
43038,43038
180422,180422
37239,37239
151405,151405
341958,341958
29002,29002
66858,66858
240550,240550
159895,134884
364236,364236
101843,101843
405405,405405
81077,81077
22804,22804
225845,225845
176869,176869
139818,139818
401093,401093
433244,433244
140627,106929
29114,29114
57558,57558
171761,171761
425765,425765
325610,325610
302684,302684
380397,380396
224160,224160
62551,62551
141477,141477
153886,153886
321933,321933
203534,203534
400455,400455
346081,346081
343575,343575
327604,327604
237552,237552
422168,422168
29755,29755
343289,339942
420115,420115
414717,414717
15546,15546
33437,33437
426228,426228
22454,22454
320898,320898
259415,259415
74332,74332
356786,356786
330754,330754
31751,31751
371841,371841
415926,415926
136255,136255
97518,97518
66678,66678
417279,417279
205985,205985
263224,263224
68910,68910
28962,28962
353641,353641
326752,326752
39002,39002
64165,64165
320241,270167
428208,428208
202899,202899
62121,62121
67824,67824
247500,247500
299144,299144
375703,375703
49253,49253
69344,69344
340749,300905
432039,432039
328322,328323
415964,415964
286278,286276
346866,346866
363033,363033
137603,137603
56748,56748
303465,303465
67233,67233
42005,42005
141722,141722
145590,145590
62833,62833
357377,357377
390127,390127
68481,68481
42387,42387
308117,308117
111819,111819
299780,299780
253088,253088
431594,431594
29605,29605
307821,19046
17866,17866
131168,131168
429033,322524
126162,126162
402110,402110
415785,411421
156390,156390
35918,35918
4592,4592
302664,302664
70179,70179
115016,115016
306229,306229
392550,392550
274611,274611
400288,400288
116019,116019
65730,65730
403387,403387
20813,20813
180926,180926
232867,232867
387851,387851
31599,31599
426873,426873
161838,161838
94205,94205
182729,182729
327045,327045
355527,355527
176293,176293
39947,39947
429633,429633
153869,153869
146163,146163
339241,339241
423967,423967
37289,37289
56583,56583
145567,145567
274081,274081
123157,123157
408221,408221
171974,171974
379979,379979
399956,399956
433795,433795
15871,15871
405448,405448
175032,175032
206372,206372
268372,268282
116865,116865
420265,420265
15646,15646
428910,428910
67088,67088
312451,312451
147220,147220
352279,352279
264121,264121
170698,170698
279872,279872
320368,320368
201309,201309
53127,53127
328923,328923
359772,359772
53684,53684
122546,122546
321239,321239
259413,259413
132008,132008
419836,419836
75233,75233
265808,265808
177978,177978
33524,33524
402753,402753
38673,38673
322107,322107
25679,25679
241088,241088
160170,160170
346787,346787
212721,212721
63666,63666
317385,317385
430410,430410
33763,33763
355991,355991
95855,95855
212579,212579
78098,78098
322030,322030
369932,369932
337597,337597
335026,335026
68894,68894
152419,152419
393976,393976
251603,251603
17259,17259
35111,35111
353847,353847
18178,18178
377843,377843
33454,33454
406572,406572
71313,71313
25388,25388
149719,149719
131263,131263
391298,391298
434481,434481
111208,111208
180123,180123
422102,422102
336455,336455
8582,8582
3775,3775
163058,163058
33550,33550
161777,161777
127615,127615
163060,163060
176607,176607
120133,120133
353179,353179
117906,117906
329223,329223
135423,135423
23750,23750
281496,281496
93363,93363
16137,16137
158521,158521
255901,255901
432783,432783
314469,420508
156170,156170
266431,266431
266148,266148
21510,21510
26897,26897
143137,143137
299718,299718
280236,280236
431019,431019
426449,426449
322012,322012
245805,245805
30753,30753
41829,41829
429914,429914
321328,321328
128452,128452
191200,191200
307521,307521
15558,15558
419194,419194
39315,39315
431785,431785
174643,174643
307045,307045
229602,229602
144770,144770
432272,432272
88725,88725
11996,11996
401985,401985
320699,320699
97337,97337
383978,383978
14399,14399
40870,40870
137656,137656
300236,300236
110711,110711
387575,387575
127239,127239
152015,152015
390556,390556
169431,169431
406060,406060
253351,253351
163072,163072
347010,347010
425256,425256
217008,217008
374213,374213
404368,404368
427808,427808
388523,388523
44287,44287
229237,229237
13570,13570
402980,402980
334297,334297
22078,22078
304413,304413
388447,388447
405593,405593
382645,382645
423075,423075
199568,199568
120951,120951
277809,277809
57972,57972
30337,30337
54467,54467
145701,145701
112617,112617
404924,404924
401142,401142
150349,150349
177879,177879
352086,352086
58793,58793
115510,115510
21638,21638
15119,15119
340441,340441
326214,326214
255065,255065
34489,34489
63456,63456
304266,24797
222243,222243
128570,128570
38761,38761
217807,217807
270069,270069
434401,434401
247707,247707
25566,25566
44944,44944
430256,430256
27137,27137
137857,137857
137522,137522
427993,427993
405480,405480
62124,62124
401556,401556
63861,63861
169815,169815
40224,40224
297141,297141
427272,427272
427249,427249
317984,317984
429206,429206
424907,424907
79339,79339
287089,287089
322627,322627
286795,286795
432374,432374
276734,276734
395503,395503
378931,378931
405403,405403
416664,416664
57607,57607
168791,168791
35984,35984
326595,326595
383461,383461
332715,332715
336311,336311
244849,244849
21911,21911
124351,124351
57799,57799
304431,304431
198209,198209
431238,431238
391552,391552
314394,314394
314440,314440
235642,235642
121937,121937
36274,36274
149568,149568
109821,109821
24403,24403
431082,431082
181758,181758
39562,39562
68724,68724
127794,127794
332291,332291
177330,177330
148002,148002
27908,27908
363349,363349
426465,426465
198939,198939
414995,414995
143757,143757
292374,292374
44565,44565
154223,154223
425219,425219
140312,140312
208786,208786
343052,343052
111381,111381
326216,326216
14499,14499
429459,429459
345474,345474
30698,30698
141531,141531
36492,36492
26730,26730
322849,322849
39791,39791
139691,139691
246674,246674
349784,349784
386806,386806
371087,371087
172621,172621
394196,394196
91548,91548
32011,32011
20357,20357
243995,243995
313460,313460
240537,240537
18383,18383
203032,203032
404722,404722
310887,310887
159878,159878
146363,146363
154722,154722
427086,427086
423604,423604
226011,226011
355074,355074
430039,430039
266636,266636
303246,303247
35182,35182
333192,333192
210048,210048
157079,157079
227546,227546
342101,342101
352812,352812
425663,425663
371418,371418
329292,329292
363828,363828
385758,385758
365184,365184
24579,24579
405529,405529
146996,146996
282030,282030
33560,33560
159887,159887
431778,431778
400516,400516
402265,402265
332668,332668
340848,340848
62984,62984
413400,413400
37856,37856
30227,30227
378514,378514
50279,50279
21313,21313
127704,127704
184767,184767
406183,406183
354551,354551
413313,413313
112882,112882
29634,29634
421381,421381
330834,330834
28564,28564
24113,24113
406193,406193
68096,68096
172113,172113
162428,196062
134666,134666
143344,143344
426137,426137
260179,260179
148609,148609
17977,17977
404098,404098
380905,284617
23199,23199
418072,418072
408047,408047
31391,31391
36049,36049
418222,418222
226062,226062
101862,101862
18065,18065
34022,34022
30397,30397
378516,378516
108054,108054
321309,321309
408007,408007
34959,34959
261621,261621
39911,39911
424529,424529
21786,21786
431551,342135
154697,154697
246351,246351
359654,359654
423294,423294
239618,239618
69624,69624
136950,136950
244217,244217
341331,341331
403403,403403
422205,422205
36256,36256
152288,152288
156115,156115
153322,153322
406533,406533
37200,37200
13125,13125
36966,36966
55886,55886
416943,416943
359742,359742
37203,37203
370661,370661
11487,11487
104951,104951
60852,60852
75641,75641
423211,423211
340008,340008
134530,134530
173947,173947
63408,63408
11599,11599
272337,272337
27699,27699
94263,129814
34049,34049
111533,111533
406988,406988
58727,58727
327240,327240
428747,428747
153636,153636
311112,311112
378043,378043
358963,358963
299140,299140
314894,314894
206081,206081
40391,40391
127165,127165
319962,319962
2142,2142
295395,295395
276964,276964
153172,153172
30190,30190
300339,300339
117998,117998
366969,366969
393290,393290
434087,434087
206660,206660
378286,378286
31723,31723
430589,430589
39367,39367
22743,22743
383141,383141
118304,118304
111403,111403
177089,177089
200210,200210
285446,285446
36358,36358
86347,86347
37018,37018
195727,195727
131829,131829
69282,69282
402621,402621
324137,324137
70194,70194
88664,88664
430981,430981
283507,283507
347402,347402
182895,182895
64096,64096
137523,137523
300816,300816
10930,10930
24730,24730
41217,41217
37851,37851
12605,12605
409665,88080
189342,189342
27548,27548
304050,304050
349612,349612
139759,139759
214944,214944
427165,427165
290979,290979
224911,224911
361717,361717
18418,18418
356311,356311
328277,328277
108793,108793
403230,403230
62665,62665
430454,430454
37287,37287
431480,431480
338199,338199
172126,172126
164156,164156
285259,285259
325912,325912
419144,419144
368703,368703
336903,336903
33770,33770
386334,386334
343989,343989
139719,139719
45816,45816
423100,423100
348689,348689
76210,76210
408044,408044
420731,420731
133634,133634
348582,348582
308411,308411
201226,201226
398670,398670
66200,66200
35798,35798
88805,88805
39936,39936
387648,387648
31445,31445
174327,174327
75797,75797
335667,335667
187709,187709
427242,427242
237557,237557
26655,26655
23532,23532
353725,353725
374364,374364
320086,320086
4805,4805
381906,381906
25818,25818
32721,32721
54517,54517
431784,431784
43437,43437
356076,356076
34135,34135
43069,43069
129747,129747
23147,23147
66884,66884
40269,40269
382823,382823
356887,356887
341354,341354
247264,247264
365736,365736
18170,18170
177204,177204
131147,131147
411139,17749
367169,367169
244674,244674
406760,406760
340825,340825
301948,301948
299852,299852
156240,156240
211225,211225
224094,224094
16883,16883
37294,37294
23079,23079
312796,312796
85145,85145
152386,463
433337,433337
329476,329476
8831,8831
434399,434399
291776,291776
253663,253663
121366,121366
328373,328373
226375,226375
206638,206638
408627,408627
133210,133210
177970,177970
29632,29632
287472,287472
113688,113688
413839,17127
87848,87848
22632,22632
145886,145886
323233,323233
38952,38952
233353,233353
338850,338850
330535,330535
329720,329720
260024,260024
15343,15343
269198,269198
204412,204412
340429,340429
5079,5079
345471,345471
100865,100865
159617,159617
26799,26799
38011,38011
294071,294071
264773,264773
278593,278593
279990,279990
371321,371321
144507,144507
400106,400106
232430,232430
341119,341119
33552,33552
326763,326763
43952,43952
332007,332008
57886,57886
311696,311696
31140,31140
359367,359367
303866,144665
424979,424979
371548,371548
357909,357909
157786,157786
207896,207896
295616,295616
243333,243333
419640,419640
113414,113414
110106,110106
33575,33575
169740,169740
376596,376596
37570,37570
284633,284633
253397,253397
227941,227941
372841,372841
147048,147048
31960,31960
378104,378104
47393,47393
391790,391790
41431,41431
20783,20783
127724,127724
131607,131607
186540,186540
260944,260944
425320,425320
29008,29008
196433,196433
410244,410244
425718,425718
86667,86667
392042,392042
393889,393889
400120,400120
389295,210113
40631,40631
65522,65522
143743,143743
209879,209879
259457,259457
130273,130273
296781,296781
89347,89347
35106,35106
74087,74087
82782,82782
14214,14214
276968,276968
261538,261538
19059,19059
120975,120975
86411,86411
312986,312986
332675,332675
176308,176308
241303,241303
325321,325321
430747,430747
127158,127158
231522,230310
352629,207043
396371,396371
373706,373706
423605,423605
72654,72654
353671,353671
251388,251388
41279,41279
29184,29184
307073,307073
294445,294445
60431,60431
165871,165871
374051,374051
54209,54209
21388,21388
62669,62669
373761,373761
431712,431712
36820,36820
145159,145159
401924,401924
240549,240549
275924,275924
343805,343805
37152,37152
271484,271484
123831,123831
25374,25374
13170,13170
406570,406570
37343,37343
333117,333117
367413,367413
434244,434244
133612,133612
37483,37483
348384,348384
420795,420795
36730,36730
370965,370965
35994,35994
38385,38385
227141,227141
395649,395649
47118,47118
186594,186594
335160,335160
144986,144986
29550,29550
38853,38853
37722,37722
371339,371339
360129,360129
95441,95441
344270,344270
210944,210944
398060,398060
37277,37277
339765,339765
127303,127303
20746,20746
58041,58041
30243,30243
400660,400660
424629,424629
422604,422604
169271,169271
403428,403428
280212,280212
324634,324634
25778,25778
244095,244095
23923,23923
133212,133212
429808,429808
354742,354742
108838,108838
277050,463
64006,64006
21797,21797
200120,200120
177803,177803
37920,37920
33227,33227
327069,327069
12939,12939
25819,25819
308857,308857
347759,347759
29893,29893
425565,425565
191890,191890
363291,363290
427899,427899
66614,66614
34048,34048
5148,5148
10062,10062
100382,100382
282837,282837
300667,300667
174576,174576
308567,308567
129669,129669
135142,135142
65434,65434
103683,103683
327619,327619
127803,127803
6034,6034
37914,37914
306956,306956
297202,297202
208318,208318
19112,19112
34541,34541
151615,151615
335660,335660
397417,397417
61779,61779
104954,104954
334424,334424
37566,37566
176593,176593
320832,320832
373319,373319
28600,28600
363889,363889
155214,155214
133901,133901
341213,341213
392390,392390
424447,424447
31462,31462
26109,26109
95384,95384
29392,29392
321770,321770
121374,121374
373668,373668
39665,39665
135522,135522
335019,335019
25371,25371
389309,389309
101742,101742
215803,215803
322375,322375
5180,5180
17443,17443
363697,363697
128994,128994
421784,421784
11353,11353
373831,373831
362968,362968
376798,376798
40036,40036
200704,200704
32242,32242
