game_id,bgg_id,name,num_all_matches,num_connected_matches,num_all_players,num_connected_players,num_regular_players,num_max_matches,two_player_only,elo_k,std_dev,p_deterministic
2417,102881,Trench,1502,1084,997,386,13,210,true,141.1,380.5,0.87
2327,302385,Natural Chaos,471,186,549,128,3,49,true,100.1,368.6,0.86
1588,120533,Redstone,1393,811,1217,429,6,196,true,185.3,361.4,0.86
1359,526,Abalone,86122,69499,43228,22575,551,9097,true,130.4,358.1,0.86
1731,368733,Roll Into Town,4726,2944,4140,1810,34,316,false,157.8,328.8,0.84
1174,287002,Marram,8322,6436,4431,1345,61,772,false,78.9,314.1,0.83
1896,2065,Shogi,11302,5694,7158,1780,85,304,true,139.7,308.1,0.82
1297,127304,Herooj,2241,1573,1536,586,21,498,true,120.0,294.0,0.81
1786,325735,Empire Plateau,2353,1136,2147,519,11,237,true,110.6,292.4,0.81
1458,340377,EVL,386,253,265,85,6,51,true,160.4,290.3,0.81
1944,376707,Cannonades,1048,464,1296,358,7,106,false,74.9,287.9,0.81
1512,318702,Tumbleweed,8178,6940,2744,1403,101,1365,true,98.2,279.7,0.8
1081,188,Go,98542,71399,51909,22678,995,1505,true,117.2,275.6,0.8
1578,30936,Oust,7397,5717,2071,888,76,1290,true,99.8,273.9,0.79
1574,359061,Rive,682,528,355,142,10,147,true,82.8,271.4,0.79
29,18602,Caylus,133521,123606,45776,31648,1895,2852,false,113.7,271.0,0.79
1515,14634,Homeworlds,13681,12225,3445,1931,174,1418,true,92.4,269.0,0.79
1280,250725,Thrive,3895,2225,2952,995,26,266,true,96.5,267.4,0.79
1596,74129,Fractal,9573,6177,3632,1472,91,529,true,120.3,266.4,0.78
1504,331666,Zola,4041,2818,2561,961,43,406,true,96.9,265.6,0.78
tennis_wta,,Tennis_Wta,751965,751949,30045,30013,8352,1735,true,65.6,264.9,0.78
2484,336933,Elongo,2458,1557,2240,840,13,152,false,132.2,261.7,0.78
1794,7388989,Expeditions: Around the World,30925,27240,11368,6123,344,1819,false,75.9,260.6,0.78
1007,4112,Hex,140629,109878,39013,19070,1405,5962,true,100.8,260.4,0.78
1973,379706,Quartermaster General: East Front,13806,11692,5133,2467,193,1793,true,101.0,258.8,0.77
1598,311725,Dice Theme Park,5896,3584,6983,2891,40,306,false,149.9,258.1,0.77
2090,419643,Norsemen,606,420,708,369,2,34,false,116.4,257.1,0.77
74,26952,Checkers,483688,380190,200447,91337,3132,11523,true,75.3,257.0,0.77
1968,19253,Mate,947,624,709,265,9,89,true,102.7,256.7,0.77
2173,2955,Mexica,1325,865,1855,992,8,74,false,163.9,256.4,0.77
1696,357973,Rift Valley Reserve,2433,1080,2937,1007,6,55,false,144.9,255.2,0.77
1157,182274,NXS,7794,5147,5667,1768,67,387,true,93.0,254.6,0.77
1388,121073,Panic Lab,18405,7913,18489,4720,103,334,false,121.5,254.0,0.77
1150,20782,Siam,2079,831,1389,392,8,80,true,119.4,252.3,0.77
1651,333775,Meridians,7788,5863,3370,1514,91,426,true,82.3,252.1,0.77
1034,12995,Dungeon Twister,51629,45487,14188,6669,499,2485,true,72.8,251.5,0.77
1031,2393,Xiangqi,65941,42554,34617,12910,604,1733,true,104.5,249.7,0.76
1608,358196,Lifeline,6986,3962,3761,1345,47,421,true,79.7,249.2,0.76
2274,437821,Sir Ocelot's cave,5805,3575,4516,1808,29,202,true,88.8,249.1,0.76
1683,67080,Flume,4013,2426,2326,750,34,451,true,103.8,248.9,0.76
1814,355467,Envelopes of Cash,2785,2030,2423,1101,33,171,false,113.7,248.1,0.76
81,171,Chess,1092438,988587,186356,103044,9550,37380,true,64.1,248.1,0.76
1846,392492,Stupor Mundi,9883,8081,6752,4199,113,370,false,120.7,247.7,0.76
football_international,,Football_International,48849,48846,333,330,254,1097,true,37.7,244.7,0.76
1715,218603,Photosynthesis,56793,44043,34312,18049,620,989,false,106.2,241.0,0.75
1820,304783,Hadrian's Wall,47210,42027,15101,9880,801,1065,false,92.2,240.9,0.75
1042,95527,Madeira,17159,14911,9011,5820,317,382,false,129.8,236.6,0.75
2191,419793,Pyramido: Forgotten Treasures,9437,7235,6563,3442,79,1078,false,91.0,236.3,0.75
1486,329591,Ultimate Railroads,56215,49409,20426,14633,1107,711,false,113.9,235.8,0.75
2458,447776,The Game Makers,3574,2376,3544,1767,26,156,false,136.0,235.1,0.74
1549,191203,Commander Chess,17043,15783,7005,5435,220,630,true,92.2,234.6,0.74
1121,177678,Signorie,25272,23042,8917,6071,497,876,false,98.7,233.9,0.74
1482,177736,A Feast for Odin,232072,212144,52553,37526,4347,1883,false,94.8,233.2,0.74
1736,355433,boop.,246631,185859,86526,40733,2498,5215,true,84.1,229.9,0.74
1849,379633,Humanity,2886,2012,2944,1407,15,93,false,123.4,229.7,0.74
1811,356485,Age of Champagne,4786,3400,3479,1687,57,337,false,108.3,229.2,0.74
1637,6493,Impasse,1499,812,1270,376,10,196,true,103.6,229.1,0.74
1137,249095,Blooms,24677,20422,8908,4590,279,740,true,84.2,229.0,0.74
1019,43152,Assyria,11634,9632,6345,3173,191,741,false,100.0,228.3,0.74
1226,5236,Yin Yang,8052,6227,3339,1053,98,333,true,64.8,228.1,0.74
1822,381429,Dobble Connect,29555,19156,21898,8198,316,1136,false,93.5,227.7,0.74
1171,151224,Veletas,10178,7680,4255,1809,127,658,true,80.1,227.0,0.73
1091,3406,Lines of Action,1075,884,484,277,12,86,true,86.8,226.8,0.73
1853,298130,Amalfi - Renaissance,10775,9254,6175,4009,149,504,false,116.9,226.1,0.73
1256,252544,Dice Summoners,9767,4468,7662,1978,48,155,true,105.9,226.1,0.73
1465,187959,Sensei,12047,7202,5424,1970,102,325,true,79.1,225.2,0.73
1581,22790,Cephalopod,4600,3287,2595,1116,45,243,true,91.9,224.3,0.73
2121,157354,Five Tribes,60448,51480,29252,19075,890,765,false,98.6,223.7,0.73
2001,244711,Newton,13561,11232,8902,5625,171,301,false,105.4,221.8,0.73
1135,161226,The Builders: Antiquity,76668,65100,21358,11897,997,1971,false,69.4,221.7,0.73
80,126163,Tzolk'in,409884,387429,76882,52656,5148,7550,false,60.6,221.0,0.73
1134,130390,The Ruhr: A Story of Coal Trade,5632,4372,4191,2126,80,307,false,100.0,220.8,0.73
1318,55131,Murus Gallicus,5412,4230,2090,981,70,555,true,76.6,220.3,0.73
2215,416184,Quadrata Canada,812,578,667,360,9,93,false,115.0,220.2,0.73
1410,154086,Gold West,9884,7320,6015,3222,110,310,false,92.7,219.6,0.72
1522,163642,Chimera Station,3869,2899,2922,1539,35,238,false,122.3,219.5,0.72
1298,325413,ONE,7503,4290,6832,1823,37,541,false,75.0,219.2,0.72
1149,184730,Circle of Life,25870,21038,10453,5845,284,893,true,79.4,218.5,0.72
1411,298619,15 Days,4172,2933,2981,1443,42,268,false,96.8,218.4,0.72
1960,406518,Quattuor Reges,1850,1361,1208,496,22,107,true,107.2,217.8,0.72
2110,415938,Inori,7301,5565,5948,3189,55,525,false,93.7,216.5,0.72
1901,368058,The Wolves,31712,26747,18818,10875,535,1282,false,105.2,216.5,0.72
2415,154203,Imperial Settlers,15224,11980,11044,5833,137,347,false,95.9,215.7,0.72
2141,399806,Karvi,7410,5589,5359,3118,72,235,false,115.3,215.4,0.72
35,2389,Reversi,747956,610150,230113,113224,6941,11547,true,64.9,214.9,0.72
1547,170624,Crusaders: Thy Will Be Done,24094,19767,13417,8070,361,582,false,94.8,214.5,0.71
tennis_atp,,Tennis_Atp,941642,941631,34062,34040,8777,1603,true,47.6,213.4,0.71
2112,23953,Gamme Logic,206548,188847,30980,21938,3581,2949,false,64.6,213.1,0.71
1287,310873,Carnegie,68556,60950,29356,20935,1215,986,false,102.7,212.7,0.71
2389,330152,Nature,3945,1994,5390,1937,14,108,false,106.7,212.5,0.71
1139,29525,Ponte del Diavolo,26792,22474,8628,3759,252,5703,true,62.0,212.5,0.71
41,71074,Expedition: Northwest Passage,20657,16433,11261,5337,309,1094,false,92.1,211.1,0.71
1086,144733,Russian Railroads,233661,221636,51488,37979,4243,4293,false,82.6,210.7,0.71
1630,,Reflection,124509,100117,26707,12868,1720,4965,false,74.1,210.4,0.71
1501,,Silo,6744,3892,3761,1162,56,198,true,78.7,210.1,0.71
1434,288648,Canosa,4641,2955,3120,1164,39,340,true,85.3,209.6,0.71
1427,240567,Chocolate Factory,25981,19671,16488,8689,355,619,false,94.4,209.6,0.71
2269,424573,Pergola,28792,24975,11400,7049,425,1330,false,87.5,209.5,0.71
1904,276025,Maracaibo,55147,49197,19263,14118,1245,563,false,102.4,209.5,0.71
1867,300877,New York Zoo,59486,49952,26861,14865,869,1103,false,77.4,209.4,0.71
1898,148180,Wolf and Sheep,2431,1010,1636,467,11,96,true,59.8,209.0,0.71
1650,354842,Drones vs Seagulls,6126,3514,3989,1233,41,423,true,74.8,209.0,0.71
1798,292914,Fika,5409,2606,5640,1632,19,76,true,76.2,208.9,0.71
2125,322289,Darwin's Journey,82539,75940,24238,18049,1831,717,false,90.3,208.3,0.7
2472,16986,Ubongo,54468,45164,25063,13873,788,824,false,79.6,208.2,0.7
1664,102794,Caverna,73497,60382,35769,22687,1370,1263,false,106.0,207.5,0.7
1988,393869,Maatatahay,1810,1308,1063,402,15,373,true,53.6,207.4,0.7
2453,7688,Memory,2187,892,1830,482,9,44,false,71.5,207.3,0.7
1600,364343,Strands,37467,32593,7727,4570,500,1260,true,59.4,207.2,0.7
2278,436073,Kani Nari Ebi,1321,351,1041,153,4,59,true,75.9,207.0,0.7
2330,274841,Cóatl,7913,5801,6163,3123,72,180,false,97.1,206.3,0.7
1672,103184,The Gnomes of Zavandor,3928,2685,2864,1242,21,883,false,65.4,206.2,0.7
1423,235375,Spirits of the Forest,12417,9820,6812,3458,150,313,false,80.9,205.9,0.7
2120,164928,Orléans,74291,66678,30686,22916,1189,688,false,89.1,205.7,0.7
32,10527,Gygès,34245,25661,9121,3660,351,4521,true,61.3,205.6,0.7
2416,437384,Bohemians,1769,1331,1923,1087,13,88,false,83.9,204.9,0.7
1088,6121,Tablut,13228,7961,6472,2331,113,611,true,73.5,204.8,0.7
1488,84419,Space Empires: 4X,13990,11614,6294,3435,239,450,false,102.7,204.5,0.7
1247,300700,Quetzal,19655,14132,15591,7439,191,657,false,89.7,204.5,0.7
2213,327082,Garden Rush,12194,8788,7699,3900,87,215,true,92.5,204.4,0.7
1468,63268,Spot it,883882,729256,344392,209244,13823,5048,false,82.3,204.2,0.7
1100,140620,Lewis & Clark,70379,63380,24743,15784,1016,2072,false,78.4,204.2,0.7
1269,300305,Nanga Parbat,17008,12490,8068,3620,159,950,true,61.7,204.0,0.7
2252,424785,Crafting the Cosmos,7823,5912,5211,2652,93,362,false,81.1,203.7,0.7
2423,7854,YINSH,4848,3332,2246,1107,42,262,true,71.1,203.0,0.7
2402,391137,Galactic Cruise,29122,25330,14956,10104,470,346,false,103.4,202.4,0.7
1593,269766,Soulaween,17814,9029,9924,2788,120,421,true,71.2,202.4,0.7
2228,397385,Pirates of Maracaibo,34273,29580,13871,9316,602,840,false,87.9,202.2,0.7
1389,320505,Mattock,5904,3762,4076,1392,60,370,true,91.6,202.0,0.7
1220,22847,Connect6,69867,52133,20839,8563,786,1283,true,60.1,201.7,0.69
1806,307379,Trike,15557,10717,5610,2597,183,338,true,64.6,201.1,0.69
1926,345868,Federation,16964,14796,8851,6204,346,262,false,92.3,200.9,0.69
2375,124361,Concordia,24285,19669,20104,12389,314,218,false,99.1,199.0,0.69
1408,313963,Cloud City,29573,21320,18537,8110,314,593,false,67.4,198.5,0.69
1103,144553,The Builders: Middle Ages,230139,214851,31660,20541,2500,7270,false,45.8,198.2,0.69
1920,356554,Flip Freighters,10709,7881,5450,2399,134,876,false,75.3,197.1,0.69
1306,245222,Squadro,79280,42793,38341,10646,568,3111,true,58.9,197.0,0.69
2100,413260,Botanicus,35090,29786,14893,9219,615,500,false,84.3,196.9,0.69
1484,341233,Almadi,23674,21170,7525,4420,346,1624,false,59.2,196.5,0.69
1675,279135,Cat Café,30728,22666,18353,7888,357,487,false,73.5,195.3,0.68
2055,314106,Resolve,4041,2710,2475,1223,32,138,true,68.6,195.0,0.68
1284,97207,Dungeon Petz,21790,15941,17015,8278,287,797,false,90.3,195.0,0.68
1080,154809,Nippon,36979,32242,16411,10373,700,944,false,101.1,195.0,0.68
5,394,Kahuna,152072,126357,47998,23342,1367,7476,true,54.8,194.7,0.68
2163,372831,Potions of Azerland,4272,2446,5290,2206,12,104,false,83.9,194.3,0.68
1702,349408,Lielow,10783,8149,3813,2175,125,433,true,68.2,194.2,0.68
1870,2346,DVONN,29251,24833,8769,5443,379,645,true,62.8,193.9,0.68
1792,369548,After Us,70620,63052,23041,15305,1195,1194,false,75.4,193.9,0.68
2219,325421,Nibble,3803,2537,1619,776,33,241,true,58.3,193.8,0.68
1032,122515,Keyflower,89408,77867,45600,28281,1310,2408,false,80.9,193.6,0.68
1396,2386,Chinese checkers,158702,139228,52369,21542,1257,6080,false,48.1,193.5,0.68
1087,3886,Nine Men's Morris,221548,183428,67362,34465,1889,11744,true,61.9,193.4,0.68
1931,376740,Undergrove,6449,3792,7193,2932,32,213,false,97.2,193.1,0.68
1866,378001,Moon River,13307,9903,9790,5015,144,343,false,89.3,193.0,0.68
1618,17106,Dots and Boxes,25812,12596,17031,4595,143,1025,true,61.4,192.8,0.68
1161,196340,Yokohama,86379,75881,32132,21568,1754,1539,false,84.8,192.7,0.68
1915,206509,Bayonets & Tomahawks,1694,1240,1083,486,17,95,true,87.4,192.6,0.68
2005,54,Tikal,14418,10659,13142,7140,168,430,false,113.6,192.2,0.68
2164,431305,Great Western Trail: El Paso,24384,20326,14249,8346,281,400,false,84.4,192.0,0.68
15,29934,Amyitis,15209,13395,5938,3428,228,1758,false,77.6,192.0,0.68
1623,8122,Konane,2833,1615,2007,657,24,176,true,70.6,191.8,0.68
1599,363307,Evergreen,37198,31988,15691,9087,480,1933,false,76.6,191.1,0.67
1020,129948,The Palaces of Carrara,29870,24785,15823,9408,406,622,false,74.7,191.1,0.67
1612,320819,Dinner In Paris,15257,11662,9756,4855,162,414,false,78.3,190.7,0.67
43,624,Quoridor,846497,709716,209729,102340,7296,16269,false,47.8,190.7,0.67
1212,236248,Small Islands,20104,10132,22756,7078,93,290,false,88.9,190.6,0.67
1619,249259,War Chest,501533,481362,52053,34412,5347,7855,false,47.0,190.5,0.67
1591,286031,Dragon Bridge,190,145,106,30,4,68,true,108.1,190.5,0.67
73,88113,Isaac,6523,4198,4379,1218,57,366,true,67.7,190.5,0.67
2160,203993,Lorenzo il Magnifico,14371,12485,7204,5069,186,433,false,74.5,189.5,0.67
1016,69779,Polis: Fight for Hegemony,22650,18877,8199,3785,286,659,true,68.8,189.3,0.67
2363,406231,Kikai - Bricolage Heads,3483,2493,2311,1040,37,157,true,89.7,188.3,0.67
2200,387780,Rats of Wistar,23726,20814,11298,7282,357,444,false,81.9,187.8,0.67
2233,408280,Twinkle Twinkle,14098,11308,7274,4278,183,277,false,71.7,187.7,0.67
2088,395623,Harvest,11527,8039,9061,4451,113,306,false,85.2,187.5,0.67
2529,37380,Roll Through the Ages: The Bronze Age,2584,1652,1889,840,22,115,false,96.7,187.3,0.67
2026,403116,Next Station: Paris,142579,128542,26803,17287,2130,3459,false,54.0,187.2,0.67
1151,232219,Dragon Castle,44458,34258,25816,12960,485,1494,false,78.8,187.2,0.67
2010,288558,Chu Han,1203,777,961,407,5,101,true,66.7,187.1,0.67
1487,8920,BuyWord,14050,7168,5709,2036,124,408,false,66.1,186.9,0.67
2226,381356,Diced Veggies,15988,11825,10602,5798,132,170,false,74.8,186.0,0.67
1184,310888,Bobail,92550,80613,10905,6187,973,7790,true,44.4,185.9,0.67
2390,446226,Carpniches,1302,717,759,245,9,105,true,81.7,185.8,0.67
1645,329862,Tiny Turbo Cars,4429,2303,4871,1590,33,263,false,72.1,185.6,0.66
2427,429580,Skirmish: Battle for Draconia,947,628,591,209,11,125,true,59.5,185.5,0.66
1815,381635,Sahwari,1681,1246,1472,738,16,151,false,94.7,185.2,0.66
1122,112138,Krosmaster Arena,86277,81090,15685,8735,582,7876,true,46.9,185.1,0.66
2094,332885,Gnome Hollow,18861,14620,10432,5323,226,1559,false,71.7,184.9,0.66
1156,121011,GORami,10464,6178,6110,1913,86,433,true,59.4,184.9,0.66
1155,146886,La Granja,120267,107372,40173,25288,1889,4002,false,64.8,184.7,0.66
1159,281429,Mammalath,29221,17180,9279,3044,246,1854,true,57.9,183.1,0.66
1143,216132,Clans of Caledonia,190524,171122,47828,32167,2897,4726,false,59.9,182.3,0.66
1252,283948,Marco Polo II: In the Service of the Khan,131673,121759,30074,22107,2439,3956,false,64.7,182.2,0.66
2183,427084,Superstore 3000,15414,12298,9617,5034,193,338,false,67.7,181.9,0.66
1911,287954,Azul: Summer Pavilion,311726,293422,43908,29117,3915,4236,false,48.3,181.7,0.66
2525,452211,Movers & Shakers,2283,1858,2056,1316,21,136,false,128.6,181.4,0.66
1432,341169,Great Western Trail,399751,378719,87428,68081,8412,3781,false,72.2,181.3,0.66
1548,269595,Copenhagen,318689,299485,45577,29909,4040,5755,false,48.2,181.1,0.66
31,119316,United Square,37508,27267,21805,8426,371,904,false,66.0,180.5,0.66
1729,354201,Tuned,4442,2895,2026,840,41,327,true,66.9,180.3,0.66
1464,334644,Nicodemus,24763,19034,10258,4897,293,783,true,62.1,180.0,0.66
1718,373190,Maps of Misterra,4079,2574,4510,1867,31,237,false,112.2,179.9,0.66
snooker,,Snooker,68260,68260,4212,4212,690,1446,true,42.0,179.0,0.65
22,106217,Hawaii,117948,113521,16486,10831,1347,5450,false,45.3,178.9,0.65
1917,368119,Gosu X,23241,21506,4255,2609,295,1030,true,50.2,178.8,0.65
1957,410991,Looot,67108,58637,22639,15021,939,1196,false,66.9,178.7,0.65
2170,192458,51st State,17000,13862,9276,5000,201,686,false,75.7,178.5,0.65
2107,137173,Cairo Corridor,11289,7348,5721,2361,99,262,true,58.7,178.1,0.65
1803,355224,Isle of Trains: All Aboard,6561,4420,6462,3086,51,176,false,87.1,177.7,0.65
1886,193551,Mutant Crops,3213,1666,3441,1216,15,59,false,66.0,177.6,0.65
1339,167270,Medina,12639,9437,9549,4400,138,735,false,80.3,177.6,0.65
1117,25674,Khronos,5426,3815,4540,1562,65,686,false,85.7,177.6,0.65
1844,364186,Terra Nova,38529,33642,17879,11507,708,832,false,74.5,177.4,0.65
26,214000,In The Year of the Dragon,69111,63012,26666,17606,1182,2983,false,72.9,177.4,0.65
1565,335090,Kraken Up,3719,1355,3996,918,14,117,false,97.1,177.0,0.65
1011,25613,Through the Ages,585583,572927,45494,33686,6796,5509,false,41.3,177.0,0.65
1173,229853,Teotihuacan: City of Gods,136617,125698,38646,27383,2655,2598,false,66.6,176.8,0.65
1717,185343,Anachrony,33717,28540,18557,11844,480,618,false,86.3,176.5,0.65
79,2655,Hive,735612,656099,140277,87739,8479,6005,true,54.4,176.0,0.65
1033,36985,Logger,32467,19257,19115,4662,301,970,false,56.3,175.5,0.65
1535,306300,Little Factory,55002,47138,17966,11170,854,1266,false,61.6,175.2,0.65
1851,308765,Praga Caput Regni,42293,39541,10770,7972,933,1056,false,66.9,175.1,0.65
2404,446426,Mystling Academy,2752,1207,2827,701,10,120,true,92.6,175.0,0.65
2410,438402,Forest Shuffle : Dartmoor,161840,147068,35052,21770,2731,1184,false,54.6,174.9,0.64
2084,338376,A Gest of Robin Hood,19809,16272,7223,3780,254,423,true,58.7,174.7,0.64
1953,331398,Mythic Battles: Ragnarök,9185,7818,2973,1370,116,711,true,55.3,174.7,0.64
1517,305723,Pyrga,13759,9122,5510,2236,147,751,true,57.3,174.6,0.64
57,3319,Neutreeko,106991,86805,20136,11257,1391,2288,true,46.0,174.6,0.64
2154,332772,Revive,64203,59791,16398,12243,1312,1536,false,69.8,174.1,0.64
1492,281259,The Isle of Cats,256167,235627,53465,32414,2846,3235,false,46.4,174.1,0.64
1469,260316,Art Decko,18983,15002,10086,5414,268,493,false,79.2,174.0,0.64
2096,366994,Bonsai,104613,90550,31273,18215,1673,1170,false,58.5,173.9,0.64
1871,56796,Let's Catch the Lion!,118051,30849,54027,7815,397,3737,true,52.4,173.4,0.64
1338,255027,Quinque,6167,3329,4299,1416,39,498,true,56.8,173.3,0.64
1110,32484,The Battle for Hill 218,68685,59350,11958,5684,843,3001,true,52.6,173.0,0.64
1942,420443,Treos,5085,4171,3272,1648,70,443,false,61.1,172.9,0.64
1796,180593,The Bloody Inn,4851,3229,4926,2488,44,262,false,88.2,172.8,0.64
1075,200785,Legendary Inventors,90244,75349,44230,26280,1395,1202,false,72.2,172.6,0.64
2187,369880,Beer & Bread,19030,12050,14579,5886,120,306,true,63.3,172.5,0.64
1605,356414,Space Station Phoenix,13636,11146,7581,4738,178,359,false,67.9,172.5,0.64
1981,143515,Coal Baron,9306,6991,6879,3921,108,244,false,79.4,172.4,0.64
20,73439,Troyes,162177,150623,45274,32805,3183,1840,false,71.0,172.3,0.64
1859,344258,That Time You Killed Me,33370,17147,21204,5906,227,586,true,66.6,172.0,0.64
1479,266524,Parks,39613,30838,21937,11494,458,596,false,63.5,171.8,0.64
2249,322626,Àiyé,638,397,802,377,2,39,false,136.9,171.6,0.64
1880,341753,Tholos,1012,422,1125,264,5,38,true,89.6,171.5,0.64
2032,169786,Scythe,79301,70560,33264,22432,1708,938,false,77.1,171.2,0.64
1571,321277,Tinners' Trail,4140,2924,4658,2439,32,214,false,86.8,171.1,0.64
1144,25613,Through the Ages: A new Story of Civilization,840504,819674,58566,42962,8152,12430,false,35.0,171.0,0.64
1315,26566,Homesteaders,10714,8743,6179,3611,188,2158,false,82.9,170.8,0.63
1240,171499,Cacao,155957,136552,48685,31868,2280,2093,false,64.6,170.8,0.63
1699,377947,Lumen: The Lost World,7554,4977,5265,1947,52,326,true,65.5,170.5,0.63
1603,251247,Barrage,213901,203703,43310,33805,4488,3253,false,60.7,170.4,0.63
1529,,Icebreaker,9824,5862,6830,1971,81,434,true,60.8,170.4,0.63
1741,342942,Ark Nova,8476086,8387821,260947,229437,76922,14328,false,30.6,170.3,0.63
2064,200632,Qango,9023,4240,2720,830,81,214,true,60.0,170.2,0.63
1343,75358,Paris Connection,14619,9141,16886,7959,137,143,false,126.8,170.1,0.63
1112,127095,Origin,24504,22086,7371,3490,296,6798,false,46.3,169.8,0.63
1823,357071,GOLDblivion,20488,18934,4658,3113,351,740,false,58.6,169.6,0.63
1961,143693,Glass Road,11122,7812,9741,4694,91,216,false,81.4,169.1,0.63
1727,369270,Astra,9575,6910,8230,3704,91,586,false,74.1,169.1,0.63
2352,400314,Apiary,28070,22245,17185,9599,369,302,false,69.6,168.4,0.63
2220,,Azul Duel,114134,92612,40687,20415,1337,2778,true,52.8,168.2,0.63
1292,93,El Grande,31307,24790,29766,18123,621,616,false,107.2,168.2,0.63
1721,344685,Go Goa,21388,18092,7236,3978,362,1397,false,63.6,168.0,0.63
1369,160477,Onitama,123844,100021,37501,20795,1249,12769,true,52.6,167.3,0.63
1999,389185,Micro Midgard,582,289,659,170,2,41,true,63.1,167.0,0.63
1234,143176,Steam Works,5560,3394,5261,2240,63,219,false,87.9,166.9,0.63
1480,232832,Century: Spice Road,727364,687736,112676,81790,10205,14465,false,43.9,166.4,0.62
2062,261720,Finca,18644,15088,11667,6738,207,543,false,63.6,166.3,0.62
2368,355483,Wandering Towers,8096,5061,10362,4285,50,194,false,82.5,166.2,0.62
1354,223750,Hardback,142334,126858,26679,15345,1355,31960,false,39.0,166.0,0.62
1445,17133,Railways of the World,37067,31585,13432,8979,884,470,false,78.7,165.6,0.62
1002,137269,Spyrium,36786,32014,17431,10980,607,836,false,74.2,165.4,0.62
1856,389734,Xxung,1779,1185,878,315,14,531,true,52.5,165.1,0.62
2024,360214,Metz,959,565,812,279,3,148,true,52.2,165.0,0.62
1837,275916,Caïrn,7441,4883,4807,1810,55,1039,true,60.6,164.9,0.62
1653,279720,Streets,8518,4798,9132,3121,54,202,false,70.3,164.6,0.62
1671,319592,Micro Dojo,9261,6818,4554,2163,75,773,true,56.0,164.5,0.62
1321,218121,Dice Hospital,223670,205542,46003,32794,3347,2951,false,49.7,164.3,0.62
2326,177352,Carson City,4389,3062,4735,2235,42,227,false,81.0,164.2,0.62
1270,163640,Eminent Domain: Microcosm,5169,3355,3537,1227,44,364,true,70.3,164.1,0.62
1744,377943,Reflections in the Looking Glass,1529,841,1338,466,8,141,true,40.8,163.9,0.62
1495,220308,Gaia Project,270052,255125,52572,40205,5776,4251,false,64.7,163.9,0.62
1098,,Alveole,30331,23096,10662,4627,355,1165,true,46.9,163.9,0.62
1481,162082,Deus,46778,40138,18846,10975,690,1256,false,59.0,163.6,0.62
1437,145976,Talon,2484,1752,1095,463,37,109,true,70.8,163.4,0.62
1860,396042,Quirky Quarks,2076,938,1558,642,11,137,false,57.5,163.3,0.62
2450,387276,Reforest,6263,4202,5628,2349,52,124,false,72.3,163.0,0.62
1585,219513,Bärenpark,241783,221613,54370,36133,3744,2640,false,54.0,162.5,0.62
13,34635,Stone Age,5892288,5796276,458878,358034,51643,23704,false,33.4,162.1,0.62
1508,364,Samarkand,3285,1983,2872,1241,14,586,false,71.5,161.7,0.61
1267,281075,Welcome To New Las Vegas,64333,47545,42163,18107,949,1425,false,63.5,161.6,0.61
2161,94746,Coffee,2623,1353,1531,512,13,188,true,52.4,161.5,0.61
1674,267979,Tiwanaku,9582,6954,5810,3232,90,153,false,75.7,161.3,0.61
